step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,90.83,7.73,-0.9258,-0.8845,-138.9,-132.7,0.0
1,90.83,7.73,0.3242,-0.9445,48.6,-141.7,0.0
2,90.83,7.73,0.2321,-1.1922,34.8,-150.0,0.0
3,90.04,7.66,-0.7811,-0.9041,-117.2,-135.6,0.0
4,90.04,7.66,-0.9124,0.2982,-136.9,44.7,0.0
5,89.02,7.03,-0.2054,0.6884,-30.8,103.3,0.0
6,89.02,7.03,-0.7992,0.5461,-119.9,81.9,0.0
7,87.26,6.33,-0.9976,0.7843,-149.6,117.6,0.2
8,88.01,6.40,-0.6681,-0.4596,-100.2,-68.9,0.0
9,90.04,7.66,0.7479,-0.6744,112.2,-101.2,0.0
10,90.56,8.78,0.3840,-0.9000,57.6,-135.0,0.0
11,90.56,8.78,-0.4913,-0.9004,-73.7,-135.1,0.0
12,89.00,8.61,0.6409,-0.9054,96.1,-135.8,0.0
13,85.97,8.30,0.9860,-1.2167,147.9,-150.0,1.5
14,82.33,7.93,-0.8472,0.2633,-127.1,39.5,5.2
15,82.33,7.93,-0.9920,1.0939,-148.8,150.0,5.2
16,79.54,7.65,-0.7579,0.5593,-113.7,83.9,7.5
17,75.99,6.81,-1.1322,0.8735,-150.0,131.0,11.5
18,75.99,6.81,-0.9413,0.8499,-141.2,127.5,11.5
19,74.24,7.14,-1.1557,-0.8309,-150.0,-124.6,13.3
20,71.72,6.91,-0.9030,0.4374,-135.5,65.6,15.4
21,67.49,6.53,0.7854,-0.7915,117.8,-118.7,19.6
22,64.03,6.23,1.1435,-0.4432,150.0,-66.5,23.5
23,64.03,6.23,1.1373,-0.8849,150.0,-132.7,23.5
24,59.49,5.39,1.0019,-0.1095,150.0,-16.4,28.0
25,54.82,5.04,0.9914,0.8519,148.7,127.8,32.7
26,54.82,5.04,0.6971,1.0447,104.6,150.0,32.7
27,50.87,4.77,1.0119,1.0343,150.0,150.0,36.3
28,47.45,4.10,0.4924,1.0118,73.9,150.0,40.1
29,46.06,4.02,-0.9808,1.0287,-147.1,150.0,41.5
30,46.06,4.02,-0.9402,0.9392,-141.0,140.9,41.5
31,46.06,4.02,-1.0961,1.1160,-150.0,150.0,41.5
32,46.62,4.50,-1.1107,0.9852,-150.0,147.8,40.9
33,48.38,4.16,-0.8882,0.7268,-133.2,109.0,39.1
34,51.36,4.80,-1.1426,0.2849,-150.0,42.7,35.8
35,51.36,4.80,-0.9375,-0.7045,-140.6,-105.7,35.8
36,52.70,4.43,-0.9825,0.9569,-147.4,143.5,34.6
37,52.21,4.40,-0.8993,0.4303,-134.9,64.6,35.0
38,52.21,4.40,-1.0199,1.1016,-150.0,150.0,35.0
39,51.73,4.37,-0.9310,-0.6774,-139.7,-101.6,35.5
40,49.32,4.21,-0.9127,-0.6403,-136.9,-96.0,38.2
41,46.98,4.07,-1.0476,0.8229,-150.0,123.4,40.5
42,46.98,4.07,-1.0193,0.8591,-150.0,128.9,40.5
43,44.24,3.92,-0.9976,-0.7269,-149.6,-109.0,43.0
44,41.58,3.78,-0.9086,-0.9545,-136.3,-143.2,45.9
45,38.55,3.63,-1.2072,-0.9722,-150.0,-145.8,49.0
46,35.18,3.49,-0.8790,-1.1341,-131.8,-150.0,52.3
47,35.18,3.49,-0.9392,-0.9361,-140.9,-140.4,52.3
48,32.30,3.39,-0.9181,-1.0096,-137.7,-150.0,54.9
49,29.02,2.86,-0.9386,-1.0265,-140.8,-150.0,58.2
50,29.02,2.86,-1.0703,-0.9575,-150.0,-143.6,58.2
51,25.86,2.79,-0.8162,-0.9122,-122.4,-136.8,61.7
52,21.93,2.31,-0.9128,-0.9555,-136.9,-143.3,65.4
53,18.10,2.29,-1.0125,-0.9854,-150.0,-147.8,69.2
54,13.90,1.88,-0.8891,-0.1751,-133.4,-26.3,73.6
55,13.90,1.88,-0.8270,-0.7968,-124.1,-119.5,73.6
56,10.48,1.92,-1.0271,-0.9257,-150.0,-138.9,76.8
57,6.67,1.99,-0.6878,-0.7131,-103.2,-107.0,80.7
58,6.67,1.99,-1.0692,-0.5970,-150.0,-89.6,80.7
59,2.42,1.68,-0.9653,-0.6093,-144.8,-91.4,85.1
60,-1.51,1.82,-0.7589,-0.1974,-113.8,-29.6,89.0
61,-5.51,1.56,-0.8244,-0.1393,-123.7,-20.9,92.8
62,-9.65,1.77,-0.9549,-0.3071,-143.2,-46.1,96.9
63,-9.65,1.77,-1.0658,0.0012,-150.0,0.2,96.9
64,-13.90,1.57,-1.0969,0.2349,-150.0,35.2,101.4
65,-18.36,1.84,-0.9634,0.1782,-144.5,26.7,105.7
