step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,91.11,6.7,-0.8971,-0.9204,-134.6,-138.1,0
1,91.11,6.7,-0.9083,-0.983,-136.2,-147.5,0
2,91.11,6.7,-0.9407,-0.8497,-141.1,-127.5,0
3,91.11,6.7,-0.3389,-0.863,-50.8,-129.5,0
4,91.11,6.7,-0.9205,-0.2746,-138.1,-41.2,0
5,91.11,6.7,-0.9405,0.7593,-141.1,113.9,0
6,92.97,7.41,0.8718,-0.3423,130.8,-51.3,0
7,92.16,7.33,-0.0712,-0.8886,-10.7,-133.3,0
8,91.08,8.3,-0.4737,-0.9326,-71.1,-139.9,0
9,91.08,8.3,0.8473,-0.9457,127.1,-141.9,0
10,88.74,8.05,0.8912,-0.8668,133.7,-130,0
11,85.72,7.75,1.0604,-1.0667,150,-150,1.8
12,85.72,7.75,0.8714,-0.8005,130.7,-120.1,1.8
13,81.4,7.32,-1.0229,-0.0815,-150,-12.2,6.1
14,77.77,6.47,-0.6052,0.9028,-90.8,135.4,9.7
15,74.05,6.63,-0.943,0.6206,-141.4,93.1,13.5
16,74.05,6.63,-0.8219,0.9166,-123.3,137.5,13.5
17,72.59,6,-0.8242,0.8415,-123.6,126.2,14.6
18,72.78,6.51,0.1022,0.5234,15.3,78.5,14.3
19,71.72,6.91,0.032,-0.0111,4.8,-1.7,15.4
20,70.06,7.25,1.0407,-0.9112,150,-136.7,17.4
21,70.06,7.25,1.2323,-0.8299,150,-124.5,17.4
22,67.49,6.53,0.8744,0.9469,131.2,142,19.6
23,62.75,5.65,0.7398,0.5811,111,87.2,24.8
24,62.75,5.65,0.8007,0.2489,120.1,37.3,24.8
25,59.49,5.39,0.9386,0.9407,140.8,141.1,28
26,55.84,5.11,0.9533,1.0128,143,150,31.3
27,53.82,4.97,0.4886,0.9607,73.3,144.1,33.7
28,52.33,4.87,-0.9661,1.118,-144.9,150,34.9
29,52.33,4.87,-1.0946,1.021,-150,150,34.9
30,52.33,4.87,-0.8591,1.0695,-128.9,150,34.9
31,52.33,4.87,-1.1302,1.0721,-150,150,34.9
32,52.33,4.87,-1.1766,1.0363,-150,150,34.9
33,55.46,5.55,-1.053,0.9249,-150,138.7,31.7
34,58.05,5.75,-0.9027,1.0449,-135.4,150,29.5
35,59.64,5.87,-0.9409,1.0095,-141.1,150,27.5
36,59.64,5.87,-0.8897,0.8635,-133.5,129.5,27.5
37,60.03,5.43,-1.0704,1.2053,-150,150,27.1
38,58.43,5.31,-1.1971,1.0479,-150,150,29.1
39,55.84,5.11,-1.0048,0.8536,-150,128,31.3
40,55.84,5.11,-1.0509,1.0383,-150,150,31.3
41,55.84,5.11,-0.9855,0.9731,-147.8,146,31.3
42,50.87,4.77,-1.0456,0.6612,-150,99.2,36.3
43,48.02,4.58,-1.0293,0.5488,-150,82.3,39.5
44,45.25,4.42,-0.9184,0.7068,-137.8,106,42
45,45.25,4.42,-1.0292,0.7589,-150,113.8,42
46,42.11,4.25,-1.1236,0.1715,-150,25.7,45.4
47,39.06,4.1,-0.9578,-0.4698,-143.7,-70.5,48.2
48,35.67,3.95,-0.9888,-0.9856,-148.3,-147.8,51.9
49,35.67,3.95,-1.1885,-0.6446,-150,-96.7,51.9
50,35.67,3.95,-1.001,-0.9953,-150,-149.3,51.9
51,35.67,3.95,-0.8641,-1.1451,-129.6,-150,51.9
52,35.67,3.95,-1.065,-1.043,-150,-150,51.9
53,25.96,3.65,-1.0293,-1.037,-150,-150,61.6
54,22.83,3.6,-0.8582,-0.8514,-128.7,-127.7,64.6
55,19.31,3.14,0.1016,-0.8989,15.2,-134.8,68.2
56,19.31,3.14,1.101,-0.8945,150,-134.2,68.2
57,16.25,3.14,1.0515,-0.8329,150,-124.9,71
58,12.4,2.31,1.0227,-1.2175,150,-150,75.1
59,8.97,2.36,1.1523,-0.9864,150,-148,78.6
60,8.97,2.36,0.815,-1.047,122.2,-150,78.6
61,4.74,2.46,1.0321,-0.6133,150,-92,82.5
62,1.23,2.57,0.9196,-0.7561,137.9,-113.4,86
63,-1.54,2.68,0.9715,-0.9884,145.7,-148.3,89.1
64,-2.36,3.15,0.898,-0.2131,134.7,-32,89.9
65,-2.36,3.15,0.8328,0.2249,124.9,33.7,89.9
66,-2.36,3.15,-0.7614,1.0807,-114.2,150,89.9
67,-1.99,4.01,-0.8789,0.6807,-131.8,102.1,89.5
68,0,4.36,-1.0349,0.2337,-150,35.1,87.2
69,0,4.36,-1.0608,-0.5994,-150,-89.9,87.2
70,3.15,5.13,-0.9543,-0.9965,-143.2,-149.5,84.4
71,7.08,5.45,-0.9137,-0.9506,-137.1,-142.6,80.5
72,7.08,5.45,-1.0693,-0.8528,-150,-127.9,80.5
73,7.08,5.45,-1.0731,-1.0097,-150,-150,80.5
74,7.08,5.45,-1.1595,-0.8811,-150,-132.2,80.5
75,7.08,5.45,-1.0191,-0.9171,-150,-137.6,80.5
76,7.08,5.45,-1.0546,-1.1755,-150,-150,80.5
77,7.08,5.45,-1.1671,-1.0278,-150,-150,80.5
78,7.08,5.45,-1.0563,-0.9512,-150,-142.7,80.5
79,7.08,5.45,-0.9541,-1.068,-143.1,-150,80.5
80,7.08,5.45,-0.9483,-0.7185,-142.2,-107.8,80.5
81,12.13,5.35,-0.7619,-0.8466,-114.3,-127,75.4
82,11.31,4.04,-0.9036,-0.9227,-135.5,-138.4,76.1
83,9.38,3.64,-1.1065,-0.9286,-150,-139.3,77.8
84,1.2,3.88,-0.9502,-0.9588,-142.5,-143.8,86
85,-1.99,4.01,-1.0434,-0.9662,-150,-144.9,89.5
