step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,97.70,7.34,-0.8923,-1.0672,-133.8,-150.0,0.0
1,97.70,7.34,-1.0463,-0.7948,-150.0,-119.2,0.0
2,97.70,7.34,-1.0585,0.7504,-150.0,112.6,0.0
3,97.70,7.34,-0.9708,0.7239,-145.6,108.6,0.0
4,99.43,7.52,0.7427,0.9292,111.4,139.4,0.0
5,99.72,8.10,0.9961,-0.7216,149.4,-108.2,0.0
6,99.72,8.10,-0.6868,-0.8020,-103.0,-120.3,0.0
7,100.60,8.19,-0.8660,-0.7764,-129.9,-116.5,0.0
8,97.70,7.34,0.5986,-1.0307,89.8,-150.0,0.0
9,97.70,7.34,-0.4524,-0.8125,-67.9,-121.9,0.0
10,93.78,7.50,-0.7277,0.3947,-109.2,59.2,0.0
11,91.36,7.26,0.9387,0.1124,140.8,16.9,0.0
12,88.25,6.95,1.1462,-0.8750,150.0,-131.3,0.0
13,88.25,6.95,1.0778,-0.5104,150.0,-76.6,0.0
14,84.75,7.13,0.9524,-1.0372,142.9,-150.0,2.3
15,81.18,6.79,-1.0786,-0.8109,-150.0,-121.6,6.3
16,77.10,6.41,-1.1664,0.9988,-150.0,149.8,10.4
17,77.10,6.41,-1.1746,1.0179,-150.0,150.0,10.4
18,71.61,4.94,-0.9318,0.9454,-139.8,141.8,15.6
19,70.39,4.83,-0.9244,1.0675,-138.7,150.0,17.1
20,71.00,4.88,-0.7304,0.8962,-109.6,134.4,16.5
21,71.00,4.88,1.0713,-0.6629,150.0,-99.4,16.5
22,71.17,5.39,-0.4961,-0.4971,-74.4,-74.6,16.3
23,68.75,5.18,-0.7815,0.0562,-117.2,8.4,18.4
24,65.26,4.90,0.9469,-0.0318,142.0,-4.8,22.3
25,61.21,4.11,1.0042,-0.7734,150.0,-116.0,26.0
26,61.21,4.11,1.0928,0.7678,150.0,115.2,26.0
27,57.50,3.85,0.9385,0.9971,140.8,149.6,30.0
28,53.45,3.57,0.9624,1.1647,144.4,150.0,34.1
29,53.45,3.57,0.6530,1.0035,97.9,150.0,34.1
30,49.58,3.33,-0.8707,1.0208,-130.6,150.0,37.9
31,45.96,3.57,-1.0013,1.1322,-150.0,150.0,41.5
32,45.05,3.52,-1.0980,0.9047,-150.0,135.7,42.2
33,45.05,3.52,-0.9580,0.8976,-143.7,134.6,42.2
34,45.50,3.54,-1.1389,0.9586,-150.0,143.8,41.7
35,47.34,3.65,-0.9223,1.2118,-138.3,150.0,40.2
36,48.74,3.73,-0.9227,0.7427,-138.4,111.4,38.8
37,48.74,3.73,-0.9088,1.0361,-136.3,150.0,38.8
38,49.21,3.76,-1.1285,0.9759,-150.0,146.4,38.3
39,48.27,3.70,-1.1007,0.9059,-150.0,135.9,39.2
40,47.34,3.65,-1.0281,0.9224,-150.0,138.4,40.2
41,47.34,3.65,-1.0807,0.8977,-150.0,134.7,40.2
42,44.69,3.94,-1.0677,-0.1758,-150.0,-26.4,42.5
43,42.02,3.80,-1.0513,-0.9051,-150.0,-135.8,45.5
44,38.98,3.65,-1.1525,-0.5293,-150.0,-79.4,48.3
45,35.59,3.51,-1.0185,-0.6770,-150.0,-101.6,51.9
46,35.59,3.51,-1.0068,-0.8403,-150.0,-126.0,51.9
47,32.30,3.39,-1.0544,-1.0694,-150.0,-150.0,54.9
48,29.07,3.29,-1.0899,-1.0209,-150.0,-150.0,58.2
49,29.07,3.29,-0.9337,-0.8479,-140.1,-127.2,58.2
50,25.12,3.21,-0.9895,-1.0731,-148.4,-150.0,62.4
51,21.63,3.16,-0.7659,-1.1781,-114.9,-150.0,65.6
52,17.78,3.14,-0.3382,-0.9502,-50.7,-142.5,69.5
53,17.78,3.14,-0.3822,-1.2298,-57.3,-150.0,69.5
54,13.94,2.72,0.0857,-0.8293,12.9,-124.4,73.6
55,9.73,2.35,-0.5249,-0.5856,-78.7,-87.8,77.5
56,5.13,2.03,-0.9842,-0.1589,-147.6,-23.8,82.2
57,5.13,2.03,-0.9753,0.9787,-146.3,146.8,82.2
58,1.24,2.15,-0.8314,0.2751,-124.7,41.3,86.0
59,-3.53,2.33,-0.8681,-0.4936,-130.2,-74.0,91.1
60,-8.42,2.14,-0.7973,-0.0106,-119.6,-1.6,96.0
61,-8.42,2.14,-0.9623,0.0788,-144.4,11.8,96.0
62,-13.59,2.87,-1.0402,0.1280,-150.0,19.2,101.1
63,-19.05,3.69,-1.1715,0.2750,-150.0,41.3,106.6
