step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,106.12,8.76,-1.1457,-0.5388,-150.0,-80.8,0.0
1,107.08,8.86,-0.7406,-1.0398,-111.1,-150.0,0.0
2,106.12,8.76,-0.8790,-0.9983,-131.8,-149.7,0.0
3,107.08,8.86,0.7279,-1.0906,109.2,-150.0,0.0
4,107.08,8.86,0.7696,-0.8533,115.4,-128.0,0.0
5,109.37,9.68,0.4980,-1.1607,74.7,-150.0,0.0
6,111.37,9.90,0.9711,-0.8660,145.7,-129.9,0.0
7,110.36,9.79,0.2756,0.5593,41.3,83.9,0.0
8,110.36,9.79,1.0215,-0.9860,150.0,-147.9,0.0
9,107.41,9.47,0.9780,-0.9570,146.7,-143.6,0.0
10,105.18,8.66,1.0231,-0.2860,150.0,-42.9,0.0
11,103.01,7.88,0.2473,-1.0003,37.1,-150.0,0.0
12,103.01,7.88,-1.1486,-0.7467,-150.0,-112.0,0.0
13,101.20,7.70,-1.0288,-0.9820,-150.0,-147.3,0.0
14,98.87,6.37,-0.9683,-0.9800,-145.3,-147.0,0.0
15,98.87,6.37,-0.8490,-1.1800,-127.4,-150.0,0.0
16,98.87,6.37,-1.1283,-0.9407,-150.0,-141.1,0.0
17,101.52,6.63,-0.9912,0.8443,-148.7,126.6,0.0
18,106.45,7.66,0.4829,0.3201,72.4,48.0,0.0
19,108.07,7.26,1.0185,1.0688,150.0,150.0,0.0
20,108.07,7.26,0.9258,0.7916,138.9,118.7,0.0
21,112.72,8.88,0.8059,0.5553,120.9,83.3,0.0
22,112.39,10.01,-0.3669,-0.8494,-55.0,-127.4,0.0
23,109.37,9.68,-0.9886,0.9171,-148.3,137.6,0.0
24,109.37,9.68,-0.8040,0.7416,-120.6,111.2,0.0
25,110.36,9.79,0.0745,1.0164,11.2,150.0,0.0
26,108.38,9.58,-1.0205,1.0674,-150.0,150.0,0.0
27,112.39,10.01,-1.1891,0.9338,-150.0,140.1,0.0
28,112.39,10.01,-0.5676,1.0595,-85.1,150.0,0.0
29,115.90,11.00,0.1741,0.9784,26.1,146.8,0.0
30,115.90,11.00,1.0907,-0.9528,150.0,-142.9,0.0
31,117.69,10.60,1.0413,-1.1057,150.0,-150.0,0.0
32,117.69,10.60,-0.8344,-0.5682,-125.2,-85.2,0.0
33,116.60,10.48,-0.9653,0.4344,-144.8,65.2,0.0
34,113.79,10.76,-0.8260,0.8159,-123.9,122.4,0.0
35,110.36,9.79,0.6791,-0.8532,101.9,-128.0,0.0
36,110.36,9.79,0.9168,-0.9005,137.5,-135.1,0.0
37,108.72,10.19,0.3525,-0.9412,52.9,-141.2,0.0
38,109.71,10.30,-0.7396,-0.9884,-110.9,-148.3,0.0
39,107.41,9.47,0.9479,-1.0912,142.2,-150.0,0.0
40,107.41,9.47,0.8456,-0.8296,126.8,-124.4,0.0
41,103.94,9.66,1.1757,-0.9961,150.0,-149.4,0.0
42,101.20,9.37,0.9912,-0.9173,148.7,-137.6,0.0
43,101.20,9.37,1.1251,-0.8724,150.0,-130.9,0.0
44,101.20,9.37,1.0286,-1.2154,150.0,-150.0,0.0
45,98.26,8.50,1.0595,-0.8942,150.0,-134.1,0.0
46,95.70,8.23,1.1945,-1.2222,150.0,-150.0,0.0
47,93.52,6.93,-1.0344,-1.0133,-150.0,-150.0,0.0
48,93.52,6.93,-1.0047,-0.3571,-150.0,-53.6,0.0
49,93.26,6.38,-0.9449,-0.7191,-141.7,-107.9,0.0
50,95.73,6.61,-1.0221,1.0161,-150.0,150.0,0.0
51,98.87,6.37,0.4806,-0.1721,72.1,-25.8,0.0
52,101.52,6.63,-0.9559,0.9228,-143.4,138.4,0.0
53,101.52,6.63,-0.7195,0.5785,-107.9,86.8,0.0
54,111.70,8.77,0.8296,0.8924,124.4,133.9,0.0
55,113.07,9.50,0.8762,0.8498,131.4,127.5,0.0
56,113.07,9.50,-0.4673,0.7152,-70.1,107.3,0.0
57,114.11,9.61,0.7997,0.6819,120.0,102.3,0.0
58,116.60,10.48,0.6016,-0.0184,90.2,-2.8,0.0
59,112.39,10.01,-1.0135,-0.8252,-150.0,-123.8,0.0
60,112.39,10.01,-1.0304,-1.0503,-150.0,-150.0,0.0
