step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,94.60,7.58,0.6772,-0.9799,101.6,-147.0,0.0
1,94.60,7.58,-0.7641,-0.7010,-114.6,-105.1,0.0
2,94.60,7.58,-1.1616,0.8364,-150.0,125.5,0.0
3,94.60,7.58,0.9828,-0.0789,147.4,-11.8,0.0
4,94.60,7.58,0.7555,-0.1595,113.3,-23.9,0.0
5,93.78,7.50,-1.0835,0.8823,-150.0,132.3,0.0
6,94.60,7.58,0.8631,-0.1828,129.5,-27.4,0.0
7,94.60,7.58,0.8629,-0.5998,129.4,-90.0,0.0
8,95.70,8.23,0.7413,-0.7432,111.2,-111.5,0.0
9,92.71,6.85,-0.9187,0.9377,-137.8,140.7,0.0
10,94.60,7.58,-1.1001,0.8509,-150.0,127.6,0.0
11,91.11,6.70,-1.1624,0.7537,-150.0,113.0,0.0
12,91.11,6.70,-1.0563,-0.4769,-150.0,-71.5,0.0
13,93.52,6.93,-1.0498,0.7598,-150.0,114.0,0.0
14,97.12,7.83,-0.0010,0.0635,-0.1,9.5,0.0
15,97.12,7.83,-1.0225,-0.6527,-150.0,-97.9,0.0
16,99.72,8.10,-0.9528,-0.6799,-142.9,-102.0,0.0
17,101.50,8.28,-1.0731,-0.2190,-150.0,-32.9,0.0
18,99.72,8.10,0.9714,-0.1036,145.7,-15.5,0.0
19,99.72,8.10,0.9931,0.3538,149.0,53.1,0.0
20,97.12,7.83,-0.6959,0.2532,-104.4,38.0,0.0
21,94.60,7.58,-0.9691,-1.0997,-145.4,-150.0,0.0
22,90.30,8.21,-0.4774,-1.0472,-71.6,-150.0,0.0
23,90.30,8.21,-0.0303,-0.9427,-4.5,-141.4,0.0
24,86.47,7.82,-1.0753,-0.9763,-150.0,-146.5,1.0
25,82.59,6.92,-1.0369,0.5812,-150.0,87.2,4.9
26,79.33,7.12,-1.0292,0.9643,-150.0,144.6,7.8
27,79.33,7.12,0.0083,0.9323,1.3,139.8,7.8
28,75.54,7.27,-1.0303,0.8854,-150.0,132.8,12.0
29,70.49,6.80,-1.0135,1.1341,-150.0,150.0,17.0
30,65.17,6.33,-1.0178,0.7961,-150.0,119.4,22.3
31,59.64,5.87,0.8202,0.8465,123.0,127.0,27.5
32,59.64,5.87,1.0569,0.2077,150.0,31.1,27.5
33,54.82,5.04,0.9009,0.0347,135.1,5.2,32.7
34,50.28,4.27,0.4686,-0.3289,70.3,-49.3,37.2
35,46.16,4.47,-1.1297,-0.8836,-150.0,-132.5,41.4
36,46.16,4.47,-1.0739,-0.8681,-150.0,-130.2,41.4
37,41.67,4.22,-1.0354,-0.9220,-150.0,-138.3,45.9
38,39.49,4.12,-0.9253,-1.0018,-138.8,-150.0,47.7
39,39.49,4.12,-0.9632,-0.9779,-144.5,-146.7,47.7
40,39.06,4.10,-0.9561,-1.0778,-143.4,-150.0,48.2
41,37.70,3.60,-0.9467,-1.0946,-142.0,-150.0,49.8
42,35.67,3.95,-0.8704,-1.0568,-130.6,-150.0,51.9
43,35.67,3.95,-0.9870,-1.1882,-148.0,-150.0,51.9
44,33.18,3.85,-0.9069,-1.0538,-136.0,-150.0,54.0
45,29.47,3.31,-0.9952,-0.8288,-149.3,-124.3,57.8
46,26.30,3.23,-1.1574,-0.6719,-150.0,-100.8,61.2
47,26.30,3.23,-1.0102,-0.9031,-150.0,-135.5,61.2
48,22.36,2.74,-0.9532,-0.9083,-143.0,-136.2,64.9
49,18.13,2.71,-0.9127,-0.9647,-136.9,-144.7,69.2
50,14.32,2.72,-1.0247,-0.9390,-150.0,-140.9,73.2
51,10.51,2.76,-1.1601,-1.1069,-150.0,-150.0,76.8
52,10.51,2.76,-0.8968,-1.0525,-134.5,-150.0,76.8
53,6.29,2.85,-1.0621,-0.9423,-150.0,-141.4,81.0
54,2.40,2.96,-1.0123,-0.9492,-150.0,-142.4,85.1
55,2.40,2.96,-1.0850,-0.9759,-150.0,-146.4,85.1
56,-1.56,3.11,-1.1933,-1.0178,-150.0,-150.0,89.1
57,-5.58,2.86,-1.0507,-0.6462,-150.0,-96.9,92.8
58,-10.18,3.11,-0.9450,-0.2826,-141.7,-42.4,97.4
59,-10.18,3.11,-1.0758,-0.2135,-150.0,-32.0,97.4
60,-14.52,3.38,-0.9181,-0.4159,-137.7,-62.4,102.1
61,-19.05,3.69,-0.9076,-0.2527,-136.1,-37.9,106.6
