step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,97.12,7.83,0.8105,-1.0158,121.6,-150.0,0.0
1,97.12,7.83,-0.2124,0.4445,-31.9,66.7,0.0
2,97.12,7.83,0.9516,0.7192,142.7,107.9,0.0
3,97.12,7.83,0.9402,0.9683,141.0,145.2,0.0
4,94.34,7.01,-0.4445,0.9859,-66.7,147.9,0.0
5,94.34,7.01,-1.1203,1.0225,-150.0,150.0,0.0
6,94.08,6.45,-0.8894,0.9393,-133.4,140.9,0.0
7,94.34,7.01,-0.9957,0.7607,-149.4,114.1,0.0
8,97.40,8.41,-1.0785,-0.2720,-150.0,-40.8,0.0
9,97.40,8.41,-0.7721,-0.8770,-115.8,-131.6,0.0
10,100.90,8.77,-1.0062,-0.9552,-150.0,-143.3,0.0
11,103.63,9.06,-0.7362,-0.6514,-110.4,-97.7,0.0
12,103.63,9.06,0.8774,-0.9946,131.6,-149.2,0.0
13,105.50,9.26,1.1686,-0.9707,150.0,-145.6,0.0
14,104.24,8.57,0.9758,-1.0108,146.4,-150.0,0.0
15,101.50,8.28,0.4939,-0.9673,74.1,-145.1,0.0
16,101.50,8.28,0.7704,-1.0211,115.6,-150.0,0.0
17,98.55,9.08,-0.7430,-0.9671,-111.5,-145.1,0.0
18,93.77,9.12,1.2518,-1.0652,150.0,-150.0,0.0
19,88.49,7.50,0.1945,-1.0074,29.2,-150.0,0.0
20,88.49,7.50,0.4490,-1.1028,67.4,-150.0,0.0
21,87.47,8.45,-0.9054,-0.0908,-135.8,-13.6,0.0
22,86.96,8.93,-1.1746,0.9698,-150.0,145.5,0.5
23,85.23,8.22,-1.1637,0.4338,-150.0,65.1,2.3
24,84.49,8.15,-1.0990,0.3110,-150.0,46.7,2.6
25,84.49,8.15,-1.0745,1.0852,-150.0,150.0,2.6
26,84.73,8.70,-0.9655,0.0483,-144.8,7.2,2.3
27,85.23,9.81,-0.9207,0.6037,-138.1,90.6,2.3
28,84.01,10.21,-0.9121,0.5837,-136.8,87.6,3.0
29,84.01,10.21,-0.8170,-0.6159,-122.6,-92.4,3.0
30,84.01,10.21,0.4607,-0.7790,69.1,-116.9,3.0
31,84.01,10.21,0.3928,-0.5244,58.9,-78.7,3.0
32,84.01,10.21,0.2273,0.2170,34.1,32.5,3.0
33,84.01,10.21,0.4773,0.4785,71.6,71.8,3.0
34,84.01,10.21,0.3094,-0.0111,46.4,-1.7,3.0
35,84.01,10.21,0.8424,0.4178,126.4,62.7,3.0
36,84.01,10.21,0.5254,0.1294,78.8,19.4,3.0
37,84.01,10.21,-0.5151,-0.3582,-77.3,-53.7,3.0
38,80.69,10.38,-1.1518,0.2589,-150.0,38.8,6.8
39,72.50,8.99,-0.9635,0.2212,-144.5,33.2,14.5
40,54.34,6.87,-1.0285,-0.6045,-150.0,-90.7,33.2
41,50.38,6.58,-0.2603,0.5840,-39.0,87.6,37.1
42,48.94,6.48,-0.8843,0.5265,-132.6,79.0,38.6
43,47.99,6.41,0.0412,0.9276,6.2,139.1,39.5
44,47.99,6.41,-0.0298,-0.2619,-4.5,-39.3,39.5
45,45.66,6.26,-0.8221,-1.1032,-123.3,-150.0,41.5
46,42.94,6.10,0.5631,-0.9822,84.5,-147.3,44.6
47,39.40,5.90,0.7520,-1.1495,112.8,-150.0,47.7
48,36.74,5.32,0.8858,-0.8868,132.9,-133.0,50.8
49,36.74,5.32,1.0116,-1.1223,150.0,-150.0,50.8
50,33.39,5.18,0.9532,-0.7890,143.0,-118.4,53.8
51,29.71,5.06,0.8311,-1.0950,124.7,-150.0,57.7
52,29.71,5.06,1.0398,-1.0343,150.0,-150.0,57.7
53,26.06,4.53,0.9365,-1.0334,140.5,-150.0,61.5
54,24.00,3.62,1.0200,-1.1040,150.0,-150.0,63.5
55,23.69,4.48,1.0523,-0.9358,150.0,-140.4,63.8
56,23.65,4.05,0.9866,0.8103,148.0,121.5,63.9
57,23.65,4.05,0.9413,0.8879,141.2,133.2,63.9
58,24.78,3.63,0.9923,0.8406,148.9,126.1,62.7
59,26.74,3.67,1.0663,-0.0708,150.0,-10.6,60.8
60,26.74,3.67,1.0107,-0.9656,150.0,-144.8,60.8
61,26.74,3.67,0.9333,-0.9125,140.0,-136.9,60.8
62,26.74,3.67,-0.8243,-1.0885,-123.6,-150.0,60.8
63,26.74,3.67,-1.0078,-0.9581,-150.0,-143.7,60.8
64,26.74,3.67,-0.8812,-0.9885,-132.2,-148.3,60.8
65,26.74,3.67,-1.2389,-1.0037,-150.0,-150.0,60.8
66,26.74,3.67,-1.0578,-0.9432,-150.0,-141.5,60.8
67,29.13,3.73,-0.7228,-0.8427,-108.4,-126.4,58.1
68,42.20,4.70,-1.1032,-1.0117,-150.0,-150.0,45.3
69,58.16,4.35,-0.9957,-0.9447,-149.4,-141.7,29.4
70,63.87,5.74,-1.1279,-0.9389,-150.0,-140.8,23.6
71,65.91,6.88,-1.0897,-0.8992,-150.0,-134.9,21.6
72,65.91,6.88,-0.8480,-0.3111,-127.2,-46.7,21.6
73,65.91,6.88,-0.9707,-0.8233,-145.6,-123.5,21.6
74,65.91,6.88,-1.0103,-0.3835,-150.0,-57.5,21.6
75,65.91,6.88,-0.8443,-0.7075,-126.6,-106.1,21.6
76,65.91,6.88,-1.0981,-0.5743,-150.0,-86.1,21.6
77,65.91,6.88,-0.9655,-1.1784,-144.8,-150.0,21.6
78,65.50,7.33,-0.6616,-0.7427,-99.2,-111.4,22.0
79,57.43,7.12,-1.0530,-0.7925,-150.0,-118.9,30.0
80,53.84,6.84,-1.0076,-0.9997,-150.0,-149.9,33.7
81,45.66,6.26,-0.7905,-0.9107,-118.6,-136.6,41.5
