step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,93.23,7.98,-1.1603,-0.9022,-150.0,-135.3,0.0
1,93.23,7.98,0.2481,-0.7863,37.2,-117.9,0.0
2,93.23,7.98,-1.1067,-0.0356,-150.0,-5.3,0.0
3,93.23,7.98,-1.0668,0.9259,-150.0,138.9,0.0
4,94.05,8.06,0.8619,0.2461,129.3,36.9,0.0
5,94.05,8.06,1.1748,-0.9323,150.0,-139.8,0.0
6,94.05,8.06,-0.0077,-1.0041,-1.2,-150.0,0.0
7,94.32,8.63,0.8884,-1.1002,133.3,-150.0,0.0
8,95.15,8.72,1.0097,-0.9534,150.0,-143.0,0.0
9,92.68,8.46,0.9619,-1.0492,144.3,-150.0,0.0
10,92.68,8.46,1.0030,0.2979,150.0,44.7,0.0
11,90.83,7.73,1.0000,-0.9045,150.0,-135.7,0.0
12,88.78,6.48,-1.0753,0.7911,-150.0,118.7,0.0
13,88.78,6.48,-1.1453,0.9272,-150.0,139.1,0.0
14,86.80,5.26,-0.9317,0.7981,-139.7,119.7,0.7
15,86.58,4.73,-1.0502,0.9621,-150.0,144.3,0.9
16,89.84,5.53,-0.8389,1.0623,-125.8,150.0,0.0
17,89.84,5.53,-1.0382,0.5879,-150.0,88.2,0.0
18,100.60,8.19,-1.2434,0.8295,-150.0,124.4,0.0
19,107.74,10.08,-0.8288,1.1438,-124.3,150.0,0.0
20,112.08,11.16,1.0477,0.7546,150.0,113.2,0.0
21,112.08,11.16,-0.6959,1.0526,-104.4,150.0,0.0
22,113.79,10.76,0.1958,-0.6597,29.4,-99.0,0.0
23,111.72,10.53,-0.3910,-0.3128,-58.6,-46.9,0.0
24,105.82,9.87,-0.6303,0.0385,-94.5,5.8,0.0
25,105.82,9.87,-0.8551,-0.2507,-128.3,-37.6,0.0
26,100.61,9.86,-0.9522,0.1536,-142.8,23.0,0.0
27,95.43,9.30,-0.9531,0.6870,-143.0,103.0,0.0
28,91.08,8.30,-1.0638,-0.8141,-150.0,-122.1,0.0
29,91.08,8.30,-1.0282,-0.8915,-150.0,-133.7,0.0
30,86.47,7.82,-0.9603,-0.9168,-144.0,-137.5,1.0
31,82.11,7.39,-1.0934,-0.8651,-150.0,-129.8,5.4
32,76.64,6.87,-0.9842,0.0681,-147.6,10.2,10.9
33,76.64,6.87,-1.0527,0.8787,-150.0,131.8,10.9
34,72.34,6.97,-1.0563,1.0882,-150.0,150.0,14.8
35,67.84,7.54,-0.9904,0.8946,-148.6,134.2,19.3
36,62.67,7.08,0.8990,1.1054,134.9,150.0,24.8
37,57.28,6.63,0.9991,0.2209,149.9,33.1,30.0
38,57.28,6.63,1.0099,-0.8781,150.0,-131.7,30.0
39,52.09,5.77,1.0186,-1.0016,150.0,-150.0,35.1
40,47.30,5.45,0.8729,-0.8830,130.9,-132.5,40.2
41,47.30,5.45,0.8631,-0.7726,129.5,-115.9,40.2
42,42.74,5.18,0.0238,-0.3659,3.6,-54.9,44.8
43,39.57,4.56,-0.9675,0.9415,-145.1,141.2,47.6
44,38.28,4.50,-1.1325,1.0900,-150.0,150.0,49.2
45,38.28,4.50,-0.6937,0.9638,-104.1,144.6,49.2
46,37.78,4.04,-0.9327,0.2878,-139.9,43.2,49.7
47,38.63,4.08,-0.9138,-0.0625,-137.1,-9.4,48.9
48,40.01,4.59,-0.9699,-0.3037,-145.5,-45.6,47.2
49,40.01,4.59,-1.1225,-0.7785,-150.0,-116.8,47.2
50,40.97,5.08,-0.9827,-1.0158,-147.4,-150.0,46.2
51,40.88,4.63,-1.0476,-0.8333,-150.0,-125.0,46.3
52,39.57,4.56,-0.9292,-1.0670,-139.4,-150.0,47.6
53,39.57,4.56,-0.9244,-0.9302,-138.7,-139.5,47.6
54,37.86,4.48,-1.0626,-1.0364,-150.0,-150.0,49.7
55,36.16,4.41,-0.9258,-1.0574,-138.9,-150.0,51.4
56,33.25,4.29,-1.0671,-0.9913,-150.0,-148.7,54.0
57,30.40,4.20,-0.9085,-1.0823,-136.3,-150.0,57.1
58,30.40,4.20,-1.0006,-1.0025,-150.0,-150.0,57.1
59,26.80,4.11,-0.9743,-0.8431,-146.1,-126.5,60.7
60,22.83,3.60,-0.9069,-0.8653,-136.0,-129.8,64.6
61,22.83,3.60,-0.9931,-1.0289,-149.0,-150.0,64.6
62,18.96,3.57,-0.9595,-1.0039,-143.9,-150.0,68.6
63,14.74,3.57,-0.8775,-0.8350,-131.6,-125.3,72.8
64,10.53,3.62,-0.8549,-0.8728,-128.2,-130.9,76.7
65,10.53,3.62,-0.9399,-0.9240,-141.0,-138.6,76.7
66,6.68,3.70,-1.0585,-1.0231,-150.0,-150.0,80.7
67,2.39,3.40,-0.9847,-1.0777,-147.7,-150.0,85.1
68,-1.97,3.57,-0.9941,-0.8531,-149.1,-128.0,89.5
69,-1.97,3.57,-1.0403,-0.3374,-150.0,-50.6,89.5
70,-6.02,3.32,-0.9081,0.2030,-136.2,30.5,93.3
71,-10.21,3.55,-0.8576,-0.3889,-128.6,-58.3,97.4
72,-15.46,3.89,-1.1834,-0.1760,-150.0,-26.4,103.0
73,-15.46,3.89,-0.9957,-0.0736,-149.4,-11.0,103.0
74,-19.52,3.72,-0.9501,0.4246,-142.5,63.7,107.1
