step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,96.00,7.18,0.1036,-1.1157,15.5,-150.0,0.0
1,96.00,7.18,0.9206,-1.1255,138.1,-150.0,0.0
2,96.00,7.18,0.9003,-0.4840,135.0,-72.6,0.0
3,96.27,7.75,1.0324,-0.4816,150.0,-72.2,0.0
4,96.27,7.75,1.0137,0.4991,150.0,74.9,0.0
5,95.16,7.09,0.8565,0.6395,128.5,95.9,0.0
6,93.26,6.38,-0.7006,0.7844,-105.1,117.7,0.0
7,93.26,6.38,-1.2008,1.0302,-150.0,150.0,0.0
8,93.26,6.38,-0.9200,0.8775,-138.0,131.6,0.0
9,92.76,5.27,-0.8039,0.4406,-120.6,66.1,0.0
10,98.87,6.37,-0.7411,0.8880,-111.2,133.2,0.0
11,107.10,7.17,-1.0608,0.3596,-150.0,53.9,0.0
12,120.30,11.50,-0.7694,1.0368,-115.4,150.0,0.0
13,120.30,11.50,-0.8868,0.9896,-133.0,148.4,0.0
14,124.09,10.70,-0.8186,0.9778,-122.8,146.7,0.0
15,128.50,10.57,-0.9158,0.6353,-137.4,95.3,0.0
16,128.50,10.57,-0.8998,0.9113,-135.0,136.7,0.0
17,125.66,9.64,-0.8804,-0.9867,-132.1,-148.0,0.0
18,117.67,8.81,-0.8921,-0.7878,-133.8,-118.2,0.0
19,108.70,8.46,-0.8594,-1.0350,-128.9,-150.0,0.0
20,108.70,8.46,0.4991,-0.9639,74.9,-144.6,0.0
21,98.56,7.43,-0.9523,-1.0508,-142.9,-150.0,0.0
22,90.08,6.08,-0.7002,-0.7490,-105.0,-112.4,0.0
23,82.65,5.40,-1.1355,-0.8600,-150.0,-129.0,4.9
24,82.65,5.40,-0.3742,-1.0383,-56.1,-150.0,4.9
25,75.59,5.77,-0.9901,-0.6005,-148.5,-90.1,11.9
26,68.50,6.13,-0.5362,0.9790,-80.4,146.8,18.7
27,61.50,5.07,0.1808,-0.8111,27.1,-121.7,25.7
28,61.50,5.07,-0.3338,-0.7831,-50.1,-117.5,25.7
29,54.70,4.57,0.2280,-0.9624,34.2,-144.4,32.8
30,47.81,3.67,-0.9197,-0.9021,-137.9,-135.3,39.7
31,47.81,3.67,-0.8895,-0.9418,-133.4,-141.3,39.7
32,41.05,3.31,-0.9105,-1.0624,-136.6,-150.0,46.2
33,34.69,3.04,-0.9958,0.1174,-149.4,17.6,52.8
34,28.17,2.42,-1.1493,-0.8540,-150.0,-128.1,59.1
35,21.90,1.89,-0.9123,-0.9998,-136.8,-150.0,65.4
36,21.90,1.89,-0.9312,-1.0087,-139.7,-150.0,65.4
37,15.80,1.87,-0.8248,-1.0939,-123.7,-150.0,71.7
38,9.72,1.93,-0.8228,-0.8245,-123.4,-123.7,77.6
39,3.58,2.07,-0.9856,-0.9308,-147.8,-139.6,84.0
40,3.58,2.07,-0.8514,-0.9930,-127.7,-149.0,84.0
41,-2.70,1.87,-0.9210,-0.9948,-138.2,-149.2,90.2
42,-8.84,2.16,-0.9815,-0.7285,-147.2,-109.3,96.4
43,-15.31,2.53,-0.9536,-0.6627,-143.0,-99.4,102.8
44,-15.31,2.53,-0.8033,-0.5246,-120.5,-78.7,102.8
45,-22.71,3.05,-0.9519,-0.1403,-142.8,-21.0,109.9
