step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,88.01,6.40,-1.0041,-0.9337,-150.0,-140.1,0.0
1,88.01,6.40,-1.1541,0.9889,-150.0,148.3,0.0
2,88.78,6.48,-0.9045,-0.6835,-135.7,-102.5,0.0
3,88.01,6.40,-1.1294,0.1194,-150.0,17.9,0.0
4,88.78,6.48,-0.5162,-0.3540,-77.4,-53.1,0.0
5,88.78,6.48,-0.7932,-1.0569,-119.0,-150.0,0.0
6,90.57,7.18,0.9066,-0.5752,136.0,-86.3,0.0
7,92.16,7.33,0.3193,-0.9755,47.9,-146.3,0.0
8,89.26,7.58,-0.9903,-0.3906,-148.5,-58.6,0.0
9,89.26,7.58,1.0805,-0.8437,150.0,-126.6,0.0
10,86.23,7.28,0.7976,-0.9269,119.6,-139.0,1.3
11,82.82,7.46,-0.8861,-1.0214,-132.9,-150.0,4.3
12,80.01,7.19,-0.4051,-0.4518,-60.8,-67.8,7.1
13,80.01,7.19,0.1943,-0.0645,29.1,-9.7,7.1
14,80.01,7.19,-0.9198,0.7850,-138.0,117.8,7.1
15,75.99,6.81,-1.0263,0.8830,-150.0,132.5,11.5
16,71.35,5.89,-0.9636,1.0308,-144.5,150.0,15.8
17,68.50,6.13,0.8017,-0.7542,120.3,-113.1,18.7
18,65.58,5.88,1.0150,-1.1418,150.0,-150.0,21.9
19,61.80,6.05,0.9806,-0.8765,147.1,-131.5,25.4
20,58.57,5.79,-0.9434,-0.9529,-141.5,-142.9,28.9
21,53.95,5.44,-0.9115,-0.8388,-136.7,-125.8,33.6
22,53.95,5.44,-1.0476,0.5345,-150.0,80.2,33.6
23,49.91,4.70,-1.0244,0.9844,-150.0,147.7,37.6
24,46.06,4.02,-1.1644,0.8841,-150.0,132.6,41.5
25,46.06,4.02,-0.9041,-0.1883,-135.6,-28.3,41.5
26,43.09,4.75,-0.9907,0.0943,-148.6,14.1,44.4
27,39.57,4.56,-1.0508,-0.7563,-150.0,-113.4,47.6
28,36.24,4.86,-0.9394,-0.9218,-140.9,-138.3,51.3
29,31.68,4.68,-0.9146,-1.0216,-137.2,-150.0,55.8
30,31.68,4.68,-0.9432,-1.0278,-141.5,-150.0,55.8
31,27.65,4.56,-1.0029,-0.8851,-150.0,-132.8,59.5
32,23.65,4.05,-0.8671,-1.0021,-130.1,-150.0,63.9
33,23.65,4.05,-1.0375,-1.0268,-150.0,-150.0,63.9
34,19.35,3.57,-1.0177,-1.1509,-150.0,-150.0,68.2
35,14.72,3.15,-0.8429,-1.0288,-126.4,-150.0,72.8
36,10.52,3.19,-0.9164,-0.9352,-137.5,-140.3,76.7
37,10.52,3.19,-1.0025,-0.8583,-150.0,-128.7,76.7
38,6.29,2.85,-0.9007,-0.9100,-135.1,-136.5,81.0
39,2.40,2.96,-1.0950,-1.0377,-150.0,-150.0,85.1
40,-1.56,3.11,-0.9795,-0.1324,-146.9,-19.9,89.1
41,-1.56,3.11,-0.9658,0.0386,-144.9,5.8,89.1
42,-5.58,2.86,-0.9624,-0.1686,-144.4,-25.3,92.8
43,-9.75,3.08,-0.9791,0.2473,-146.9,37.1,97.0
44,-14.03,2.90,-0.9954,0.2230,-149.3,33.5,101.6
45,-14.03,2.90,-1.2475,0.4610,-150.0,69.1,101.6
46,-18.53,3.20,-1.0392,0.5214,-150.0,78.2,105.8
