step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,94.34,7.01,-0.9929,-1.0732,-148.9,-150.0,0.0
1,94.34,7.01,0.2152,-0.9761,32.3,-146.4,0.0
2,95.16,7.09,-0.9284,0.5649,-139.3,84.7,0.0
3,94.34,7.01,-0.9173,0.8685,-137.6,130.3,0.0
4,95.16,7.09,-0.5196,0.9615,-77.9,144.2,0.0
5,95.16,7.09,0.5043,0.8122,75.6,121.8,0.0
6,94.34,7.01,-0.4046,0.2898,-60.7,43.5,0.0
7,97.70,7.34,-0.9623,-0.9435,-144.3,-141.5,0.0
8,97.70,7.34,-0.8369,-0.8043,-125.5,-120.6,0.0
9,97.70,7.34,-0.7183,-0.9982,-107.7,-149.7,0.0
10,96.00,7.18,-0.0494,-1.1140,-7.4,-150.0,0.0
11,95.16,7.09,0.4444,-1.1533,66.7,-150.0,0.0
12,95.16,7.09,-0.8545,-0.9495,-128.2,-142.4,0.0
13,94.60,7.58,-0.8896,-0.5752,-133.4,-86.3,0.0
14,90.04,7.66,0.9532,-0.9770,143.0,-146.5,0.0
15,86.47,7.82,-0.8792,-0.9737,-131.9,-146.0,1.0
16,86.47,7.82,-0.8136,-0.8978,-122.0,-134.7,1.0
17,80.71,7.25,0.4686,-0.7589,70.3,-113.8,6.8
18,75.99,6.81,0.7366,0.5029,110.5,75.4,11.5
19,70.92,6.34,-0.8616,0.9268,-129.2,139.0,16.6
20,70.92,6.34,-0.9455,0.6165,-141.8,92.5,16.6
21,64.44,5.78,-0.7963,-0.6606,-119.5,-99.1,23.1
22,58.96,5.35,-0.4633,-0.4312,-69.5,-64.7,28.6
23,52.83,4.90,-0.9918,-0.1415,-148.8,-21.2,34.6
24,52.83,4.90,-0.9351,0.6146,-140.3,92.2,34.6
25,47.09,4.53,-1.0364,1.0094,-150.0,150.0,40.4
26,40.35,4.16,-0.9193,0.6057,-137.9,90.8,46.9
27,34.35,3.46,-1.0911,-0.9132,-150.0,-137.0,53.0
28,34.35,3.46,-1.1062,0.9691,-150.0,145.4,53.0
29,27.88,3.26,-1.0744,-1.0051,-150.0,-150.0,59.4
30,20.85,3.15,-0.8494,-0.9264,-127.4,-139.0,66.4
31,14.34,3.15,-1.0294,-0.9817,-150.0,-147.3,73.2
32,14.34,3.15,-0.7346,-1.0081,-110.2,-150.0,73.2
33,7.83,2.81,-1.0061,-0.9832,-150.0,-147.5,79.7
34,2.01,2.98,-0.9919,-0.8486,-148.8,-127.3,85.3
35,-3.53,2.33,-0.9968,-0.2053,-149.5,-30.8,91.1
36,-3.53,2.33,-1.0898,-0.6221,-150.0,-93.3,91.1
37,-9.65,1.77,-1.0704,-0.4137,-150.0,-62.1,96.9
38,-16.55,1.73,-1.3561,-0.0647,-150.0,-9.7,103.8
