step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,12.39,-120.50,-0.7431,-0.3645,-111.5,-54.7,259.7
1,12.39,-120.50,-1.0132,-1.1547,-150.0,-150.0,259.7
2,4.27,-120.50,-1.1266,-0.9172,-150.0,-137.6,259.7
3,-3.85,-120.50,-0.8992,-0.2963,-134.9,-44.4,259.7
4,-11.97,-120.50,-0.9650,-0.9253,-144.8,-138.8,259.7
5,-20.10,-120.50,-0.9292,-1.0776,-139.4,-150.0,259.7
6,-20.10,-120.50,-1.1323,-0.0300,-150.0,-4.5,259.7
7,-28.22,-120.50,-0.7978,-0.4801,-119.7,-72.0,259.7
8,-36.34,-120.50,-0.9959,-0.8559,-149.4,-128.4,259.7
9,-44.46,-120.50,-0.9691,0.7378,-145.4,110.7,259.7
10,-44.46,-120.50,-0.9405,-0.3715,-141.1,-55.7,259.7
11,146.40,-74.12,-1.1113,-1.0046,-150.0,-150.0,3.5
12,150.75,-74.44,-1.0998,-1.0422,-150.0,-150.0,3.4
13,150.75,-74.44,-0.6462,0.0360,-96.9,5.4,3.4
14,148.57,-73.12,-1.1094,-0.3619,-150.0,-54.3,4.6
15,146.58,-69.60,-1.0569,-0.5937,-150.0,-89.1,8.0
16,145.66,-67.90,-0.7276,-0.8287,-109.1,-124.3,9.7
17,145.21,-67.06,-0.9349,-0.7810,-140.2,-117.1,10.5
18,145.21,-67.06,-0.8798,-0.6702,-132.0,-100.5,10.5
19,144.35,-65.42,-1.0239,-0.8720,-150.0,-130.8,12.1
20,140.98,-58.38,-1.0177,0.9110,-150.0,136.6,19.0
21,140.65,-57.64,-1.0547,1.0467,-150.0,150.0,19.7
22,140.65,-57.64,-0.8960,-1.1262,-134.4,-150.0,19.7
23,140.65,-57.64,-0.8744,-0.8742,-131.2,-131.1,19.7
24,139.43,-54.71,0.9684,0.1830,145.3,27.4,22.6
25,138.61,-52.57,-0.5806,-0.9049,-87.1,-135.7,24.7
26,138.61,-52.57,-0.2963,-0.7722,-44.4,-115.8,24.7
27,135.77,-48.23,0.9642,-0.9650,144.6,-144.8,28.9
28,135.99,-48.90,-0.5917,-1.0872,-88.7,-150.0,28.3
29,135.77,-48.23,-0.9154,-0.8191,-137.3,-122.9,28.9
30,135.77,-48.23,-0.5799,-0.9293,-87.0,-139.4,28.9
31,135.77,-48.23,-0.0753,-1.1877,-11.3,-150.0,28.9
32,135.36,-46.90,-1.0368,-0.5520,-150.0,-82.8,30.3
33,135.36,-46.90,-0.2521,-0.6335,-37.8,-95.0,30.3
34,135.36,-46.90,-0.9964,-0.3896,-149.5,-58.4,30.3
35,133.27,-44.10,-0.0533,-1.0561,-8.0,-150.0,32.9
36,131.34,-41.39,-0.9541,-0.7187,-143.1,-107.8,35.6
37,131.34,-41.39,0.3550,-0.8699,53.2,-130.5,35.6
38,130.86,-38.91,1.0141,0.8964,150.0,134.5,38.1
39,130.66,-37.69,0.7415,-0.9902,111.2,-148.5,39.2
40,130.33,-35.27,0.8773,-1.1046,131.6,-150.0,41.7
41,129.99,-30.51,1.0618,-0.8231,150.0,-123.5,46.4
42,129.99,-30.51,0.9372,-0.9457,140.6,-141.9,46.4
43,129.98,-29.92,1.1287,-1.0924,150.0,-150.0,47.0
44,129.97,-28.17,0.8686,-0.8302,130.3,-124.5,48.7
45,128.73,-26.35,-1.1102,-0.9186,-150.0,-137.8,50.5
46,128.73,-26.35,-0.9478,-0.6789,-142.2,-101.8,50.5
47,127.66,-23.41,-0.8813,-0.9681,-132.2,-145.2,53.3
48,124.22,-21.00,-0.8994,-0.9652,-134.9,-144.8,55.7
49,122.17,-18.70,-1.1141,-0.2666,-150.0,-40.0,57.9
50,122.17,-18.70,-1.2151,-1.0012,-150.0,-150.0,57.9
51,121.91,-16.93,-0.8582,-0.8966,-128.7,-134.5,259.7
52,120.96,-14.96,-1.0904,-0.3465,-150.0,-52.0,259.7
53,120.02,-12.99,-1.0052,0.9566,-150.0,143.5,259.7
54,120.02,-12.99,-0.8288,0.8444,-124.3,126.7,259.7
55,119.07,-11.02,-1.0654,-0.1527,-150.0,-22.9,259.7
56,118.13,-9.04,-0.9382,0.1829,-140.7,27.4,259.7
57,118.13,-9.04,-1.0749,-0.8770,-150.0,-131.5,259.7
58,127.05,-3.08,0.1312,-0.9579,19.7,-143.7,73.6
59,132.75,0.92,0.8515,0.3662,127.7,54.9,77.9
60,135.68,6.21,0.2935,0.1582,44.0,23.7,83.3
61,144.79,15.95,0.8605,0.7919,129.1,118.8,93.4
62,144.79,15.95,-0.6850,-0.0746,-102.8,-11.2,93.4
63,148.11,18.54,-0.3327,-0.8363,-49.9,-125.4,96.2
64,144.59,19.46,0.8696,-1.1294,130.4,-150.0,96.9
65,148.36,20.75,0.2826,1.0344,42.4,150.0,98.4
66,148.36,20.75,-0.8761,0.2818,-131.4,42.3,98.4
67,149.66,22.42,-0.9446,-1.0664,-141.7,-150.0,100.1
68,147.74,19.93,-1.1580,-0.9623,-150.0,-144.3,97.5
69,150.64,21.83,-0.7602,-0.9572,-114.0,-143.6,99.6
70,150.64,21.83,-0.7795,-0.7268,-116.9,-109.0,99.6
71,153.67,23.81,0.3903,0.7071,58.5,106.1,101.6
72,145.82,21.09,1.0202,-0.7890,150.0,-118.3,98.6
73,147.10,22.76,0.2385,0.8009,35.8,120.1,100.3
74,147.10,22.76,-1.1129,-0.8736,-150.0,-131.0,100.3
