step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,133.00,-65.48,-0.9005,-1.0106,-135.1,-150.0,259.7
1,133.00,-68.26,-0.6849,1.1168,-102.7,150.0,259.7
2,133.00,-71.03,-0.8078,-0.1429,-121.2,-21.4,259.7
3,133.00,-73.81,-0.0245,-1.0023,-3.7,-150.0,259.7
4,133.00,-73.81,-1.0866,0.0745,-150.0,11.2,259.7
5,133.00,-76.59,-0.8827,-0.8388,-132.4,-125.8,259.7
6,133.00,-79.37,0.1036,-1.0150,15.5,-150.0,259.7
7,133.00,-82.15,0.6881,0.6542,103.2,98.1,259.7
8,133.00,-82.15,-0.9758,-0.9158,-146.4,-137.4,259.7
9,133.00,-84.92,-0.8814,-0.9779,-132.2,-146.7,259.7
10,133.00,-87.70,-0.9044,-0.9599,-135.7,-144.0,259.7
11,138.27,-71.32,0.1823,-0.6891,27.3,-103.4,6.0
12,138.27,-71.32,-1.0293,-0.4640,-150.0,-69.6,6.0
13,141.33,-69.84,-0.8320,-0.8218,-124.8,-123.3,7.6
14,143.32,-71.07,1.1094,-0.3945,150.0,-59.2,6.4
15,141.48,-67.68,-0.7925,-0.1109,-118.9,-16.6,9.7
16,141.48,-67.68,-1.1096,-1.3052,-150.0,-150.0,9.7
17,141.48,-67.68,0.6105,0.6185,91.6,92.8,9.7
18,143.00,-68.03,-0.9432,-0.8118,-141.5,-121.8,9.5
19,139.04,-62.85,-0.9255,-0.8577,-138.8,-128.7,14.5
20,139.04,-62.85,-1.1412,-0.4494,-150.0,-67.4,14.5
21,137.27,-59.03,0.8164,-0.9407,122.5,-141.1,18.2
22,137.27,-59.03,0.2474,-1.1381,37.1,-150.0,18.2
23,136.31,-56.82,-1.0798,-1.0350,-150.0,-150.0,20.4
24,136.31,-56.82,-0.7980,-0.9658,-119.7,-144.9,20.4
25,136.56,-54.20,-0.9637,-1.0403,-144.6,-150.0,23.0
26,135.16,-53.96,-1.0241,-0.7794,-150.0,-116.9,23.2
27,135.44,-54.66,-0.8352,-0.3135,-125.3,-47.0,22.5
28,135.44,-54.66,-0.6551,-0.8222,-98.3,-123.3,22.5
29,134.38,-51.87,-1.0101,-1.0426,-150.0,-150.0,25.3
30,133.44,-49.15,0.2729,-0.8421,40.9,-126.3,27.9
31,133.23,-48.48,-0.3001,-0.8533,-45.0,-128.0,28.6
32,133.23,-48.48,-0.6065,-0.7251,-91.0,-108.8,28.6
33,132.44,-45.85,-0.0919,-0.5082,-13.8,-76.2,31.2
34,132.09,-44.56,-0.8070,-0.9082,-121.1,-136.2,32.4
35,131.62,-42.65,0.7507,-0.8828,112.6,-132.4,34.4
36,131.62,-42.65,0.7734,-1.0345,116.0,-150.0,34.4
37,131.48,-42.02,0.9812,-0.1505,147.2,-22.6,35.0
38,129.55,-38.77,-0.7851,-0.6825,-117.8,-102.4,38.1
39,129.11,-35.74,0.4493,-0.9406,67.4,-141.1,41.2
40,129.11,-35.74,0.8683,-0.9517,130.2,-142.8,41.2
41,128.97,-34.55,0.6613,-0.8041,99.2,-120.6,42.3
42,127.55,-32.66,-0.9505,-1.2368,-142.6,-150.0,44.1
43,127.55,-32.66,0.3991,-0.9726,59.9,-145.9,44.1
44,127.45,-30.91,-0.8110,-0.9259,-121.7,-138.9,45.9
45,124.93,-29.00,-0.7398,-0.3093,-111.0,-46.4,47.7
46,123.76,-26.09,-0.9488,-0.9750,-142.3,-146.3,50.6
47,124.01,-22.70,-0.8500,-0.7452,-127.5,-111.8,53.9
48,124.01,-22.70,-1.1597,0.0664,-150.0,10.0,53.9
49,121.83,-20.94,-1.0719,-0.3998,-150.0,-60.0,55.7
50,122.86,-15.33,-1.0734,-0.9660,-150.0,-144.9,61.3
51,123.00,-14.76,-0.9187,-0.7773,-137.8,-116.6,61.9
52,123.00,-14.76,-1.0589,-0.0622,-150.0,-9.3,61.9
53,124.99,-11.90,-1.0456,-0.9865,-150.0,-148.0,64.8
54,127.18,-8.96,-0.9652,-1.0421,-144.8,-150.0,67.8
55,130.18,-1.70,0.8497,-0.9273,127.5,-139.1,75.2
56,130.18,-1.70,1.0460,-0.7955,150.0,-119.3,75.2
57,130.48,-1.07,0.0897,-0.0025,13.4,-0.4,75.9
58,132.79,3.41,0.9656,0.9976,144.8,149.6,80.4
59,133.33,6.62,0.8657,-0.7617,129.9,-114.2,83.7
60,133.33,6.62,0.9812,-1.0284,147.2,-150.0,83.7
61,133.33,6.62,1.1472,-0.7754,150.0,-116.3,83.7
62,132.66,11.72,0.9477,-0.9839,142.1,-147.6,88.7
63,133.00,13.85,-0.9709,-0.9286,-145.6,-139.3,259.7
64,133.00,13.85,-1.0107,-0.9139,-150.0,-137.1,259.7
65,133.00,16.55,0.7641,-0.7632,114.6,-114.5,259.7
66,133.00,19.24,-0.3055,0.5982,-45.8,89.7,259.7
67,133.00,19.24,-0.8176,-0.9782,-122.6,-146.7,259.7
68,133.00,21.93,-0.9522,-0.5198,-142.8,-78.0,259.7
69,133.00,24.62,-1.0115,-0.8440,-150.0,-126.6,259.7
70,133.00,27.31,-0.8648,-0.9049,-129.7,-135.7,259.7
71,133.00,27.31,0.8574,-0.8987,128.6,-134.8,259.7
72,133.00,30.00,-0.6881,-0.7413,-103.2,-111.2,259.7
73,128.16,17.74,0.9562,-0.6618,143.4,-99.3,130.7
74,128.16,17.74,1.1334,-0.9167,150.0,-137.5,130.7
75,128.16,17.74,0.9362,-0.8247,140.4,-123.7,130.7
76,131.04,20.22,-0.4926,-1.1015,-73.9,-150.0,127.7
77,136.92,23.28,0.3907,1.6301,58.6,150.0,100.4
78,143.14,28.06,-1.1996,-0.6275,-150.0,-94.1,105.5
79,145.31,30.77,-1.0604,-0.8219,-150.0,-123.3,108.3
80,145.31,30.77,-0.1596,-1.0019,-23.9,-150.0,108.3
81,142.94,31.08,1.1089,-1.2935,150.0,-150.0,108.5
82,136.98,29.93,-1.0071,-0.9054,-150.0,-135.8,121.2
83,132.10,28.25,-0.8557,-0.8898,-128.4,-133.5,126.2
84,132.10,28.25,0.2641,-0.9433,39.6,-141.5,126.2
85,130.75,27.99,-1.1165,-1.1110,-150.0,-150.0,127.5
86,131.38,28.85,-1.0622,-0.9299,-150.0,-139.5,126.9
87,136.91,32.98,1.0722,-0.8775,150.0,-131.6,121.1
88,136.91,32.98,1.0077,-0.0540,150.0,-8.1,121.1
89,136.91,32.98,-0.6437,-0.5128,-96.5,-76.9,121.1
90,136.19,33.61,0.9803,-0.9568,147.0,-143.5,121.8
91,136.92,34.55,0.9140,-1.0175,137.1,-150.0,121.0
92,136.92,34.55,0.9966,-1.0732,149.5,-150.0,121.0
93,134.06,33.94,1.0775,0.4681,150.0,70.2,123.9
94,127.94,31.90,-0.5409,-1.1017,-81.1,-150.0,130.1
95,127.94,31.90,-0.9771,-0.5272,-146.6,-79.1,130.1
96,127.94,31.90,-1.1550,-0.8544,-150.0,-128.2,130.1
97,126.63,31.63,0.0815,-0.8778,12.2,-131.7,131.4
98,125.99,30.76,-1.1306,-1.0337,-150.0,-150.0,132.1
99,125.99,30.76,-1.1268,0.4625,-150.0,69.4,132.1
100,113.72,23.48,-0.9190,0.5852,-137.9,87.8,144.8
101,122.85,29.39,-1.0428,-0.7465,-150.0,-112.0,135.3
102,125.34,31.37,-1.0075,-0.9731,-150.0,-146.0,132.7
103,125.34,31.37,-0.8480,-1.0112,-127.2,-150.0,132.7
104,125.34,31.37,-0.8279,-0.8789,-124.2,-131.8,132.7
105,125.34,31.37,-0.4960,-1.1067,-74.4,-150.0,132.7
106,124.07,31.11,-0.7070,-0.9902,-106.0,-148.5,134.0
107,124.07,31.11,0.9391,-0.0386,140.9,-5.8,134.0
108,124.07,31.11,-0.9650,-1.0257,-144.7,-150.0,134.0
109,124.70,31.99,0.9091,-0.8272,136.4,-124.1,133.3
110,123.44,31.73,1.0178,-1.0395,150.0,-150.0,134.6
111,119.16,30.12,0.9979,-0.4852,149.7,-72.8,139.0
112,119.16,30.12,1.0519,-0.8025,150.0,-120.4,139.0
113,117.97,29.88,0.9952,-1.0815,149.3,-150.0,140.2
114,114.51,29.18,0.9576,-0.7825,143.6,-117.4,143.7
115,114.51,29.18,0.8861,-0.8555,132.9,-128.3,143.7
116,111.17,28.52,0.6148,-0.4757,92.2,-71.4,147.0
117,107.47,27.10,1.0345,-0.7594,150.0,-113.9,150.8
118,103.93,25.75,-1.0669,-0.8058,-150.0,-120.9,154.4
119,97.83,22.67,0.1947,1.1658,29.2,150.0,160.7
120,97.83,22.67,0.9311,1.0301,139.7,150.0,160.7
121,96.51,21.80,0.6262,1.0753,93.9,150.0,162.1
122,88.69,17.45,-0.9279,0.9077,-139.2,136.2,170.1
123,89.19,16.94,1.0145,1.0087,150.0,150.0,169.7
124,89.19,16.94,-0.9554,-1.0248,-143.3,-150.0,169.7
125,88.06,16.18,-0.9234,-0.0065,-138.5,-1.0,170.9
126,89.38,15.78,-1.0052,0.9473,-150.0,142.1,169.6
127,89.38,15.78,-0.9838,0.7164,-147.6,107.5,169.6
