step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,133.00,120.50,-0.9998,-0.9614,-150.0,-144.2,259.7
1,133.00,120.50,-0.9608,0.5779,-144.1,86.7,259.7
2,133.00,120.50,-0.2792,-0.5265,-41.9,-79.0,259.7
3,133.00,120.50,0.7755,0.5651,116.3,84.8,259.7
4,133.00,120.50,-1.1929,-0.9536,-150.0,-143.0,259.7
5,133.00,120.50,-1.0287,-0.9807,-150.0,-147.1,259.7
6,133.00,120.50,-1.1005,-0.3736,-150.0,-56.0,259.7
7,133.00,120.50,-1.1632,-0.2199,-150.0,-33.0,259.7
8,133.00,120.50,-0.8364,-0.9843,-125.5,-147.6,259.7
9,133.00,120.50,-0.9039,0.8094,-135.6,121.4,259.7
10,136.66,-65.86,-0.7641,1.2361,-114.6,150.0,11.4
11,121.05,-77.18,-1.1379,-1.0050,-150.0,-150.0,259.7
12,141.05,-66.85,-0.8833,-0.9029,-132.5,-135.4,10.6
13,146.12,-68.75,0.4335,-1.0235,65.0,-150.0,8.9
14,146.12,-68.75,0.7629,-1.1230,114.4,-150.0,8.9
15,144.78,-66.24,-0.6396,-0.7596,-95.9,-113.9,11.3
16,142.76,-62.22,0.9694,0.7772,145.4,116.6,15.2
17,142.76,-62.22,-0.8811,0.6296,-132.2,94.4,15.2
18,142.76,-62.22,-1.1529,-0.8617,-150.0,-129.3,15.2
19,140.88,-61.13,-0.9168,-1.1124,-137.5,-150.0,16.3
20,142.02,-60.66,0.7212,-1.0941,108.2,-150.0,16.8
21,139.51,-58.10,0.9056,0.3520,135.8,52.8,19.2
22,139.51,-58.10,-0.9515,-1.4130,-142.7,-150.0,19.2
23,128.99,-66.18,-0.0950,-0.1773,-14.2,-26.6,259.7
24,137.99,-54.45,1.0345,-0.9502,150.0,-142.5,22.8
25,137.99,-54.45,-0.9570,-1.4131,-143.5,-150.0,22.8
26,138.27,-55.17,0.4539,-0.0110,68.1,-1.7,22.1
27,137.71,-53.74,-1.1432,-0.6030,-150.0,-90.5,23.5
28,136.92,-51.64,0.1390,-0.7510,20.9,-112.6,25.6
29,134.82,-49.36,-0.9986,-0.9106,-149.8,-136.6,27.7
30,134.82,-49.36,-0.9009,0.1791,-135.1,26.9,27.7
31,134.39,-48.02,0.2261,-0.9552,33.9,-143.3,29.1
32,134.18,-47.36,-1.0105,-0.4223,-150.0,-63.3,29.8
33,131.77,-43.28,0.1490,-0.0861,22.3,-12.9,33.7
34,131.77,-43.28,-0.4644,-1.0701,-69.7,-150.0,33.7
