step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,133.00,-120.50,0.1018,0.8639,15.3,129.6,259.7
1,133.00,-120.50,-1.0425,0.3779,-150.0,56.7,259.7
2,133.00,-120.50,-0.8771,0.8132,-131.6,122.0,259.7
3,133.00,-120.50,-1.2247,0.2268,-150.0,34.0,259.7
4,133.00,-120.50,-0.9487,0.4423,-142.3,66.3,259.7
5,133.00,-120.50,-0.9069,-0.1987,-136.0,-29.8,259.7
6,133.00,-120.50,-0.9829,-0.9095,-147.4,-136.4,259.7
7,133.00,-120.50,0.8453,-0.4242,126.8,-63.6,259.7
8,133.00,-120.50,0.9385,0.5648,140.8,84.7,259.7
9,133.00,-120.50,-1.0758,-0.3618,-150.0,-54.3,259.7
10,133.00,-120.50,-1.1848,-1.1047,-150.0,-150.0,259.7
11,143.27,-75.63,-0.5655,-0.8435,-84.8,-126.5,1.9
12,143.27,-75.63,1.1987,-0.8578,150.0,-128.7,1.9
13,149.35,-81.26,-0.9669,0.7680,-145.0,115.2,0.0
14,148.74,-80.28,1.0925,0.7399,150.0,111.0,0.0
15,149.98,-82.26,-0.9312,-0.3230,-139.7,-48.4,0.0
16,147.71,-80.81,-1.0141,-1.1268,-150.0,-150.0,0.0
17,147.71,-80.81,0.6676,-0.7919,100.1,-118.8,0.0
18,148.95,-82.80,0.8112,-0.1601,121.7,-24.0,0.0
19,149.35,-81.26,-0.9583,0.0068,-143.7,1.0,0.0
20,151.45,-80.21,0.8232,-0.2979,123.5,-44.7,0.0
21,151.45,-80.21,-0.9245,-0.9573,-138.7,-143.6,0.0
22,150.85,-79.24,-0.8893,-0.7635,-133.4,-114.5,0.0
23,147.55,-78.34,0.9058,0.0859,135.9,12.9,0.0
24,147.55,-78.34,-1.0603,-1.1057,-150.0,-150.0,0.0
25,151.45,-80.21,-0.8424,-0.8976,-126.4,-134.6,0.0
26,150.19,-75.87,-0.0877,-0.8689,-13.1,-130.3,1.9
27,149.10,-74.03,-0.9808,-0.1559,-147.1,-23.4,3.7
28,147.55,-71.34,-0.0596,-0.6140,-8.9,-92.1,6.4
29,147.55,-71.34,-1.1161,-0.9747,-150.0,-146.2,6.4
30,146.58,-69.60,1.0314,-0.9512,150.0,-142.7,8.0
31,144.10,-67.55,-1.0255,-0.9694,-150.0,-145.4,10.0
32,145.91,-65.76,0.4809,-0.9840,72.1,-147.6,11.8
33,145.91,-65.76,0.5748,-1.0139,86.2,-150.0,11.8
34,143.14,-63.00,-0.3835,-0.9894,-57.5,-148.4,14.5
35,142.02,-60.66,0.2170,-0.6923,32.6,-103.8,16.8
36,140.98,-58.38,-0.9343,-0.6528,-140.1,-97.9,19.0
37,140.98,-58.38,-1.4398,-1.0713,-150.0,-150.0,19.0
38,138.87,-56.62,-0.9314,-0.9749,-139.7,-146.2,20.7
39,137.71,-53.74,-1.1600,-0.8086,-150.0,-121.3,23.5
40,136.68,-50.95,-0.7475,-0.7293,-112.1,-109.4,26.2
41,136.68,-50.95,-0.9690,-0.8803,-145.4,-132.0,26.2
42,135.77,-48.23,-0.9556,-1.0714,-143.3,-150.0,28.9
43,133.89,-41.09,-0.9710,-0.5777,-145.7,-86.7,36.0
44,133.89,-41.09,-0.8580,-0.4472,-128.7,-67.1,36.0
45,133.89,-41.09,-0.8101,-0.4512,-121.5,-67.7,36.0
46,131.52,-34.18,-0.7418,-0.1762,-111.3,-26.4,42.8
47,130.07,-32.28,1.0998,-0.6910,150.0,-103.7,44.7
48,131.42,-32.98,0.7475,0.7997,112.1,120.0,44.0
49,131.42,-32.98,0.8394,-0.2515,125.9,-37.7,44.0
50,130.04,-31.69,1.0686,-0.3583,150.0,-53.8,45.2
51,131.38,-32.39,0.8428,0.1674,126.4,25.1,44.6
52,129.99,-30.51,0.3735,-0.8120,56.0,-121.8,46.4
53,129.99,-30.51,-1.0057,-0.8995,-150.0,-134.9,46.4
54,129.97,-28.17,1.0653,-0.5893,150.0,-88.4,48.7
55,130.02,-26.41,-0.1979,-0.8864,-29.7,-133.0,50.5
56,129.13,-24.50,-0.9785,0.4065,-146.8,61.0,259.7
57,129.13,-24.50,-0.9110,0.6718,-136.6,100.8,259.7
58,128.52,-22.62,0.3136,0.4517,47.0,67.8,259.7
59,127.92,-20.74,-0.9190,-0.9698,-137.9,-145.5,259.7
60,127.32,-18.85,0.1180,-1.1113,17.7,-150.0,259.7
61,127.32,-18.85,0.4852,-1.0070,72.8,-150.0,259.7
62,126.71,-16.97,-1.0605,-0.7581,-150.0,-113.7,259.7
63,126.11,-15.09,-1.0211,-0.9441,-150.0,-141.6,259.7
64,126.11,-15.09,-0.8140,-0.9983,-122.1,-149.7,259.7
65,125.51,-13.21,-0.7213,0.4941,-108.2,74.1,259.7
66,124.31,-10.19,-1.0465,0.7645,-150.0,114.7,66.5
67,123.69,-8.27,-1.0037,0.7236,-150.0,108.5,259.7
68,127.83,-7.18,-1.2318,0.2869,-150.0,43.0,69.6
69,127.83,-7.18,-1.1330,-0.8121,-150.0,-121.8,69.6
70,126.52,-4.29,-1.0148,-0.6175,-150.0,-92.6,72.4
71,131.10,0.19,0.2215,-0.6385,33.2,-95.8,77.1
72,133.15,4.07,0.4784,0.7803,71.8,117.0,81.1
73,133.15,4.07,0.7450,0.8515,111.7,127.7,81.1
74,136.93,8.27,0.7252,-0.7504,108.8,-112.6,85.4
75,141.67,13.48,0.7687,-1.0744,115.3,-150.0,90.8
76,143.17,13.66,0.9185,0.9658,137.8,144.9,91.1
77,143.17,13.66,-0.9353,0.2336,-140.3,35.0,91.1
78,144.70,13.85,-0.9833,-0.8427,-147.5,-126.4,91.3
79,143.26,15.75,0.9931,0.5674,149.0,85.1,93.2
80,143.26,15.75,-0.9176,-0.9366,-137.6,-140.5,93.2
81,143.42,17.87,-0.9758,-0.9685,-146.4,-145.3,95.3
82,145.35,16.73,0.9931,0.6541,149.0,98.1,94.2
83,139.74,14.60,0.8513,-1.4203,127.7,-150.0,91.9
84,144.00,18.67,-0.7112,0.3589,-106.7,53.8,96.1
85,144.00,18.67,-0.5097,-0.8152,-76.5,-122.3,96.1
86,142.30,16.32,0.9453,-1.4129,141.8,-150.0,93.7
87,140.80,16.11,0.9361,-1.6157,140.4,-150.0,93.4
88,142.85,17.09,-0.7951,-1.2611,-119.3,-150.0,94.5
89,142.85,17.09,0.6090,-1.0759,91.3,-150.0,94.5
90,143.42,17.87,-0.6741,-0.8832,-101.1,-132.5,95.3
91,143.66,20.04,0.6757,-0.8735,101.4,-131.0,97.5
92,143.66,20.04,-1.0277,-1.0511,-150.0,-150.0,97.5
93,143.06,19.24,1.0181,-1.0684,150.0,-150.0,96.7
94,144.27,20.85,0.9617,1.9981,144.2,150.0,98.3
95,140.07,18.80,-0.9388,-0.9458,-140.8,-141.9,96.1
96,140.94,21.78,0.9268,-1.0818,139.0,-150.0,99.1
97,140.94,21.78,-0.6260,-1.1301,-93.9,-150.0,99.1
98,140.34,20.97,-0.7075,-0.2218,-106.1,-33.3,98.3
99,140.94,21.78,0.7078,-0.9899,106.2,-148.5,99.1
100,140.94,26.91,-0.9799,-0.7778,-147.0,-116.7,104.2
101,140.94,26.91,-0.9808,0.6581,-147.1,98.7,104.2
102,139.45,26.64,-0.9753,-0.9700,-146.3,-145.5,103.9
103,140.12,27.51,-0.9911,-0.0199,-148.7,-3.0,104.8
104,139.32,28.11,0.5849,0.3169,87.7,47.5,105.3
105,139.32,28.11,0.9364,-1.0710,140.5,-150.0,105.3
106,137.64,32.35,-0.3810,0.4625,-57.2,69.4,120.4
107,137.64,32.35,-0.6889,1.0115,-103.3,150.0,120.4
108,136.19,32.06,0.9400,0.8816,141.0,132.2,121.9
109,136.19,32.06,1.1305,1.0817,150.0,150.0,121.9
110,136.19,32.06,1.0636,1.0443,150.0,150.0,121.9
111,135.47,32.69,1.0756,1.1972,150.0,150.0,122.5
112,126.65,30.15,1.0195,-0.8232,150.0,-123.5,131.5
113,126.65,30.15,-1.0357,-0.9261,-150.0,-138.9,131.5
114,125.36,29.89,-1.1136,-0.8899,-150.0,-133.5,132.8
115,120.46,27.49,-0.7868,-0.9162,-118.0,-137.4,137.8
116,117.53,26.23,-0.7345,0.8697,-110.2,130.5,140.8
117,117.53,26.23,-0.3550,0.9398,-53.2,141.0,140.8
118,115.85,25.23,-1.0626,1.0427,-150.0,150.0,142.5
119,110.81,24.99,-1.0977,0.9632,-150.0,144.5,147.6
120,118.17,25.65,-0.8441,1.0451,-126.6,150.0,140.2
121,118.17,25.65,-1.0789,1.1148,-150.0,150.0,140.2
122,117.64,24.86,-1.0784,0.9739,-150.0,146.1,140.8
123,116.38,26.02,-0.6812,0.8494,-102.2,127.4,142.0
124,117.00,25.44,0.7827,1.0021,117.4,150.0,141.4
125,117.00,25.44,0.9748,1.0047,146.2,150.0,141.4
126,115.34,24.45,0.9242,0.9735,138.6,146.0,143.1
127,107.29,22.36,-1.0759,1.0102,-150.0,150.0,151.3
128,102.70,22.22,-0.9733,0.8259,-146.0,123.9,155.8
129,102.70,22.22,-1.2846,0.9004,-150.0,135.1,155.8
130,101.32,21.34,-0.9734,0.9423,-146.0,141.3,157.3
131,99.42,21.02,-0.9358,1.0114,-140.4,150.0,159.2
132,95.22,20.95,-0.9600,1.0357,-144.0,150.0,163.4
133,95.22,20.95,-0.7943,1.1029,-119.1,150.0,163.4
134,90.87,20.22,-0.9892,1.0619,-148.4,150.0,167.7
135,87.55,19.68,-1.0049,0.9013,-150.0,135.2,171.2
136,87.55,19.68,-0.9927,1.0411,-148.9,150.0,171.2
137,86.75,19.55,-0.8520,1.1533,-127.8,150.0,172.0
138,84.05,18.52,-0.4310,1.0968,-64.7,150.0,174.7
139,82.51,18.28,-1.0758,0.9740,-150.0,146.1,176.3
140,80.26,17.94,-0.8320,1.0219,-124.8,150.0,178.5
141,80.26,17.94,-1.0823,0.9553,-150.0,143.3,178.5
142,76.91,18.01,-0.9100,0.8589,-136.5,128.8,181.8
143,76.20,17.90,-0.7984,0.9431,-119.8,141.5,182.5
144,74.10,17.59,-0.9911,1.1269,-148.7,150.0,184.7
145,74.10,17.59,-0.9408,1.0476,-141.1,150.0,184.7
146,70.74,17.09,-1.0253,1.0624,-150.0,150.0,188.1
147,68.78,16.81,-0.7379,1.0331,-110.7,150.0,190.1
148,66.24,16.46,-0.9734,1.0587,-146.0,150.0,192.6
149,66.24,16.46,-1.2552,1.0061,-150.0,150.0,192.6
150,64.39,16.20,-0.9717,0.8836,-145.8,132.5,194.4
151,62.58,15.96,-0.9964,1.0435,-149.5,150.0,196.3
152,62.58,15.96,-1.0829,1.0807,-150.0,150.0,196.3
153,61.00,16.30,-0.9623,1.2036,-144.3,150.0,197.9
154,59.26,16.07,-0.9607,0.9768,-144.1,146.5,199.6
155,55.87,15.64,-1.1245,0.9805,-150.0,147.1,203.0
156,55.32,15.58,-0.9069,1.0080,-136.0,150.0,203.6
157,55.32,15.58,-0.8867,1.0117,-133.0,150.0,203.6
158,53.69,15.38,-0.9173,1.0342,-137.6,150.0,205.1
159,51.55,15.13,-1.2164,0.9340,-150.0,140.1,207.4
160,49.98,14.95,-0.8277,0.8971,-124.2,134.6,208.9
161,49.98,14.95,-0.7696,0.8906,-115.4,133.6,208.9
162,48.44,14.78,-1.1102,1.0166,-150.0,150.0,210.5
163,45.92,14.51,-1.0675,0.9132,-150.0,137.0,213.0
164,45.92,14.51,-0.9286,0.5362,-139.3,80.4,213.0
165,43.47,14.26,-1.0292,-0.5470,-150.0,-82.0,215.5
166,42.02,14.12,-1.0205,-0.7542,-150.0,-113.1,216.9
167,40.48,13.46,-0.9345,0.2908,-140.2,43.6,218.4
168,39.19,13.86,-0.9994,1.1218,-149.9,150.0,219.8
169,39.19,13.86,-1.0960,1.0773,-150.0,150.0,219.8
170,37.80,13.75,-0.9846,1.0184,-147.7,150.0,221.2
171,35.97,13.60,-0.8524,1.1078,-127.9,150.0,223.0
172,35.52,13.56,-0.9937,0.9311,-149.1,139.7,223.5
173,35.52,13.56,-1.1688,0.9785,-150.0,146.8,223.5
174,35.07,13.53,-1.0198,0.8064,-150.0,121.0,223.9
175,33.72,13.43,-0.9513,-0.8358,-142.7,-125.4,225.3
176,32.39,13.33,-1.0298,-0.8965,-150.0,-134.5,226.6
177,32.39,13.33,-1.0669,0.4439,-150.0,66.6,226.6
178,31.51,13.27,-1.0791,0.6250,-150.0,93.7,227.5
179,31.51,13.27,-1.1850,0.5193,-150.0,77.9,227.5
180,28.47,13.08,-0.9584,0.3392,-143.8,50.9,230.5
181,28.47,13.08,-0.9971,-0.4217,-149.6,-63.3,230.5
182,25.48,12.93,-1.0622,-0.8667,-150.0,-130.0,233.5
183,22.12,12.78,-1.2061,-0.4894,-150.0,-73.4,236.9
184,20.04,12.71,-0.9388,-0.4809,-140.8,-72.1,239.0
185,20.04,12.71,-1.0958,-1.0115,-150.0,-150.0,239.0
186,19.63,12.70,-0.9089,-0.8818,-136.3,-132.3,239.4
187,18.43,13.17,-0.9566,-1.1917,-143.5,-150.0,240.5
188,18.02,13.16,-0.6815,-0.9834,-102.2,-147.5,240.9
189,18.02,13.16,-0.8271,-0.4428,-124.1,-66.4,240.9
190,17.61,13.15,0.4289,-0.5330,64.3,-80.0,241.4
191,16.78,13.13,0.9462,0.0304,141.9,4.6,242.2
192,16.78,13.13,0.9376,0.4133,140.6,62.0,242.2
193,15.11,12.60,0.7201,0.0369,108.0,5.5,243.8
194,14.26,12.09,0.8115,0.2758,121.7,41.4,244.7
195,13.39,11.10,0.8793,-0.3142,131.9,-47.1,245.7
196,12.16,10.61,1.1014,0.2993,150.0,44.9,247.0
197,12.16,10.61,0.9825,0.3649,147.4,54.7,247.0
198,10.95,10.60,0.8603,0.8735,129.0,131.0,248.2
199,9.74,10.60,0.3774,0.8673,56.6,130.1,249.4
200,8.93,10.61,0.1343,0.7806,20.1,117.1,250.2
201,8.93,10.61,0.9076,0.9331,136.1,140.0,250.2
202,7.73,11.60,0.5446,0.9135,81.7,137.0,251.3
203,7.33,11.60,0.5322,0.9176,79.8,137.6,251.7
204,6.92,12.10,0.8551,0.7952,128.3,119.3,252.1
205,6.92,12.10,1.0110,0.9051,150.0,135.8,252.1
206,6.93,12.60,0.4654,0.8270,69.8,124.0,252.1
207,7.76,13.09,0.2782,1.0747,41.7,150.0,251.2
208,8.59,13.59,0.6330,0.8143,95.0,122.1,250.3
209,8.59,13.59,-0.5148,0.9676,-77.2,145.1,250.3
210,10.64,13.58,0.9008,0.8771,135.1,131.6,248.3
211,13.52,13.59,-0.4685,0.6478,-70.3,97.2,245.4
212,14.76,13.61,0.9188,0.9504,137.8,142.6,244.1
213,14.76,13.61,-0.8165,0.7687,-122.5,115.3,244.1
214,16.41,13.63,0.7684,1.0639,115.3,150.0,242.5
215,18.89,13.69,-0.6581,0.5210,-98.7,78.2,240.0
216,21.34,13.26,1.0368,0.8283,150.0,124.2,237.6
217,21.34,13.26,-1.0297,-0.6107,-150.0,-91.6,237.6
218,24.70,13.40,-0.0055,-0.1928,-0.8,-28.9,234.3
219,25.12,13.42,-0.3233,-0.0923,-48.5,-13.8,233.8
220,25.12,13.42,0.3079,0.4702,46.2,70.5,233.8
221,28.11,13.57,-0.9773,-0.5302,-146.6,-79.5,230.8
222,28.98,13.62,-0.8459,-0.7179,-126.9,-107.7,230.0
