step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,133.00,38.99,-0.9988,-0.7586,-149.8,-113.8,259.7
1,133.00,36.71,-0.8408,-0.9605,-126.1,-144.1,259.7
2,133.00,34.43,-1.0652,-0.6731,-150.0,-101.0,259.7
3,133.00,32.15,-0.5715,-0.9001,-85.7,-135.0,259.7
4,133.00,29.87,0.2849,1.3650,42.7,150.0,259.7
5,133.00,29.87,-0.9722,-1.1642,-145.8,-150.0,259.7
6,133.00,27.59,-1.0086,-1.1175,-150.0,-150.0,259.7
7,133.00,25.30,-1.0179,-0.4630,-150.0,-69.4,259.7
8,133.00,23.02,-0.2797,-0.4676,-42.0,-70.1,259.7
9,133.00,23.02,-1.0618,-0.0158,-150.0,-2.4,259.7
10,133.00,20.74,-0.8520,-0.8410,-127.8,-126.2,259.7
11,144.39,-70.58,1.0065,0.0233,150.0,3.5,7.0
12,144.39,-70.58,-0.3667,0.5352,-55.0,80.3,7.0
13,131.53,-75.85,-0.9801,-0.9428,-147.0,-141.4,259.7
14,142.56,-67.19,-0.7537,-1.0741,-113.1,-150.0,10.3
15,126.25,-74.35,-0.9131,-0.9787,-137.0,-146.8,259.7
16,138.31,-61.30,-0.7820,-0.8971,-117.3,-134.6,16.0
17,138.31,-61.30,-1.0355,0.4674,-150.0,70.1,16.0
18,137.27,-59.03,-0.9413,-1.0134,-141.2,-150.0,18.2
19,135.44,-54.66,0.4305,-1.1724,64.6,-150.0,22.5
20,135.16,-53.96,-1.1005,-0.7773,-150.0,-116.6,23.2
21,135.16,-53.96,-1.0296,-0.7941,-150.0,-119.1,23.2
22,133.67,-49.82,-0.8054,-0.8981,-120.8,-134.7,27.2
23,133.67,-49.82,-0.7472,-0.3512,-112.1,-52.7,27.2
24,133.67,-49.82,-0.8724,-0.3598,-130.9,-54.0,27.2
25,133.23,-48.48,-0.9340,-0.4404,-140.1,-66.1,28.6
26,133.23,-48.48,-0.8787,-0.4350,-131.8,-65.2,28.6
27,133.02,-47.82,-1.0384,-0.3228,-150.0,-48.4,29.2
28,132.27,-45.21,-0.9259,-0.8671,-138.9,-130.1,31.8
29,132.27,-45.21,0.0242,-0.6158,3.6,-92.4,31.8
30,131.62,-42.65,0.8302,-1.0724,124.5,-150.0,34.4
31,131.21,-40.77,0.9252,0.3300,138.8,49.5,36.2
32,129.66,-39.38,-0.6054,-0.9868,-90.8,-148.0,37.5
33,129.66,-39.38,0.9050,-1.0087,135.8,-150.0,37.5
34,129.36,-37.55,1.0763,-0.2477,150.0,-37.2,39.3
35,127.64,-33.84,-1.1466,-0.6331,-150.0,-95.0,42.9
36,127.55,-32.66,-0.5911,-0.9917,-88.7,-148.8,44.1
37,127.55,-32.66,0.0101,-0.9980,1.5,-149.7,44.1
38,127.51,-32.08,0.5106,-0.5361,76.6,-80.4,44.8
39,126.16,-28.51,0.1119,-0.7081,16.8,-106.2,48.2
40,126.17,-27.36,-0.0915,-0.4767,-13.7,-71.5,49.3
41,126.17,-27.36,-1.0443,-0.9137,-150.0,-137.1,49.3
42,125.37,-21.61,-0.8493,-0.9529,-127.4,-142.9,55.1
43,124.22,-21.00,-1.1176,-0.9764,-150.0,-146.5,55.7
44,124.48,-19.31,-0.7585,-0.5721,-113.8,-85.8,57.4
45,124.48,-19.31,-1.1627,-1.1079,-150.0,-150.0,57.4
46,124.90,-17.04,-0.9114,-0.6350,-136.7,-95.3,59.6
47,125.57,-14.19,-0.4695,-0.3325,-70.4,-49.9,62.5
48,126.77,-10.13,0.0422,-0.9895,6.3,-148.4,66.7
49,126.77,-10.13,0.6710,-0.4330,100.6,-64.9,66.7
50,126.57,-7.22,-0.8056,-0.8125,-120.8,-121.9,69.5
51,128.55,-5.38,-0.6449,-0.8225,-96.7,-123.4,71.5
52,128.55,-5.38,0.9484,-1.0856,142.3,-150.0,71.5
53,128.88,-1.77,0.8987,-0.1945,134.8,-29.2,75.1
54,130.10,0.73,0.7196,-0.2842,107.9,-42.6,77.6
55,131.81,3.96,0.8937,-0.2337,134.1,-35.1,80.9
56,130.79,5.88,-1.0991,-1.1943,-150.0,-150.0,259.7
57,130.79,5.88,-0.3922,-1.0640,-58.8,-150.0,259.7
58,130.64,8.19,-0.9966,-1.0065,-149.5,-150.0,259.7
59,136.98,16.28,-0.8765,-0.9060,-131.5,-135.9,93.5
60,136.09,16.84,0.2846,-0.3983,42.7,-59.7,94.0
61,136.09,16.84,0.9874,0.6918,148.1,103.8,94.0
62,136.62,17.61,1.1702,0.2112,150.0,31.7,94.7
63,133.31,16.46,0.8474,-0.9219,127.1,-138.3,93.5
64,136.29,18.94,0.9361,-0.9584,140.4,-143.8,96.0
65,136.29,18.94,1.0938,-0.9372,150.0,-140.6,96.0
66,141.56,22.60,0.9925,-1.0606,148.9,-150.0,99.9
67,143.99,27.45,1.0706,0.3576,150.0,53.6,104.9
68,143.99,27.45,-0.9974,-0.9175,-149.6,-137.6,104.9
69,143.03,29.56,0.4401,-1.0877,66.0,-150.0,107.0
70,137.75,29.32,0.9490,-0.3622,142.3,-54.3,120.5
71,135.64,28.17,1.0846,-0.7457,150.0,-111.8,122.6
72,130.12,27.14,-0.9512,-0.9504,-142.7,-142.6,128.2
73,130.12,27.14,-0.1639,-1.0105,-24.6,-150.0,128.2
74,122.01,23.56,0.2771,-0.5301,41.6,-79.5,136.5
75,118.59,21.62,0.9195,-0.9683,137.9,-145.2,140.0
76,114.68,20.31,0.2885,-0.3277,43.3,-49.2,144.0
77,114.68,20.31,-0.9073,0.8433,-136.1,126.5,144.0
78,118.59,21.62,1.0825,1.0441,150.0,150.0,140.0
79,118.59,21.62,0.8983,0.9666,134.7,145.0,140.0
80,118.59,21.62,0.4960,1.0576,74.4,150.0,140.0
81,119.10,22.38,0.6761,1.0389,101.4,150.0,139.5
82,118.59,21.62,0.3084,0.9316,46.3,139.7,140.0
