step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,111.86,-34.23,-0.7953,0.9524,-119.3,142.9,8.4
1,111.86,-34.23,-0.9666,0.9646,-145.0,144.7,8.4
2,111.86,-34.23,-0.6951,0.9699,-104.3,145.5,8.4
3,111.86,-34.23,-0.7404,0.9235,-111.1,138.5,8.4
4,110.81,-33.61,-0.9588,0.9864,-143.8,148.0,9.4
5,111.86,-34.23,-1.0254,0.7677,-150.0,115.2,8.4
6,112.87,-34.33,-1.0073,0.8937,-150.0,134.0,7.8
7,114.99,-35.07,-1.1718,1.0961,-150.0,150.0,6.3
8,114.99,-35.07,-0.6504,-0.6498,-97.6,-97.5,6.3
9,117.10,-35.29,-0.7489,-0.4592,-112.3,-68.9,5.2
10,118.50,-37.61,0.6035,-0.2526,90.5,-37.9,2.5
11,119.50,-37.17,-0.7353,-1.1001,-110.3,-150.0,2.6
12,118.50,-37.61,0.7216,-0.8969,108.2,-134.5,2.5
13,118.50,-37.61,0.4743,-1.0422,71.1,-150.0,2.5
14,119.50,-37.17,-0.7958,-1.0467,-119.4,-150.0,2.6
15,119.50,-37.17,-0.4988,-0.8508,-74.8,-127.6,2.6
16,119.50,-37.17,-0.9195,-0.8552,-137.9,-128.3,2.6
17,119.07,-33.85,-0.7882,-0.8752,-118.2,-131.3,5.8
18,119.07,-33.85,-0.8054,-1.0562,-120.8,-150.0,5.8
19,117.84,-32.12,-0.8971,-0.9148,-134.6,-137.2,7.8
20,117.84,-32.12,-0.4878,-1.0026,-73.2,-150.0,7.8
21,116.64,-29.35,-0.3312,-1.0201,-49.7,-150.0,10.8
22,116.64,-29.35,-0.7896,-1.0700,-118.4,-150.0,10.8
23,110.79,-21.73,0.6779,-1.0461,101.7,-150.0,20.2
24,110.79,-21.73,0.8226,-0.9194,123.4,-137.9,20.2
25,106.72,-16.54,-0.2495,0.7541,-37.4,113.1,26.8
26,98.15,-11.07,-0.2675,0.8360,-40.1,125.4,36.7
27,98.15,-11.07,0.1132,-0.3961,17.0,-59.4,36.7
28,92.53,-5.36,0.6028,-0.3916,90.4,-58.7,45.0
29,92.97,-4.97,0.2020,-0.1293,30.3,-19.4,151.4
30,91.16,-2.80,-0.1496,0.0019,-22.4,0.3,151.4
31,89.35,-0.63,0.0240,0.2031,3.6,30.5,151.4
32,87.55,1.54,0.4185,-0.1464,62.8,-22.0,151.4
33,85.74,3.71,0.1032,-0.1507,15.5,-22.6,151.4
34,85.74,3.71,0.2899,-0.4029,43.5,-60.4,151.4
35,85.74,3.71,0.3153,-0.0198,47.3,-3.0,151.4
