step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,111.62,-31.59,0.5802,0.8628,87.0,129.4,11.0
1,112.67,-32.20,-0.5496,1.0575,-82.4,150.0,9.9
2,111.62,-31.59,-0.8807,0.9693,-132.1,145.4,11.0
3,111.62,-31.59,-0.8813,1.0056,-132.2,150.0,11.0
4,112.67,-32.20,-0.9076,0.8588,-136.1,128.8,9.9
5,111.62,-31.59,-0.9850,0.8316,-147.8,124.7,11.0
6,114.76,-32.92,-0.9219,0.4101,-138.3,61.5,8.4
7,114.76,-32.92,-0.9950,0.3673,-149.2,55.1,8.4
8,118.04,-34.30,-0.6058,-0.6927,-90.9,-103.9,5.8
9,120.11,-33.40,-0.4550,-0.8010,-68.2,-120.1,5.8
10,119.13,-34.40,-0.6277,-0.7424,-94.2,-111.4,5.3
11,119.13,-34.40,-0.5465,-0.5964,-82.0,-89.5,5.3
12,120.29,-35.06,-0.3964,-0.8860,-59.5,-132.9,4.2
13,120.29,-35.06,-0.4238,-0.9979,-63.6,-149.7,4.2
14,120.29,-35.06,-0.2107,-1.0149,-31.6,-150.0,4.2
15,120.29,-35.06,-0.7288,-1.0090,-109.3,-150.0,4.2
16,120.17,-33.95,-0.8014,-1.1444,-120.2,-150.0,5.3
17,119.94,-31.22,-0.8805,-1.0435,-132.1,-150.0,7.8
18,118.77,-28.97,-0.9111,-0.9731,-136.7,-146.0,10.2
19,118.77,-28.97,-0.4186,-1.0374,-62.8,-150.0,10.2
20,116.63,-26.70,-0.3477,-0.9047,-52.2,-135.7,13.1
21,113.71,-22.88,0.3408,-0.9413,51.1,-141.2,17.7
22,107.40,-18.06,0.6354,-0.9577,95.3,-143.6,25.1
23,107.40,-18.06,0.1808,-0.5390,27.1,-80.9,25.1
24,101.77,-14.00,-0.9881,1.0653,-148.2,150.0,31.9
25,95.78,-7.69,0.7606,-0.7280,114.1,-109.2,40.9
26,96.38,-7.82,0.3572,-0.0590,53.6,-8.9,151.4
27,96.38,-7.82,0.3878,0.1902,58.2,28.5,151.4
28,80.15,4.18,-0.0526,0.6919,-7.9,103.8,61.1
29,80.36,4.75,-0.1611,0.3738,-24.2,56.1,151.4
30,61.25,15.60,-0.1558,-0.1028,-23.4,-15.4,83.5
31,61.25,15.60,-0.3320,0.3331,-49.8,50.0,83.5
32,60.53,17.20,-0.0167,-0.7641,-2.5,-114.6,151.4
33,56.64,20.39,-0.0862,-0.9418,-12.9,-141.3,151.4
34,52.76,23.58,-0.7680,-0.8011,-115.2,-120.2,151.4
35,52.76,23.58,0.2818,-1.0064,42.3,-150.0,151.4
36,48.87,26.77,0.2286,-0.9529,34.3,-142.9,151.4
37,27.25,19.86,0.2752,-1.1143,41.3,-150.0,117.7
38,27.25,19.86,0.3695,-0.8988,55.4,-134.8,117.7
39,23.28,19.19,-0.4382,-0.9651,-65.7,-144.8,121.7
40,18.13,18.58,-0.9206,-0.8813,-138.1,-132.2,126.8
41,14.73,18.05,-0.9886,-0.6499,-148.3,-97.5,130.2
42,11.33,17.03,-0.8501,-0.8909,-127.5,-133.6,133.6
43,11.33,17.03,-0.7651,-0.7748,-114.8,-116.2,133.6
44,9.65,16.54,-0.9200,-0.5985,-138.0,-89.8,135.4
45,7.14,15.57,-0.5633,-0.4857,-84.5,-72.9,138.0
46,5.47,15.12,0.2542,-0.4863,38.1,-73.0,139.7
47,5.47,15.12,0.0322,0.0827,4.8,12.4,139.7
48,4.22,14.65,-0.6436,0.1606,-96.5,24.1,141.0
49,0.08,13.34,-0.5381,-0.1330,-80.7,-20.0,145.3
50,-0.74,12.88,-0.6645,0.5781,-99.7,86.7,146.2
51,-0.74,12.88,-0.7502,0.8788,-112.5,131.8,146.2
52,-2.38,11.98,-1.0036,0.9621,-150.0,144.3,148.0
53,-4.05,11.59,-0.8801,0.9150,-132.0,137.3,149.7
54,-5.27,10.69,-0.8884,0.8206,-133.3,123.1,151.1
55,-5.27,10.69,-0.8301,1.0958,-124.5,150.0,151.1
56,-6.51,10.29,-0.4101,0.8535,-61.5,128.0,152.4
57,-10.24,10.65,-0.7023,0.7008,-105.3,105.1,151.4
58,-13.13,10.70,-0.8497,0.2351,-127.4,35.3,151.4
59,-13.13,10.70,-0.8907,0.6245,-133.6,93.7,151.4
60,-16.01,10.76,-0.8379,0.2060,-125.7,30.9,151.4
61,-17.38,4.94,-0.7988,1.0723,-119.8,150.0,164.1
62,-20.74,2.45,-0.7521,0.9217,-112.8,138.3,168.1
63,-20.74,2.45,-0.7512,0.8394,-112.7,125.9,168.1
64,-24.07,-0.90,-0.9625,0.2700,-144.4,40.5,172.6
65,-27.96,-4.61,-0.9157,-0.0844,-137.4,-12.7,177.9
66,-31.10,-7.92,-0.6746,-0.4734,-101.2,-71.0,182.3
67,-31.10,-7.92,-0.7645,-0.7124,-114.7,-106.9,182.3
68,-34.80,-12.94,-0.7508,-0.9838,-112.6,-147.6,188.3
69,-37.23,-17.60,-0.6377,-1.0692,-95.6,-150.0,193.4
70,-39.38,-22.32,-0.8925,-0.9668,-133.9,-145.0,198.5
