step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,111.86,-34.23,-0.8464,0.9912,-127.0,148.7,8.4
1,111.86,-34.23,-1.1113,0.8415,-150.0,126.2,8.4
2,111.86,-34.23,-0.8742,1.1287,-131.1,150.0,8.4
3,111.86,-34.23,-0.9800,0.9267,-147.0,139.0,8.4
4,111.86,-34.23,-1.0488,0.8094,-150.0,121.4,8.4
5,113.96,-34.97,-0.9350,0.5248,-140.2,78.7,6.8
6,118.50,-37.61,-0.3376,-0.1115,-50.6,-16.7,2.5
7,118.50,-37.61,-0.3881,-0.7068,-58.2,-106.0,2.5
8,118.33,-36.50,-0.6182,-0.8215,-92.7,-123.2,3.6
9,118.60,-38.17,0.3944,-1.0007,59.2,-150.0,2.0
10,119.50,-37.17,-0.5023,-1.0026,-75.3,-150.0,2.6
11,119.50,-37.17,-0.9029,-1.1450,-135.4,-150.0,2.6
12,119.60,-37.74,-0.7082,-1.0158,-106.2,-150.0,2.0
13,119.60,-37.74,-0.7600,-0.9376,-114.0,-140.6,2.0
14,120.52,-36.73,-0.5971,-0.8529,-89.6,-127.9,2.6
15,120.52,-36.73,-0.7029,-0.9254,-105.4,-138.8,2.6
16,118.96,-32.76,-0.4723,-1.1278,-70.8,-150.0,6.8
17,118.85,-31.13,-0.3697,-1.1206,-55.5,-150.0,8.3
18,116.62,-27.23,-0.2662,-1.1439,-39.9,-150.0,12.6
19,116.62,-27.23,-0.1562,-1.0162,-23.4,-150.0,12.6
20,113.66,-23.39,0.7067,-0.9671,106.0,-145.1,17.3
21,108.35,-18.08,0.8800,-0.9872,132.0,-148.1,24.6
22,108.35,-18.08,0.3130,-0.1928,46.9,-28.9,24.6
23,102.37,-11.52,-0.9276,1.1428,-139.1,150.0,33.4
24,94.61,-6.26,0.5042,-0.4714,75.6,-70.7,42.8
25,86.23,0.19,-0.3205,0.9388,-48.1,140.8,53.6
26,76.85,7.39,-0.5083,0.0128,-76.2,1.9,65.7
27,76.85,7.39,-0.6089,0.1385,-91.3,20.8,65.7
28,77.12,9.55,-0.8380,-0.1130,-125.7,-16.9,151.4
