step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,114.18,-36.60,-0.5905,0.9306,-88.6,139.6,5.1
1,114.18,-36.60,-1.1734,1.0200,-150.0,150.0,5.1
2,114.18,-36.60,-0.9106,0.1171,-136.6,17.6,5.1
3,114.18,-36.60,-0.8234,0.1428,-123.5,21.4,5.1
4,114.18,-36.60,-0.9315,0.8254,-139.7,123.8,5.1
5,114.10,-36.05,-0.8444,0.0991,-126.7,14.9,5.7
6,114.18,-36.60,-0.9823,0.7556,-147.3,113.3,5.1
7,114.18,-36.60,-1.1811,0.2215,-150.0,33.2,5.1
8,114.18,-36.60,-0.9735,0.2218,-146.0,33.3,5.1
9,114.18,-36.60,-1.0363,0.9459,-150.0,141.9,5.1
10,115.22,-36.71,-0.9402,0.2728,-141.0,40.9,4.6
11,116.27,-36.82,-1.0090,-0.3056,-150.0,-45.8,4.1
12,116.27,-36.82,-0.9072,0.6406,-136.1,96.1,4.1
13,116.27,-36.82,-0.7615,0.5903,-114.2,88.5,4.1
14,116.27,-36.82,-0.9245,0.5867,-138.7,88.0,4.1
15,116.27,-36.82,-1.0581,0.1404,-150.0,21.1,4.1
16,116.27,-36.82,-0.8561,0.6810,-128.4,102.2,4.1
17,116.27,-36.82,-0.9108,-0.2269,-136.6,-34.0,4.1
18,122.15,-39.70,-0.9730,-0.7336,-145.9,-110.0,0.0
19,122.15,-39.70,-0.5561,-0.8200,-83.4,-123.0,0.0
20,122.15,-39.70,-0.3887,-1.0930,-58.3,-150.0,0.0
21,122.26,-40.28,-0.7359,-1.0250,-110.4,-150.0,0.0
22,123.41,-40.42,-0.9575,-1.0051,-143.6,-150.0,0.0
23,122.26,-40.28,-0.6005,-0.8314,-90.1,-124.7,0.0
24,122.26,-40.28,-0.6070,-0.8947,-91.0,-134.2,0.0
25,122.26,-40.28,-0.4859,-0.9079,-72.9,-136.2,0.0
26,122.26,-40.28,-0.7496,-0.8097,-112.4,-121.5,0.0
27,122.26,-40.28,-0.5447,-1.1757,-81.7,-150.0,0.0
28,122.15,-39.70,-0.3436,-0.9953,-51.5,-149.3,0.0
29,122.26,-40.28,-0.8664,-1.1840,-130.0,-150.0,0.0
30,122.26,-40.28,-0.3495,-0.9709,-52.4,-145.6,0.0
31,122.26,-40.28,-0.4467,-0.8085,-67.0,-121.3,0.0
32,122.26,-40.28,-0.5298,-0.9731,-79.5,-146.0,0.0
33,122.26,-40.28,-0.6375,-1.1013,-95.6,-150.0,0.0
34,123.41,-40.42,-1.1181,-0.9276,-150.0,-139.1,0.0
35,123.07,-38.69,-0.9134,-0.7330,-137.0,-110.0,0.0
36,122.69,-36.41,-0.8715,-1.0213,-130.7,-150.0,2.2
37,122.47,-34.72,-0.9901,-1.2093,-148.5,-150.0,3.8
38,122.30,-33.05,-0.8602,-0.9764,-129.0,-146.5,5.3
39,118.85,-31.13,0.2082,-1.0700,31.2,-150.0,8.3
40,116.62,-27.76,0.1516,-0.9361,22.7,-140.4,12.2
41,116.62,-27.76,-0.6442,-0.8132,-96.6,-122.0,12.2
42,116.62,-27.76,-0.7271,-0.9866,-109.1,-148.0,12.2
43,116.62,-27.76,-1.0012,-0.8888,-150.0,-133.3,12.2
44,116.62,-27.76,-0.7994,-0.9281,-119.9,-139.2,12.2
45,116.62,-27.76,-0.8539,-1.1936,-128.1,-150.0,12.2
46,113.63,-23.91,0.4290,-1.0339,64.3,-150.0,16.9
47,109.93,-20.67,0.4502,-0.9396,67.5,-140.9,21.5
48,72.50,8.99,-0.7295,0.7813,-109.4,117.2,70.5
49,36.52,19.79,-0.5258,0.1054,-78.9,15.8,108.5
50,36.52,19.79,-0.6311,-0.2670,-94.7,-40.0,108.5
51,36.52,19.79,-0.8836,-0.6575,-132.5,-98.6,108.5
52,36.52,19.79,-1.0913,-0.8328,-150.0,-124.9,108.5
53,36.52,19.79,-0.9297,-0.8345,-139.5,-125.2,108.5
54,36.52,19.79,-1.0171,-0.4505,-150.0,-67.6,108.5
55,36.52,19.79,-1.0243,-0.9696,-150.0,-145.4,108.5
56,36.52,19.79,-1.0049,-0.8986,-150.0,-134.8,108.5
57,28.47,19.35,-1.0043,-0.1414,-150.0,-21.2,116.5
58,28.47,19.35,-0.9608,0.4564,-144.1,68.5,116.5
59,21.52,18.60,-0.9875,0.2320,-148.1,34.8,123.5
60,15.12,17.50,-1.0815,0.4761,-150.0,71.4,129.9
61,10.88,15.97,-1.1028,0.8733,-150.0,131.0,134.4
62,-2.75,11.01,-0.4570,0.3081,-68.5,46.2,148.8
63,-6.01,9.29,-0.5192,0.7424,-77.9,111.4,152.4
64,-7.22,8.41,-0.5403,0.8252,-81.0,123.8,153.9
65,-7.22,8.41,-0.2237,0.7041,-33.6,105.6,153.9
66,-7.22,8.41,-0.2755,0.6693,-41.3,100.4,153.9
67,-7.22,8.41,-0.3464,-0.7666,-52.0,-115.0,153.9
68,-7.22,8.41,-0.2970,-0.6853,-44.5,-102.8,153.9
69,-7.22,8.41,-0.6116,-0.8143,-91.7,-122.1,153.9
70,-7.22,8.41,-0.7559,-0.7613,-113.4,-114.2,153.9
71,-7.22,8.41,-0.4365,-1.1086,-65.5,-150.0,153.9
72,-8.04,8.00,-0.7041,-0.8807,-105.6,-132.1,154.8
73,-9.25,7.14,-0.7118,-0.8266,-106.8,-124.0,156.3
74,-10.07,6.73,-0.7564,-1.0242,-113.5,-150.0,157.2
75,-10.89,6.32,-0.7657,-0.8958,-114.9,-134.4,158.1
76,-15.92,6.12,-0.5495,-0.9530,-82.4,-142.9,151.4
77,-20.97,0.68,0.0005,-1.0632,0.1,-150.0,169.4
78,-20.97,0.68,0.0174,-0.7900,2.6,-118.5,169.4
79,-23.90,-2.22,-0.0659,-0.7222,-9.9,-108.3,173.4
80,-26.92,-5.09,0.0954,-0.5567,14.3,-83.5,177.5
81,-29.02,-8.41,0.1168,-0.5856,17.5,-87.8,181.3
82,-31.18,-12.55,-0.1069,-0.8758,-16.0,-131.4,185.8
83,-31.53,-15.03,-0.1855,-0.9141,-27.8,-137.1,188.0
84,-31.55,-14.62,-0.7188,-0.7631,-107.8,-114.5,187.6
85,-31.55,-14.62,-0.6269,-0.9276,-94.0,-139.1,187.6
86,-31.55,-14.62,-0.8287,-0.6211,-124.3,-93.2,187.6
87,-31.55,-14.62,-0.9219,0.6988,-138.3,104.8,187.6
88,-31.55,-14.62,-0.6993,0.3392,-104.9,50.9,187.6
89,-31.55,-14.62,-0.2384,0.8554,-35.8,128.3,187.6
90,-31.55,-14.62,0.5041,0.8480,75.6,127.2,187.6
91,-31.07,-14.21,0.5201,0.9006,78.0,135.1,187.0
92,-30.59,-13.80,0.5598,0.6814,84.0,102.2,186.4
93,-30.14,-12.97,-0.5701,0.6438,-85.5,96.6,185.4
94,-30.14,-12.97,-0.2413,0.1825,-36.2,27.4,185.4
95,-29.67,-12.56,-0.8236,0.6015,-123.5,90.2,184.8
96,-28.73,-11.75,-0.0021,0.4681,-0.3,70.2,183.6
97,-28.73,-11.75,-0.8890,0.1238,-133.3,18.6,183.6
98,-28.73,-11.75,-0.6295,-0.1671,-94.4,-25.1,183.6
99,-28.73,-11.75,-0.8888,-0.7479,-133.3,-112.2,183.6
100,-28.73,-11.75,-0.9417,-0.7098,-141.3,-106.5,183.6
101,-28.73,-11.75,-0.6717,-0.5200,-100.8,-78.0,183.6
102,-28.73,-11.75,-0.7193,-1.0210,-107.9,-150.0,183.6
103,-28.73,-11.75,-0.7042,-0.5292,-105.6,-79.4,183.6
104,-28.73,-11.75,-0.8581,-0.6137,-128.7,-92.1,183.6
105,-28.73,-11.75,-0.9009,-0.2274,-135.1,-34.1,183.6
106,-31.31,-10.88,-0.9402,0.2816,-141.0,42.2,184.6
107,-35.24,-14.20,-0.7049,0.0074,-105.7,1.1,189.6
108,-36.22,-15.90,-0.9688,0.4875,-145.3,73.1,191.5
109,-37.23,-17.60,-0.8254,0.1801,-123.8,27.0,193.4
110,-39.55,-27.46,-0.9977,0.6534,-149.7,98.0,203.0
