step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,111.75,-33.17,0.1681,1.0101,25.2,150.0,9.4
1,111.75,-33.17,0.3509,1.0909,52.6,150.0,9.4
2,111.75,-33.17,0.1491,0.8636,22.4,129.5,9.4
3,111.75,-33.17,0.0379,1.0122,5.7,150.0,9.4
4,111.81,-33.70,0.5874,0.9527,88.1,142.9,8.9
5,111.75,-33.17,0.6424,1.0068,96.4,150.0,9.4
6,110.76,-33.08,0.4034,0.9934,60.5,149.0,9.9
7,110.67,-32.03,0.0406,0.9404,6.1,141.1,11.0
8,110.76,-33.08,-0.8648,0.8481,-129.7,127.2,9.9
9,110.76,-33.08,-1.1157,0.8989,-150.0,134.8,9.9
10,108.81,-32.90,-1.0148,0.8651,-150.0,129.8,11.1
11,108.81,-32.90,-1.0707,0.9569,-150.0,143.5,11.1
12,108.81,-32.90,-0.9386,0.6094,-140.8,91.4,11.1
13,110.93,-34.67,-1.0911,-0.5022,-150.0,-75.3,8.4
14,116.27,-36.82,-0.8288,0.6506,-124.3,97.6,4.1
15,119.80,-38.86,-0.6746,-0.1429,-101.2,-21.4,0.9
16,119.80,-38.86,-0.4541,-0.5834,-68.1,-87.5,0.9
17,124.44,-39.98,-1.0142,-0.9514,-150.0,-142.7,0.0
18,122.26,-40.28,-0.6782,-0.7340,-101.7,-110.1,0.0
19,122.26,-40.28,-0.6965,-0.9613,-104.5,-144.2,0.0
20,123.41,-40.42,-0.8185,-0.9852,-122.8,-147.8,0.0
21,123.41,-40.42,-1.0015,-0.8825,-150.0,-132.4,0.0
22,122.39,-40.86,-0.7759,-1.0402,-116.4,-150.0,0.0
23,122.39,-40.86,-0.7618,-1.2624,-114.3,-150.0,0.0
24,122.39,-40.86,-0.8542,-1.0693,-128.1,-150.0,0.0
25,123.07,-38.69,-0.9830,-1.0507,-147.4,-150.0,0.0
26,123.07,-38.69,-0.9942,-1.1601,-149.1,-150.0,0.0
27,123.07,-38.69,-0.9899,-1.0117,-148.5,-150.0,0.0
28,123.07,-38.69,-0.9203,-1.0241,-138.0,-150.0,0.0
29,123.07,-38.69,-0.8754,-0.9617,-131.3,-144.3,0.0
30,113.63,-23.91,-0.0353,-0.5925,-5.3,-88.9,16.9
31,113.63,-23.91,0.0598,-0.7021,9.0,-105.3,16.9
32,107.40,-18.06,0.3790,-1.0025,56.9,-150.0,25.1
33,99.49,-12.53,-0.9458,0.9267,-141.9,139.0,34.6
34,101.23,-12.80,0.1364,-0.6733,20.5,-101.0,151.4
35,101.23,-12.80,0.1501,-0.1186,22.5,-17.8,151.4
36,99.85,-10.85,-0.4123,0.9858,-61.9,147.9,151.4
37,98.46,-8.90,0.3723,0.5955,55.8,89.3,151.4
38,97.08,-6.95,0.1855,0.7924,27.8,118.9,151.4
39,95.70,-5.00,-0.0410,0.3375,-6.1,50.6,151.4
40,95.70,-5.00,-0.4575,0.6602,-68.6,99.0,151.4
41,94.31,-3.05,-0.4381,0.8833,-65.7,132.5,151.4
42,94.31,-3.05,-0.8379,0.8603,-125.7,129.0,151.4
43,91.54,0.85,-0.7487,0.8856,-112.3,132.8,151.4
44,91.54,0.85,-0.8855,0.9478,-132.8,142.2,151.4
45,90.16,2.80,-0.8183,1.1597,-122.7,150.0,151.4
46,88.77,4.75,-0.5509,0.8401,-82.6,126.0,151.4
47,88.77,4.75,-0.5346,0.9147,-80.2,137.2,151.4
48,88.77,4.75,-0.7134,1.0404,-107.0,150.0,151.4
49,86.01,8.65,-0.6224,0.9024,-93.4,135.4,151.4
50,84.62,10.60,-0.7592,0.9006,-113.9,135.1,151.4
51,83.24,12.55,-0.1710,0.7895,-25.6,118.4,151.4
52,83.24,12.55,-0.8194,0.4089,-122.9,61.3,151.4
53,81.85,14.50,-0.8568,0.7214,-128.5,108.2,151.4
54,80.47,16.45,-0.8692,0.7839,-130.4,117.6,151.4
55,80.47,16.45,-0.7894,0.5588,-118.4,83.8,151.4
56,-14.83,6.14,-0.7775,-0.3380,-116.6,-50.7,161.4
57,-18.59,3.66,-0.7742,-0.7398,-116.1,-111.0,165.8
58,-22.33,0.32,-0.7016,-0.4997,-105.2,-75.0,170.6
59,-26.15,-3.40,-0.6344,-0.7249,-95.2,-108.7,175.8
60,-26.15,-3.40,-0.1756,-0.8216,-26.3,-123.2,175.8
61,-26.15,-3.40,-0.2915,-0.7830,-43.7,-117.5,175.8
62,-32.38,-10.44,0.1646,-0.8248,24.7,-123.7,184.9
63,-32.38,-10.44,0.0212,-0.6715,3.2,-100.7,184.9
64,-35.21,-14.63,0.0782,-0.4794,11.7,-71.9,189.9
65,-35.21,-14.63,-0.0897,-0.0670,-13.5,-10.0,189.9
66,-36.64,-18.85,-0.5223,0.6424,-78.3,96.4,194.1
67,-37.72,-23.10,-0.2727,0.1918,-40.9,28.8,198.2
68,-37.74,-23.95,0.3254,0.3525,48.8,52.9,199.0
