step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,114.03,-35.51,0.2268,0.7641,34.0,114.6,6.3
1,114.03,-35.51,-0.3048,0.5979,-45.7,89.7,6.3
2,114.03,-35.51,-0.8325,0.8632,-124.9,129.5,6.3
3,114.03,-35.51,-1.0711,0.2775,-150.0,41.6,6.3
4,114.03,-35.51,-1.0212,0.1028,-150.0,15.4,6.3
5,114.03,-35.51,-1.0888,-0.4154,-150.0,-62.3,6.3
6,114.03,-35.51,-0.9339,-0.5901,-140.1,-88.5,6.3
7,114.03,-35.51,-1.1040,-0.3755,-150.0,-56.3,6.3
8,114.03,-35.51,-0.9132,-0.1711,-137.0,-25.7,6.3
9,116.19,-36.27,-0.9168,-0.2549,-137.5,-38.2,4.7
10,116.19,-36.27,-0.8242,0.1246,-123.6,18.7,4.7
11,116.19,-36.27,-0.7107,-0.1989,-106.6,-29.8,4.7
12,116.19,-36.27,-0.8216,-0.1438,-123.2,-21.6,4.7
13,116.19,-36.27,-0.7326,0.1190,-109.9,17.8,4.7
14,116.19,-36.27,-0.8630,0.2222,-129.5,33.3,4.7
15,116.19,-36.27,-1.0337,0.4697,-150.0,70.5,4.7
16,116.19,-36.27,-0.8998,0.2062,-135.0,30.9,4.7
17,116.19,-36.27,-1.0599,-0.1612,-150.0,-24.2,4.7
18,116.19,-36.27,-0.8712,0.5456,-130.7,81.8,4.7
19,123.41,-40.42,-0.8333,-0.8227,-125.0,-123.4,0.0
20,122.03,-39.13,-0.8454,-1.0383,-126.8,-150.0,0.0
21,121.93,-38.55,-0.6108,-1.0913,-91.6,-150.0,0.5
22,120.80,-38.43,-0.5643,-1.2099,-84.7,-150.0,1.0
23,120.80,-38.43,-0.5576,-0.9976,-83.6,-149.6,1.0
24,120.80,-38.43,-0.6412,-0.9070,-96.2,-136.0,1.0
25,120.80,-38.43,-0.4017,-0.9124,-60.3,-136.9,1.0
26,120.80,-38.43,-0.7128,-0.9631,-106.9,-144.5,1.0
27,120.80,-38.43,-0.3486,-0.7991,-52.3,-119.9,1.0
28,120.80,-38.43,-0.6646,-0.7853,-99.7,-117.8,1.0
29,120.80,-38.43,-0.4321,-0.9424,-64.8,-141.4,1.0
30,120.80,-38.43,-0.5621,-0.9802,-84.3,-147.0,1.0
31,120.80,-38.43,-0.3673,-0.8541,-55.1,-128.1,1.0
32,120.91,-38.99,-0.4873,-0.8196,-73.1,-122.9,0.4
33,120.91,-38.99,-0.2127,-0.8588,-31.9,-128.8,0.4
34,119.80,-38.86,-0.6924,-0.9210,-103.9,-138.2,0.9
35,120.91,-38.99,-0.4627,-0.9458,-69.4,-141.9,0.4
36,121.02,-39.56,-0.7183,-1.0154,-107.7,-150.0,0.0
37,120.91,-38.99,-0.9583,-0.9994,-143.8,-149.9,0.4
38,121.41,-35.17,-0.9569,-0.9904,-143.5,-148.6,3.8
39,113.66,-23.39,0.2239,-0.9428,33.6,-141.4,17.3
40,101.23,-12.52,-0.5244,0.1622,-78.7,24.3,33.4
41,101.23,-12.52,-0.6223,0.4734,-93.4,71.0,33.4
42,94.13,-5.29,0.7701,-0.0653,115.5,-9.8,43.8
43,94.68,-5.09,0.3483,0.3228,52.2,48.4,151.4
44,92.74,-2.73,0.0803,0.0370,12.0,5.6,151.4
45,90.79,-0.38,-0.0086,0.0223,-1.3,3.3,151.4
46,90.79,-0.38,0.4000,-0.0967,60.0,-14.5,151.4
47,90.79,-0.38,-0.2282,-0.5495,-34.2,-82.4,151.4
48,90.79,-0.38,-0.1104,-0.7532,-16.6,-113.0,151.4
49,90.79,-0.38,0.3413,-0.9238,51.2,-138.6,151.4
50,90.79,-0.38,0.4157,-0.1262,62.4,-18.9,151.4
51,90.79,-0.38,0.6103,-0.5696,91.5,-85.4,151.4
52,90.79,-0.38,0.2783,-0.4193,41.8,-62.9,151.4
53,88.85,1.97,0.2787,-0.5683,41.8,-85.2,151.4
54,88.85,1.97,0.2088,-0.5878,31.3,-88.2,151.4
55,86.91,4.33,0.3799,-0.3975,57.0,-59.6,151.4
56,84.96,6.68,0.4942,-0.5948,74.1,-89.2,151.4
57,83.02,9.03,0.4571,-0.5290,68.6,-79.3,151.4
58,81.08,11.39,0.5009,0.1670,75.1,25.0,151.4
59,79.13,13.74,0.2557,0.2387,38.3,35.8,151.4
60,77.19,16.09,0.0581,-0.6128,8.7,-91.9,151.4
61,75.24,18.44,0.0164,-0.8241,2.5,-123.6,151.4
62,4.64,14.63,0.6622,-0.8508,99.3,-127.6,140.6
63,1.74,13.75,0.8131,-0.9320,122.0,-139.8,143.6
64,0.50,13.31,0.4710,-1.1526,70.7,-150.0,144.9
65,0.50,13.31,0.3530,-0.8650,52.9,-129.7,144.9
66,0.50,13.31,0.1024,-1.0604,15.4,-150.0,144.9
67,0.50,13.31,0.3772,-0.9807,56.6,-147.1,144.9
68,0.50,13.31,0.3253,-0.9361,48.8,-140.4,144.9
69,-6.35,15.28,0.6463,-0.9738,96.9,-146.1,151.4
70,5.47,15.64,-0.0775,-0.9898,-11.6,-148.5,139.5
71,1.16,16.76,-0.5899,-1.0828,-88.5,-150.0,151.4
72,1.16,16.76,0.1176,-1.1098,17.6,-150.0,151.4
73,1.16,16.76,0.7000,-1.0188,105.0,-150.0,151.4
74,1.16,16.76,-0.0847,-1.0835,-12.7,-150.0,151.4
75,1.16,16.76,-0.0684,-1.0711,-10.3,-150.0,151.4
76,1.16,16.76,-0.7654,-0.9326,-114.8,-139.9,151.4
77,1.16,16.76,-0.1994,-0.8589,-29.9,-128.8,151.4
78,1.16,16.76,0.0633,-1.0168,9.5,-150.0,151.4
79,1.16,16.76,-0.0155,-0.9432,-2.3,-141.5,151.4
80,1.16,16.76,-0.0665,-0.7970,-10.0,-119.5,151.4
81,-0.88,17.61,-0.6039,-0.9674,-90.6,-145.1,151.4
82,-0.88,17.61,-0.6244,-0.7957,-93.7,-119.4,151.4
83,-2.93,18.45,-0.5400,-0.9663,-81.0,-144.9,151.4
84,-2.93,18.45,-0.8099,-0.1031,-121.5,-15.5,151.4
85,-4.98,19.30,-0.9206,0.9000,-138.1,135.0,151.4
86,-7.03,20.14,-0.9773,0.9703,-146.6,145.5,151.4
87,-9.07,20.99,-1.1180,1.0364,-150.0,150.0,151.4
88,49.40,17.03,-1.0580,0.3601,-150.0,54.0,95.4
89,51.95,15.67,-0.8583,-0.8158,-128.7,-122.4,92.6
90,52.47,15.72,-1.1621,-0.8040,-150.0,-120.6,92.1
91,52.98,15.77,-1.1431,0.4374,-150.0,65.6,91.6
92,53.50,15.83,-1.0693,-0.8516,-150.0,-127.7,91.1
93,53.67,16.38,-0.9247,0.7257,-138.7,108.9,91.0
94,54.03,17.51,-1.0466,0.7912,-150.0,118.7,90.9
95,56.12,17.42,-0.8425,-0.0769,-126.4,-11.5,151.4
96,57.58,17.64,-0.2224,-0.3077,-33.4,-46.2,151.4
97,59.04,17.86,0.2194,0.0393,32.9,5.9,151.4
98,60.51,18.07,-0.2814,0.5679,-42.2,85.2,151.4
99,61.97,18.29,-0.6713,-0.2493,-100.7,-37.4,151.4
100,63.43,18.50,0.1099,0.6093,16.5,91.4,151.4
101,64.89,18.72,-0.0663,-0.1536,-10.0,-23.0,151.4
102,66.36,18.93,0.3663,0.2564,54.9,38.5,151.4
103,67.82,19.15,0.2569,-0.0358,38.5,-5.4,151.4
104,-23.05,-1.39,-0.3157,0.2795,-47.4,41.9,172.3
105,-30.03,-8.38,-0.6542,-0.0647,-98.1,-9.7,181.9
106,-33.25,-12.53,-0.9443,0.4653,-141.6,69.8,187.1
107,-35.62,-17.15,-1.0785,0.5486,-150.0,82.3,192.1
108,-35.62,-17.15,-0.8668,0.3051,-130.0,45.8,192.1
109,-35.62,-17.15,-0.8476,0.5958,-127.1,89.4,192.1
110,-35.62,-17.15,-1.0181,0.3200,-150.0,48.0,192.1
111,-35.62,-17.15,-1.0313,0.1614,-150.0,24.2,192.1
112,-35.62,-17.15,-0.9710,-0.1392,-145.6,-20.9,192.1
113,-43.30,-31.25,-0.3850,0.0407,-57.8,6.1,208.1
