step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,114.93,-34.53,-0.8625,0.7925,-129.4,118.9,6.8
1,114.93,-34.53,-0.9344,-0.5997,-140.2,-90.0,6.8
2,113.89,-34.43,-1.0568,0.0802,-150.0,12.0,7.3
3,114.99,-35.07,-1.0241,-0.7014,-150.0,-105.2,6.3
4,114.99,-35.07,-0.9709,-0.7081,-145.6,-106.2,6.3
5,114.99,-35.07,-1.0263,-0.5868,-150.0,-88.0,6.3
6,114.99,-35.07,-0.9964,0.1819,-149.5,27.3,6.3
7,114.99,-35.07,-0.9994,-1.0927,-149.9,-150.0,6.3
8,118.33,-36.50,-0.6282,-0.8075,-94.2,-121.1,3.6
9,122.54,-35.28,-1.0242,-0.9524,-150.0,-142.9,3.3
10,122.35,-33.61,-1.1022,-0.8716,-150.0,-130.7,4.8
11,122.35,-33.61,-0.9869,-1.1117,-148.0,-150.0,4.8
12,122.35,-33.61,-1.0130,-0.8603,-150.0,-129.0,4.8
13,122.35,-33.61,-0.8671,-0.9794,-130.1,-146.9,4.8
14,122.35,-33.61,-1.0548,-0.9670,-150.0,-145.0,4.8
15,108.84,-21.65,-0.6258,-0.9214,-93.9,-138.2,21.3
16,108.84,-21.65,-0.0815,-0.9443,-12.2,-141.6,21.3
17,108.84,-21.65,-0.0818,-0.9087,-12.3,-136.3,21.3
18,103.87,-17.00,-0.8160,0.9166,-122.4,137.5,28.2
19,99.00,-11.06,-0.6087,0.4184,-91.3,62.8,36.0
20,99.80,-11.42,-0.1911,0.3042,-28.7,45.6,151.4
21,99.80,-11.42,-0.2362,0.6910,-35.4,103.6,151.4
22,98.48,-9.61,-0.3820,1.0904,-57.3,150.0,151.4
23,97.16,-7.79,0.0799,0.6801,12.0,102.0,151.4
24,95.83,-5.98,0.4091,0.6357,61.4,95.4,151.4
25,94.51,-4.17,0.3772,0.7518,56.6,112.8,151.4
26,93.19,-2.35,-0.1333,0.6929,-20.0,103.9,151.4
27,93.19,-2.35,-0.3197,0.9337,-47.9,140.1,151.4
28,91.86,-0.54,-0.4499,0.8412,-67.5,126.2,151.4
29,91.86,-0.54,-0.8382,0.8564,-125.7,128.5,151.4
30,90.54,1.28,-0.8933,0.9785,-134.0,146.8,151.4
31,89.22,3.09,-0.6128,0.8911,-91.9,133.7,151.4
32,89.22,3.09,-0.8395,1.1982,-125.9,150.0,151.4
33,87.89,4.91,-0.3837,0.8902,-57.6,133.5,151.4
34,86.57,6.72,-0.2320,0.8251,-34.8,123.8,151.4
35,85.25,8.53,-0.9339,1.0643,-140.1,150.0,151.4
36,83.92,10.35,-0.6351,0.8492,-95.3,127.4,151.4
37,82.60,12.16,-0.7937,1.0347,-119.1,150.0,151.4
38,82.60,12.16,-0.8911,0.9603,-133.7,144.0,151.4
39,81.28,13.98,-0.8753,0.9163,-131.3,137.5,151.4
40,79.95,15.79,-0.9235,0.8918,-138.5,133.8,151.4
41,79.95,15.79,-1.1318,0.9167,-150.0,137.5,151.4
42,-13.59,6.98,-0.9616,0.1033,-144.2,15.5,160.0
43,-18.13,3.62,-0.9995,-0.6952,-149.9,-104.3,165.4
44,-18.13,3.62,-0.8794,-0.6996,-131.9,-104.9,165.4
45,-18.13,3.62,-0.8033,-1.0939,-120.5,-150.0,165.4
46,-30.17,-7.10,-0.8275,-0.6623,-124.1,-99.3,181.1
47,-30.17,-7.10,-1.0718,-1.0602,-150.0,-150.0,181.1
48,-33.31,-11.69,-0.7931,-1.0550,-119.0,-150.0,186.4
49,-33.31,-11.69,-0.8186,-0.8786,-122.8,-131.8,186.4
50,-35.66,-16.31,-1.0325,-0.6293,-150.0,-94.4,191.5
51,-37.71,-21.41,-0.9521,-0.5673,-142.8,-85.1,196.8
52,-38.33,-25.25,-0.1649,-0.3812,-24.7,-57.2,200.5
