step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,114.10,-36.05,0.2278,0.9114,34.2,136.7,5.7
1,114.10,-36.05,-0.6451,1.1604,-96.8,150.0,5.7
2,114.10,-36.05,-0.6557,0.8190,-98.4,122.8,5.7
3,114.03,-35.51,-1.0581,0.6607,-150.0,99.1,6.3
4,115.22,-36.71,-1.0199,0.1326,-150.0,19.9,4.6
5,115.06,-35.62,-1.0361,0.0373,-150.0,5.6,5.7
6,115.06,-35.62,-0.8417,-0.3561,-126.3,-53.4,5.7
7,119.69,-38.30,-0.8222,-0.0093,-123.3,-1.4,1.5
8,124.44,-39.98,-0.8053,-0.6927,-120.8,-103.9,0.0
9,124.44,-39.98,-0.8745,-0.8349,-131.2,-125.2,0.0
10,124.57,-40.56,-0.9858,-1.0778,-147.9,-150.0,0.0
11,124.69,-41.15,-0.9966,-1.0633,-149.5,-150.0,0.0
12,124.69,-41.15,-1.1887,-1.2264,-150.0,-150.0,0.0
13,124.69,-41.15,-0.9914,-1.1183,-148.7,-150.0,0.0
14,124.69,-41.15,-0.8178,-1.0444,-122.7,-150.0,0.0
15,124.69,-41.15,-0.9546,-0.9067,-143.2,-136.0,0.0
16,124.69,-41.15,-1.1087,-0.7890,-150.0,-118.3,0.0
17,124.69,-41.15,-0.8791,-1.0258,-131.9,-150.0,0.0
18,125.28,-38.37,-0.8984,-0.9423,-134.8,-141.3,0.0
19,124.84,-35.51,-0.7704,-0.9860,-115.6,-147.9,2.2
20,123.44,-33.16,-0.5480,-0.8099,-82.2,-121.5,4.8
21,119.87,-29.59,-0.5075,-1.1467,-76.1,-150.0,9.2
22,115.63,-25.06,-0.1440,-0.8851,-21.6,-132.8,14.9
23,115.63,-25.06,-0.0217,-0.9519,-3.2,-142.8,14.9
24,110.13,-19.14,0.8747,-1.0328,131.2,-150.0,22.7
25,104.04,-12.00,-0.2940,1.1916,-44.1,150.0,32.0
26,95.27,-6.73,0.6365,-0.1995,95.5,-29.9,41.9
27,86.97,0.23,0.1628,0.8023,24.4,120.4,53.1
28,87.38,0.94,-0.0473,0.7668,-7.1,115.0,151.4
29,87.38,0.94,-0.1625,-0.0785,-24.4,-11.8,151.4
30,84.85,3.66,0.2551,0.3443,38.3,51.6,151.4
31,82.32,6.38,0.7329,-0.2273,109.9,-34.1,151.4
32,82.32,6.38,0.6744,0.5890,101.2,88.3,151.4
33,79.79,9.10,-0.0668,-0.0044,-10.0,-0.7,151.4
34,77.25,11.82,-0.1473,0.0165,-22.1,2.5,151.4
35,74.72,14.54,-0.6622,-0.2260,-99.3,-33.9,151.4
36,74.72,14.54,-0.3016,0.0136,-45.2,2.0,151.4
37,72.19,17.26,0.0286,0.4998,4.3,75.0,151.4
38,69.66,19.97,0.2184,0.0313,32.8,4.7,151.4
39,67.13,22.69,0.0154,-0.4516,2.3,-67.7,151.4
40,67.13,22.69,0.8736,-0.1130,131.0,-16.9,151.4
41,64.60,25.41,0.5134,-0.8893,77.0,-133.4,151.4
42,62.07,28.13,0.3791,-0.9088,56.9,-136.3,151.4
43,59.54,30.85,0.8200,-0.8757,123.0,-131.4,151.4
44,57.01,33.57,0.6067,-0.8233,91.0,-123.5,151.4
45,54.48,36.29,0.7047,-1.0996,105.7,-150.0,151.4
46,54.48,36.29,0.7204,-0.9311,108.1,-139.7,151.4
47,-14.77,5.67,0.4338,-0.9847,65.1,-147.7,161.6
48,-14.77,5.67,0.9629,-0.9232,144.4,-138.5,161.6
49,-14.77,5.67,0.4542,-1.0236,68.1,-150.0,161.6
50,-16.53,5.34,-0.6468,-1.2031,-97.0,-150.0,163.2
51,-16.07,5.31,-0.6616,-0.8174,-99.2,-122.6,162.8
52,-13.25,7.90,-0.7760,-0.9104,-116.4,-136.6,159.2
53,-8.25,10.41,-0.6144,-0.7384,-92.2,-110.8,153.8
54,-2.07,13.99,0.0541,-0.8785,8.1,-131.8,146.9
55,5.46,16.71,0.2595,-0.6627,38.9,-99.4,139.2
