step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,111.75,-33.17,1.0000,1.0000,150.0,150.0,9.4
2,111.75,-33.17,0.2009,0.1836,30.1,27.5,9.4
3,111.81,-33.70,0.1856,0.0283,27.8,4.2,8.9
4,111.81,-33.70,0.2000,0.1699,30.0,25.5,8.9
5,109.83,-33.52,0.7805,0.2249,117.1,33.7,9.9
6,109.83,-33.52,0.2534,0.1753,38.0,26.3,9.9
7,108.86,-33.42,0.5387,0.2023,80.8,30.3,10.6
8,108.91,-33.95,0.2638,0.0244,39.6,3.7,9.9
9,108.91,-33.95,0.2789,0.1644,41.8,24.7,9.9
10,108.91,-33.95,0.2792,0.1646,41.9,24.7,9.9
11,106.12,-34.19,1.0000,0.0928,150.0,13.9,11.1
12,106.12,-34.19,0.3545,0.1584,53.2,23.8,11.1
13,106.12,-34.19,0.3550,0.1586,53.2,23.8,11.1
14,106.12,-34.19,0.3554,0.1588,53.3,23.8,11.1
15,106.12,-34.19,0.3558,0.1590,53.4,23.9,11.1
16,106.12,-34.19,0.3563,0.1592,53.4,23.9,11.1
17,106.12,-34.19,0.3567,0.1594,53.5,23.9,11.1
18,106.12,-34.19,0.3572,0.1596,53.6,23.9,11.1
19,106.12,-34.19,0.3576,0.1598,53.6,24.0,11.1
20,106.12,-34.19,0.3580,0.1600,53.7,24.0,11.1
21,106.12,-34.19,0.3585,0.1602,53.8,24.0,11.1
22,106.12,-34.19,0.3589,0.1604,53.8,24.1,11.1
23,106.12,-34.19,0.3594,0.1606,53.9,24.1,11.1
24,104.62,-36.61,0.8014,-0.5476,120.2,-82.1,9.3
25,110.18,-41.49,-1.0000,-1.0000,-150.0,-150.0,1.7
26,151.67,-56.46,-1.0000,-1.0000,-150.0,-150.0,0.0
27,151.67,-56.46,-0.8566,-0.4342,-128.5,-65.1,0.0
28,172.90,-64.04,-1.0000,-1.0000,-150.0,-150.0,0.0
