step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,109.69,-31.94,1.0000,1.0000,150.0,150.0,11.5
2,109.69,-31.94,0.2561,0.2164,38.4,32.5,11.5
3,109.69,-31.94,0.2565,0.2167,38.5,32.5,11.5
4,109.69,-31.94,0.2568,0.2170,38.5,32.5,11.5
5,109.69,-31.94,0.2571,0.2172,38.6,32.6,11.5
6,109.69,-31.94,0.2574,0.2175,38.6,32.6,11.5
7,109.69,-31.94,0.2577,0.2178,38.7,32.7,11.5
8,109.69,-31.94,0.2581,0.2180,38.7,32.7,11.5
9,109.69,-31.94,0.2584,0.2183,38.8,32.7,11.5
10,109.69,-31.94,0.2587,0.2186,38.8,32.8,11.5
11,109.69,-31.94,0.2590,0.2189,38.9,32.8,11.5
12,109.69,-31.94,0.2593,0.2191,38.9,32.9,11.5
13,109.69,-31.94,0.2597,0.2194,38.9,32.9,11.5
14,106.82,-31.70,1.0000,0.2924,150.0,43.9,13.2
15,105.08,-33.07,0.8450,-0.1770,126.7,-26.5,12.7
16,103.37,-33.92,0.8878,-0.0601,133.2,-9.0,12.8
17,103.37,-33.92,0.4302,0.1675,64.5,25.1,12.8
18,103.37,-33.92,0.4307,0.1677,64.6,25.2,12.8
19,103.37,-33.92,0.4313,0.1679,64.7,25.2,12.8
20,103.37,-33.92,0.4318,0.1681,64.8,25.2,12.8
21,103.37,-33.92,0.4323,0.1683,64.8,25.2,12.8
22,103.37,-33.92,0.4329,0.1685,64.9,25.3,12.8
23,103.37,-33.92,0.4334,0.1687,65.0,25.3,12.8
24,103.37,-33.92,0.4339,0.1689,65.1,25.3,12.8
25,103.37,-33.92,0.4344,0.1691,65.2,25.4,12.8
26,103.37,-33.92,0.4350,0.1693,65.2,25.4,12.8
27,103.37,-33.92,0.4355,0.1695,65.3,25.4,12.8
28,103.56,-35.47,0.3806,-0.2834,57.1,-42.5,11.1
29,105.90,-38.83,-0.2555,-0.8576,-38.3,-128.6,6.4
30,126.50,-47.80,-1.0000,-1.0000,-150.0,-150.0,0.0
31,126.50,-47.80,-0.1810,-0.2007,-27.2,-30.1,0.0
32,137.12,-50.70,-1.0000,-1.0000,-150.0,-150.0,0.0
33,154.87,-57.04,-1.0000,-1.0000,-150.0,-150.0,0.0
