step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,108.60,-29.79,1.0000,1.0000,150.0,150.0,14.2
2,108.60,-29.79,0.2853,0.2739,42.8,41.1,14.2
3,108.60,-29.79,0.2856,0.2743,42.8,41.1,14.2
4,108.58,-29.28,0.2914,0.4253,43.7,63.8,14.7
5,105.75,-29.07,1.0000,0.3500,150.0,52.5,16.4
6,105.75,-29.07,0.3629,0.2946,54.4,44.2,16.4
7,105.75,-29.07,0.3634,0.2950,54.5,44.2,16.4
8,103.90,-28.44,0.9058,0.4818,135.9,72.3,17.9
9,101.23,-28.25,1.0000,0.3679,150.0,55.2,19.6
10,101.23,-28.25,0.4857,0.3181,72.8,47.7,19.6
11,99.48,-27.64,0.9972,0.4977,149.6,74.7,21.4
12,100.37,-28.68,0.2748,0.0294,41.2,4.4,19.7
13,100.38,-29.17,0.5059,0.1630,75.9,24.4,19.2
14,100.38,-29.17,0.5107,0.2950,76.6,44.2,19.2
15,100.40,-29.67,0.5056,0.1502,75.8,22.5,18.8
16,101.27,-29.73,0.2554,0.2627,38.3,39.4,18.3
17,101.30,-30.23,0.4817,0.1350,72.3,20.2,17.6
18,101.30,-30.23,0.4887,0.2680,73.3,40.2,17.6
19,102.21,-30.80,0.2219,0.1007,33.3,15.1,16.7
20,102.28,-31.81,0.4451,-0.0416,66.8,-6.2,15.5
21,102.28,-31.81,0.4642,0.2268,69.6,34.0,15.5
22,103.17,-31.89,0.2024,0.2042,30.4,30.6,15.0
23,103.37,-33.92,0.3851,-0.3723,57.8,-55.8,12.8
24,103.49,-34.95,0.4012,-0.1304,60.2,-19.6,11.6
25,103.56,-35.47,0.4144,-0.0077,62.2,-1.2,11.1
26,103.56,-35.47,0.4329,0.1302,64.9,19.5,11.1
27,103.63,-35.99,0.4124,-0.0217,61.9,-3.3,10.6
28,103.63,-35.99,0.4320,0.1167,64.8,17.5,10.6
29,104.62,-36.61,0.1424,-0.0652,21.4,-9.8,9.3
30,104.62,-36.61,0.4066,0.1003,61.0,15.1,9.3
31,104.78,-37.66,0.3580,-0.2080,53.7,-31.2,8.3
32,105.71,-37.77,0.1314,0.0413,19.7,6.2,7.5
33,106.84,-38.94,0.0475,-0.2759,7.1,-41.4,5.7
34,106.84,-38.94,0.3482,0.0383,52.2,5.7,5.7
35,108.96,-40.27,-0.2761,-0.3492,-41.4,-52.4,3.5
36,114.36,-42.60,-1.0000,-1.0000,-150.0,-150.0,0.0
37,121.30,-45.26,-1.0000,-0.9912,-150.0,-148.7,0.0
38,121.30,-45.26,-0.0952,-0.2808,-14.3,-42.1,0.0
39,132.71,-48.76,-1.0000,-1.0000,-150.0,-150.0,0.0
40,149.78,-55.45,-1.0000,-1.0000,-150.0,-150.0,0.0
41,149.78,-55.45,-0.8573,-0.5544,-128.6,-83.2,0.0
42,149.78,-55.45,-0.8584,-0.5551,-128.8,-83.3,0.0
43,149.78,-55.45,-0.8595,-0.5558,-128.9,-83.4,0.0
44,149.78,-55.45,-0.8606,-0.5565,-129.1,-83.5,0.0
45,149.78,-55.45,-0.8617,-0.5572,-129.2,-83.6,0.0
46,149.78,-55.45,-0.8627,-0.5579,-129.4,-83.7,0.0
47,149.78,-55.45,-0.8638,-0.5586,-129.6,-83.8,0.0
48,149.78,-55.45,-0.8649,-0.5593,-129.7,-83.9,0.0
49,149.78,-55.45,-0.8660,-0.5600,-129.9,-84.0,0.0
50,149.78,-55.45,-0.8671,-0.5607,-130.1,-84.1,0.0
51,149.78,-55.45,-0.8682,-0.5614,-130.2,-84.2,0.0
52,149.78,-55.45,-0.8693,-0.5621,-130.4,-84.3,0.0
53,149.78,-55.45,-0.8704,-0.5628,-130.6,-84.4,0.0
