step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,110.67,-32.03,1.0000,1.0000,150.0,150.0,11.0
2,110.67,-32.03,0.2299,0.2142,34.5,32.1,11.0
3,110.63,-31.51,0.2414,0.3680,36.2,55.2,11.5
4,111.66,-32.12,-0.0709,0.0498,-10.6,7.5,10.5
5,109.69,-31.94,0.7832,0.2630,117.5,39.4,11.5
6,109.69,-31.94,0.2573,0.2175,38.6,32.6,11.5
7,108.76,-32.38,0.5297,0.0899,79.5,13.5,11.6
8,108.72,-31.86,0.2948,0.3589,44.2,53.8,12.2
9,106.90,-32.73,0.8180,-0.0339,122.7,-5.1,12.2
10,106.90,-32.73,0.3331,0.1976,50.0,29.6,12.2
11,105.96,-32.64,0.6084,0.2228,91.3,33.4,12.7
12,105.96,-32.64,0.3590,0.2004,53.9,30.1,12.7
13,105.96,-32.64,0.3595,0.2006,53.9,30.1,12.7
14,105.96,-32.64,0.3599,0.2009,54.0,30.1,12.7
15,105.96,-32.64,0.3604,0.2011,54.1,30.2,12.7
16,105.96,-32.64,0.3608,0.2014,54.1,30.2,12.7
17,105.96,-32.64,0.3612,0.2016,54.2,30.2,12.7
18,105.96,-32.64,0.3617,0.2019,54.3,30.3,12.7
19,105.96,-32.64,0.3621,0.2021,54.3,30.3,12.7
20,103.42,-34.44,1.0000,-0.3243,150.0,-48.6,12.3
21,104.62,-36.61,0.0816,-0.4821,12.2,-72.3,9.3
22,105.80,-38.30,0.0519,-0.3988,7.8,-59.8,7.0
23,105.80,-38.30,0.3684,0.0517,55.3,7.8,7.0
24,105.80,-38.30,0.3688,0.0518,55.3,7.8,7.0
25,105.80,-38.30,0.3693,0.0519,55.4,7.8,7.0
26,105.80,-38.30,0.3697,0.0519,55.5,7.8,7.0
27,105.80,-38.30,0.3702,0.0520,55.5,7.8,7.0
28,105.80,-38.30,0.3706,0.0520,55.6,7.8,7.0
29,105.80,-38.30,0.3711,0.0521,55.7,7.8,7.0
30,105.80,-38.30,0.3715,0.0521,55.7,7.8,7.0
31,113.46,-43.03,-1.0000,-1.0000,-150.0,-150.0,0.0
