step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,112.63,-31.67,1.0000,1.0000,150.0,150.0,10.5
2,112.63,-31.67,0.1776,0.2236,26.6,33.5,10.5
3,113.68,-32.29,-0.1321,0.0428,-19.8,6.4,9.4
4,113.73,-32.82,0.1366,0.0515,20.5,7.7,8.9
5,111.71,-32.64,0.7423,0.2470,111.3,37.1,9.9
6,111.71,-32.64,0.2030,0.1988,30.5,29.8,9.9
7,111.66,-32.12,0.2161,0.3537,32.4,53.1,10.5
8,111.81,-33.70,0.1622,-0.2519,24.3,-37.8,8.9
9,109.73,-32.47,0.8101,0.5337,121.5,80.1,11.0
10,109.73,-32.47,0.2568,0.2045,38.5,30.7,11.0
11,109.89,-34.04,0.2119,-0.2575,31.8,-38.6,9.4
12,108.91,-33.95,0.5386,0.1904,80.8,28.6,9.9
13,108.91,-33.95,0.2797,0.1656,41.9,24.8,9.9
14,106.12,-34.19,1.0000,0.0938,150.0,14.1,11.1
15,105.25,-34.62,0.6097,0.0342,91.5,5.1,11.1
16,105.32,-35.14,0.3596,-0.0042,53.9,-0.6,10.6
17,105.46,-36.18,0.3354,-0.1719,50.3,-25.8,9.3
18,105.46,-36.18,0.3740,0.1067,56.1,16.0,9.3
19,105.32,-35.14,0.4165,0.4133,62.5,62.0,10.6
20,105.32,-35.14,0.3787,0.1349,56.8,20.2,10.6
21,105.32,-35.14,0.3792,0.1351,56.9,20.3,10.6
22,105.32,-35.14,0.3797,0.1353,57.0,20.3,10.6
23,105.46,-36.18,0.3381,-0.1710,50.7,-25.7,9.3
24,105.46,-36.18,0.3768,0.1077,56.5,16.1,9.3
25,105.46,-36.18,0.3772,0.1078,56.6,16.2,9.3
26,105.46,-36.18,0.3777,0.1079,56.7,16.2,9.3
27,104.54,-36.09,0.6487,0.1371,97.3,20.6,9.8
28,105.46,-36.18,0.1327,0.0818,19.9,12.3,9.3
29,104.47,-35.56,0.6710,0.2902,100.6,43.5,10.6
30,104.47,-35.56,0.4062,0.1250,60.9,18.8,10.6
31,105.46,-36.18,0.1148,-0.0567,17.2,-8.5,9.3
32,105.46,-36.18,0.3806,0.1087,57.1,16.3,9.3
33,105.46,-36.18,0.3810,0.1089,57.2,16.3,9.3
34,105.54,-36.71,0.3585,-0.0451,53.8,-6.8,8.8
35,105.54,-36.71,0.3798,0.0951,57.0,14.3,8.8
36,105.54,-36.71,0.3803,0.0952,57.0,14.3,8.8
37,105.54,-36.71,0.3808,0.0953,57.1,14.3,8.8
38,105.54,-36.71,0.3812,0.0954,57.2,14.3,8.8
39,105.62,-37.24,0.3574,-0.0591,53.6,-8.9,8.3
40,105.62,-37.24,0.3799,0.0815,57.0,12.2,8.3
