step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,-133.00,-120.50,-0.9833,-0.7355,-147.5,-110.3,259.7
1,-133.00,-120.50,-1.1042,-0.7926,-150.0,-118.9,259.7
2,-133.00,-120.50,-1.0503,-0.9974,-150.0,-149.6,259.7
3,-133.00,-120.50,-0.9943,-0.9794,-149.1,-146.9,259.7
4,-133.00,-120.50,-0.6585,-0.4677,-98.8,-70.2,259.7
5,-133.00,-120.50,-0.9535,-0.9631,-143.0,-144.5,259.7
6,-133.00,-120.50,-1.0998,-1.0502,-150.0,-150.0,259.7
7,-133.00,-120.50,-1.0322,-0.4985,-150.0,-74.8,259.7
8,-133.00,-120.50,-1.0639,0.2205,-150.0,33.1,259.7
9,-133.00,-120.50,-0.9939,-0.9747,-149.1,-146.2,259.7
10,-133.00,-120.50,-1.0094,-0.9097,-150.0,-136.5,259.7
11,-133.00,-120.50,-0.8123,0.6644,-121.8,99.7,259.7
12,-133.00,-120.50,-0.9954,-0.8646,-149.3,-129.7,259.7
13,141.32,-59.13,-0.9968,0.4079,-149.5,61.2,18.3
14,138.27,-55.17,-0.9852,-0.4285,-147.8,-64.3,22.1
15,137.18,-52.33,0.9653,-1.2250,144.8,-150.0,24.9
16,137.18,-52.33,0.8945,0.4693,134.2,70.4,24.9
17,137.18,-52.33,-0.3494,-1.3508,-52.4,-150.0,24.9
18,136.44,-50.26,-1.0318,-0.9784,-150.0,-146.8,26.9
19,135.99,-48.90,-0.9353,-0.8486,-140.3,-127.3,28.3
20,135.99,-48.90,-0.9493,0.2645,-142.4,39.7,28.3
21,135.56,-47.56,-1.1006,-1.0504,-150.0,-150.0,29.6
22,133.27,-44.10,0.4599,-0.9445,69.0,-141.7,32.9
23,132.27,-45.21,0.8006,-0.8362,120.1,-125.4,31.8
24,132.27,-45.21,-0.9118,-0.7328,-136.8,-109.9,31.8
25,131.62,-42.65,0.4106,-0.9125,61.6,-136.9,34.4
26,129.27,-36.95,-0.3338,-0.8052,-50.1,-120.8,39.9
27,129.36,-37.55,0.2986,-1.2293,44.8,-150.0,39.3
28,129.36,-37.55,1.1422,0.6064,150.0,91.0,39.3
29,130.33,-35.27,1.0562,-1.2034,150.0,-150.0,41.7
30,130.11,-32.88,0.9847,-0.9501,147.7,-142.5,44.0
31,128.70,-30.42,-0.7098,-0.6858,-106.5,-102.9,46.5
32,128.70,-30.42,-1.0951,-0.6460,-150.0,-96.9,46.5
33,128.68,-28.09,-1.1218,-0.8123,-150.0,-121.8,48.7
34,127.61,-23.98,0.4382,-1.0374,65.7,-150.0,52.8
35,127.79,-22.26,0.2977,-0.9881,44.7,-148.2,54.6
36,127.79,-22.26,0.4483,-0.7172,67.2,-107.6,54.6
37,126.68,-21.07,-1.0644,-0.9504,-150.0,-142.6,55.7
