step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,-133.00,-120.50,-0.9160,-0.7054,-137.4,-105.8,259.7
1,-133.00,-120.50,-0.8085,-0.7038,-121.3,-105.6,259.7
2,-133.00,-120.50,-1.1867,-0.8676,-150.0,-130.1,259.7
3,-133.00,-120.50,0.8146,-0.2933,122.2,-44.0,259.7
4,-133.00,-120.50,-1.2512,-0.7566,-150.0,-113.5,259.7
5,-133.00,-120.50,-1.0831,-0.9392,-150.0,-140.9,259.7
6,-133.00,-120.50,-0.9018,-1.0929,-135.3,-150.0,259.7
7,131.33,-59.87,0.8604,0.6401,129.1,96.0,17.1
8,135.87,-64.27,-0.8230,0.9928,-123.4,148.9,12.9
9,135.11,-59.96,0.9236,-1.2017,138.5,-150.0,17.2
10,135.11,-59.96,-0.8616,0.2008,-129.2,30.1,17.2
11,136.01,-56.09,-0.7059,-1.0084,-105.9,-150.0,21.1
12,135.16,-53.96,-0.2183,-0.8846,-32.7,-132.7,23.2
13,135.16,-53.96,-0.8284,-0.7478,-124.3,-112.2,23.2
14,133.00,-51.38,-0.9557,0.7739,-143.4,116.1,259.7
15,134.89,-53.25,-0.9297,-1.0469,-139.4,-150.0,23.9
16,133.90,-50.50,0.2834,-0.7313,42.5,-109.7,26.6
17,131.88,-48.28,-0.8009,-0.4204,-120.1,-63.1,28.7
18,131.88,-48.28,1.0090,0.6534,150.0,98.0,28.7
19,132.82,-47.16,-0.9968,-1.0061,-149.5,-150.0,29.9
20,131.77,-43.28,0.9932,-0.9312,149.0,-139.7,33.7
21,131.62,-42.65,0.7806,-0.9598,117.1,-144.0,34.4
22,131.62,-42.65,0.9367,-0.8081,140.5,-121.2,34.4
23,131.34,-41.39,0.1610,-0.8971,24.1,-134.6,35.6
24,129.36,-37.55,0.9949,-0.1336,149.2,-20.0,39.3
25,127.83,-35.62,-1.0418,-1.0736,-150.0,-150.0,41.2
26,127.83,-35.62,-0.8933,-1.0069,-134.0,-150.0,41.2
27,127.70,-34.43,0.1681,-0.9786,25.2,-146.8,42.3
28,124.93,-29.00,-0.9500,-1.0048,-142.5,-150.0,47.7
29,123.71,-28.92,-0.9681,0.3367,-145.2,50.5,47.8
30,123.71,-28.92,-0.9819,-0.8584,-147.3,-128.8,47.8
31,125.77,-26.30,-0.7562,-0.9005,-113.4,-135.1,259.7
32,123.01,-20.97,-0.9228,-0.1395,-138.4,-20.9,55.7
33,124.38,-19.87,-1.0010,-0.1250,-150.0,-18.7,56.8
34,124.38,-19.87,-0.9005,-0.8724,-135.1,-130.9,56.8
35,124.57,-18.74,-1.1636,-0.9793,-150.0,-146.9,58.0
36,125.29,-15.33,-0.9498,0.3120,-142.5,46.8,61.4
37,126.05,-12.46,-1.1426,-0.8110,-150.0,-121.7,64.3
38,126.05,-12.46,-1.0206,-1.0048,-150.0,-150.0,64.3
39,127.18,-8.96,0.8886,-0.7144,133.3,-107.2,67.8
40,129.84,-5.32,-0.1533,0.0562,-23.0,8.4,71.6
41,129.84,-5.32,1.1646,-0.7172,150.0,-107.6,71.6
42,130.36,-4.10,1.1538,-0.9571,150.0,-143.6,72.8
43,130.18,-1.70,0.9271,-0.2570,139.1,-38.5,75.2
44,133.73,7.30,0.9554,0.2484,143.3,37.3,84.3
45,134.03,11.88,0.7574,-0.8545,113.6,-128.2,88.9
46,134.03,11.88,0.8225,-0.9616,123.4,-144.2,88.9
47,134.03,11.88,1.0705,-0.7016,150.0,-105.2,88.9
48,134.03,11.88,0.8901,-0.8185,133.5,-122.8,88.9
49,133.00,15.80,0.8712,-0.9803,130.7,-147.0,259.7
50,133.00,15.80,-1.0850,-0.7750,-150.0,-116.2,259.7
51,133.00,18.59,-0.9633,-0.7230,-144.5,-108.5,259.7
52,133.00,21.37,-0.8329,-0.8893,-124.9,-133.4,259.7
53,133.00,24.16,-0.2371,-0.9946,-35.6,-149.2,259.7
54,133.00,24.16,-0.9808,-0.8931,-147.1,-134.0,259.7
55,120.56,14.70,0.1415,0.4307,21.2,64.6,138.5
56,131.04,20.22,-0.9036,-1.0619,-135.5,-150.0,127.7
57,131.04,20.22,0.8432,-0.8568,126.5,-128.5,127.7
58,131.04,20.22,0.9266,-1.0173,139.0,-150.0,127.7
59,138.16,24.94,-0.8924,-0.9297,-133.9,-139.4,102.2
60,138.80,25.78,-1.0081,-0.9286,-150.0,-139.3,103.0
61,135.92,25.28,0.8196,-0.0060,122.9,-0.9,122.5
62,135.92,25.28,-0.9430,-0.7595,-141.5,-113.9,122.5
63,134.51,25.03,-0.7110,-1.0818,-106.7,-150.0,124.0
64,137.99,26.38,0.9704,2.2152,145.6,150.0,103.6
65,137.99,26.38,0.8526,-0.3721,127.9,-55.8,103.6
66,140.00,28.99,-1.0333,-0.1395,-150.0,-20.9,106.2
67,142.21,30.17,-0.0739,-0.0224,-11.1,-3.4,107.5
68,142.21,30.17,-0.5200,-0.7148,-78.0,-107.2,107.5
69,142.94,31.08,-0.9438,-0.7093,-141.6,-106.4,108.5
70,142.94,31.08,0.8242,-0.5885,123.6,-88.3,108.5
71,140.70,29.88,-1.3194,0.8545,-150.0,128.2,107.2
72,137.75,29.32,0.9457,-0.2033,141.8,-30.5,120.5
73,134.23,27.91,-0.9066,-1.0085,-136.0,-150.0,124.1
74,134.23,27.91,-0.0727,-0.8809,-10.9,-132.1,124.1
75,139.92,30.50,0.1451,-0.3505,21.8,-52.6,118.2
76,149.29,37.19,-1.1297,1.3578,-150.0,150.0,112.4
77,149.37,38.87,-0.9932,-0.0669,-149.0,-10.0,112.4
78,149.37,38.87,-1.1268,0.5892,-150.0,88.4,112.4
79,146.12,38.15,0.5675,0.8327,85.1,124.9,112.4
80,147.85,40.21,0.8569,0.8365,128.5,125.5,112.4
81,150.40,41.65,-0.9278,-0.8685,-139.2,-130.3,112.4
82,150.40,41.65,-0.9440,-0.9181,-141.6,-137.7,112.4
83,149.86,44.13,0.6535,0.8417,98.0,126.3,112.4
84,158.88,52.84,-0.8504,0.6417,-127.6,96.3,112.4
85,163.64,58.08,-0.9980,1.0227,-149.7,150.0,112.4
86,163.64,58.08,-0.8650,1.0654,-129.8,150.0,112.4
87,162.35,62.85,-0.9494,0.8621,-142.4,129.3,112.4
88,150.02,65.38,0.0370,1.0230,5.5,150.0,112.4
89,151.27,66.85,0.8465,-0.6245,127.0,-93.7,112.4
