step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,107.80,-64.17,-1.1102,-0.8007,-150.0,-120.1,259.7
1,107.80,-64.17,-0.6792,0.5421,-101.9,81.3,259.7
2,98.59,-68.57,-0.9733,0.9283,-146.0,139.2,259.7
3,98.59,-68.57,-1.0396,1.0969,-150.0,150.0,259.7
4,93.98,-70.77,-1.0518,0.9674,-150.0,145.1,259.7
5,89.37,-72.97,-0.9485,0.9599,-142.3,144.0,259.7
6,84.77,-75.16,-1.0560,0.8953,-150.0,134.3,259.7
7,84.77,-75.16,-1.0833,0.7195,-150.0,107.9,259.7
8,80.16,-77.36,-0.9821,1.0036,-147.3,150.0,259.7
9,75.55,-79.56,-0.7776,0.8716,-116.6,130.7,259.7
10,70.95,-81.76,-1.1526,0.5600,-150.0,84.0,259.7
11,70.95,-81.76,-0.9115,0.6157,-136.7,92.3,259.7
12,66.34,-83.96,-0.9209,0.7104,-138.1,106.6,259.7
13,140.72,-73.44,-0.8732,-0.0431,-131.0,-6.5,4.0
14,140.72,-73.44,-0.1899,-0.8938,-28.5,-134.1,4.0
15,140.72,-73.44,1.0412,0.0431,150.0,6.5,4.0
16,141.22,-74.33,-0.8810,-0.2013,-132.1,-30.2,3.1
17,141.22,-74.33,0.6163,-0.9388,92.4,-140.8,3.1
18,141.74,-75.23,-1.0560,-0.7766,-150.0,-116.5,2.2
19,141.74,-75.23,0.9146,-1.2302,137.2,-150.0,2.2
20,141.74,-75.23,-0.7544,-0.9608,-113.2,-144.1,2.2
21,142.27,-76.14,-0.7666,-0.9971,-115.0,-149.6,1.3
22,142.81,-77.07,0.7283,-1.0398,109.2,-150.0,0.4
23,142.81,-77.07,-0.3578,-0.4435,-53.7,-66.5,0.4
24,141.28,-76.66,-0.8707,-0.9495,-130.6,-142.4,0.8
25,141.28,-76.66,-0.2227,-0.9203,-33.4,-138.0,0.8
26,144.36,-77.49,-0.7347,-1.2261,-110.2,-150.0,0.1
27,144.36,-77.49,0.9472,-0.6040,142.1,-90.6,0.1
28,144.30,-75.13,0.9328,0.9527,139.9,142.9,2.4
29,145.34,-74.62,-0.8722,-1.1479,-130.8,-150.0,3.0
30,141.48,-67.68,0.6253,-1.0226,93.8,-150.0,9.7
31,141.48,-67.68,0.8539,-0.6289,128.1,-94.3,9.7
32,141.05,-66.85,0.2812,-0.5731,42.2,-86.0,10.6
33,139.82,-64.42,-1.0599,-1.1747,-150.0,-150.0,12.9
34,139.04,-62.85,-1.0879,-1.1209,-150.0,-150.0,14.5
35,139.04,-62.85,-0.8732,-0.5370,-131.0,-80.6,14.5
36,137.95,-60.53,-0.0681,-0.6915,-10.2,-103.7,16.7
37,136.94,-58.29,-1.0387,-0.6891,-150.0,-103.4,18.9
38,136.94,-58.29,-0.7779,-1.1325,-116.7,-150.0,18.9
39,136.01,-56.09,-0.8075,0.0463,-121.1,6.9,21.1
40,132.16,-52.78,0.9303,-0.7391,139.6,-110.9,24.3
41,131.66,-51.41,0.5482,0.8123,82.2,121.8,25.6
42,131.10,-50.40,-1.0423,-1.0489,-150.0,-150.0,259.7
43,131.10,-50.40,0.9294,-0.8215,139.4,-123.2,259.7
44,131.29,-46.31,1.1400,-1.0692,150.0,-150.0,30.7
45,130.77,-44.38,0.8362,-0.9284,125.4,-139.3,32.5
46,130.03,-41.23,0.8188,-0.2756,122.8,-41.3,35.7
47,130.03,-41.23,-0.0744,-0.8795,-11.2,-131.9,35.7
48,127.99,-36.82,-0.3692,-0.7381,-55.4,-110.7,40.0
49,127.91,-36.22,0.6599,-0.7976,99.0,-119.6,40.6
50,126.34,-33.15,-0.9853,-1.1604,-147.8,-150.0,43.6
51,126.34,-33.15,-0.3873,-1.0543,-58.1,-150.0,43.6
52,126.34,-33.15,0.7641,-0.8823,114.6,-132.3,43.6
53,123.77,-31.21,-0.8789,-1.0403,-131.8,-150.0,45.5
54,121.33,-28.77,-0.9395,-1.2010,-140.9,-150.0,47.8
55,121.33,-28.77,-0.9808,-0.7916,-147.1,-118.7,47.8
56,120.94,-27.04,-1.0009,0.5709,-150.0,85.6,259.7
57,119.92,-25.18,-1.1119,1.1025,-150.0,150.0,259.7
58,121.83,-20.94,-1.0226,0.9269,-150.0,139.0,55.7
59,121.83,-20.94,-1.0827,0.3741,-150.0,56.1,55.7
60,122.08,-19.26,-0.7052,-0.5462,-105.8,-81.9,57.4
61,122.73,-15.89,-0.8139,-1.0786,-122.1,-150.0,60.7
62,125.43,-14.76,-0.4430,-0.9145,-66.5,-137.2,62.0
63,125.43,-14.76,-0.6211,0.8838,-93.2,132.6,62.0
64,126.22,-11.88,-0.2203,0.3081,-33.0,46.2,64.9
65,128.24,-9.51,-0.7889,-0.2946,-118.3,-44.2,67.3
66,128.24,-9.51,-0.6244,-0.8164,-93.7,-122.5,67.3
67,128.88,-7.73,0.4921,-0.9269,73.8,-139.0,69.1
68,131.72,-7.04,0.0516,0.9018,7.7,135.3,69.9
69,131.25,-8.25,1.1119,0.7945,150.0,119.2,68.7
70,130.91,-2.86,0.9374,1.0274,140.6,150.0,74.0
71,130.91,-2.86,0.9057,0.0989,135.9,14.8,74.0
72,131.49,-1.62,0.8682,-0.1398,130.2,-21.0,75.4
73,130.18,-1.70,-0.3450,-0.6429,-51.8,-96.4,75.2
74,131.80,-0.99,1.0110,0.8477,150.0,127.1,76.0
75,131.80,-0.99,0.6916,0.9836,103.7,147.5,76.0
76,130.78,-0.44,0.9997,-0.3878,150.0,-58.2,76.5
77,132.43,0.28,1.0860,0.9745,150.0,146.2,77.3
78,131.10,0.19,1.0665,0.3509,150.0,52.6,77.1
79,131.10,0.19,1.0183,0.6568,150.0,98.5,77.1
80,130.78,-0.44,-0.8821,-0.7381,-132.3,-110.7,76.5
81,127.89,-1.23,-0.9275,-1.0141,-139.1,-150.0,75.6
82,127.32,-2.46,0.1034,0.2362,15.5,35.4,74.3
83,127.32,-2.46,-0.9903,0.6957,-148.5,104.4,74.3
84,122.41,-2.75,-1.1626,0.9332,-150.0,140.0,73.8
85,123.50,-1.43,-0.8368,0.9734,-125.5,146.0,259.7
86,122.97,-0.76,-1.0723,1.0339,-150.0,150.0,259.7
87,122.97,-0.76,-0.9428,1.0894,-141.4,150.0,259.7
88,122.44,-0.08,-1.1706,0.8881,-150.0,133.2,259.7
89,119.32,-4.64,-0.9779,0.8951,-146.7,134.3,71.8
90,121.42,-5.11,-0.9484,0.9379,-142.3,140.7,71.5
91,121.42,-5.11,-1.1550,0.9538,-150.0,143.1,71.5
92,120.12,-4.54,-1.0403,1.1462,-150.0,150.0,259.7
93,120.12,-4.54,-1.0123,0.9448,-150.0,141.7,259.7
94,123.57,-5.59,-1.0697,1.0622,-150.0,150.0,71.1
95,129.59,-5.93,-0.9212,-0.4987,-138.2,-74.8,71.0
96,131.72,-7.04,0.8459,-0.9384,126.9,-140.8,69.9
97,133.93,-8.17,1.0665,0.7892,150.0,118.4,68.9
98,130.82,-9.45,0.6169,-0.5967,92.5,-89.5,67.5
99,130.82,-9.45,0.9259,-0.5277,138.9,-79.2,67.5
100,132.14,-9.42,0.9080,1.0761,136.2,150.0,67.6
101,130.61,-10.05,-0.8470,-1.2123,-127.0,-150.0,66.9
102,130.41,-10.64,-0.1533,-0.9241,-23.0,-138.6,66.3
103,130.41,-10.64,0.8951,-0.8738,134.3,-131.1,66.3
104,130.41,-10.64,0.9346,-0.7910,140.2,-118.6,66.3
105,130.22,-11.23,-0.0463,-0.3176,-6.9,-47.6,65.7
106,130.22,-11.23,0.7538,-0.9229,113.1,-138.4,65.7
107,130.22,-11.23,0.9885,-0.5422,148.3,-81.3,65.7
108,126.40,-11.30,-0.7754,0.2448,-116.3,36.7,65.5
109,123.94,-11.34,-0.7257,0.5723,-108.8,85.9,65.3
110,124.72,-11.70,-1.0163,0.9924,-150.0,148.9,259.7
111,124.72,-11.70,-1.1002,1.0127,-150.0,150.0,259.7
112,124.37,-11.96,-0.7456,0.8844,-111.8,132.7,259.7
113,124.02,-12.22,-1.0774,0.9374,-150.0,140.6,259.7
114,123.67,-12.47,-0.9864,1.1019,-148.0,150.0,259.7
115,123.67,-12.47,-1.0659,-0.0566,-150.0,-8.5,259.7
116,123.32,-12.73,-0.9170,-0.2833,-137.6,-42.5,259.7
117,122.97,-12.99,-1.0034,-0.5925,-150.0,-88.9,259.7
118,128.80,-4.77,0.8190,-0.6950,122.9,-104.3,72.1
119,128.80,-4.77,-0.6722,-0.7030,-100.8,-105.5,72.1
120,133.01,-3.97,-0.9872,-0.8178,-148.1,-122.7,73.0
121,135.46,-4.46,1.1107,0.0114,150.0,1.7,72.6
122,135.46,-4.46,0.9929,1.0135,148.9,150.0,72.6
123,135.53,-7.51,0.8610,1.0266,129.2,150.0,69.6
124,133.93,-8.17,1.0089,0.9863,150.0,147.9,68.9
125,133.26,-9.99,1.0551,1.0799,150.0,150.0,67.1
126,133.26,-9.99,0.8757,-1.0071,131.4,-150.0,67.1
127,133.26,-9.99,1.0816,0.6737,150.0,101.1,67.1
128,131.25,-8.25,0.8324,-0.7357,124.9,-110.4,68.7
129,131.25,-8.25,-0.8467,-0.6241,-127.0,-93.6,68.7
130,129.52,-9.48,-0.6040,-0.4148,-90.6,-62.2,67.4
131,129.52,-9.48,-0.9700,-1.0356,-145.5,-150.0,67.4
132,129.31,-10.08,-0.7907,-0.8834,-118.6,-132.5,66.8
133,127.84,-10.69,-0.9423,-1.0089,-141.3,-150.0,66.1
134,127.84,-10.69,-0.6388,0.9668,-95.8,145.0,66.1
135,128.11,-10.69,-1.0000,1.1883,-150.0,150.0,259.7
136,127.87,-10.90,-1.1555,0.9412,-150.0,141.2,259.7
137,127.64,-11.11,-1.0354,0.6241,-150.0,93.6,259.7
138,127.41,-11.33,-0.8517,0.6241,-127.8,93.6,259.7
139,127.41,-11.33,-0.9309,-0.8921,-139.6,-133.8,259.7
140,121.07,-13.08,-0.5259,-0.6065,-78.9,-91.0,63.4
141,126.40,-11.30,-0.6665,0.6946,-100.0,104.2,65.5
142,128.04,-10.10,-0.8626,-0.8550,-129.4,-128.2,66.7
143,128.04,-10.10,-0.4885,-0.9631,-73.3,-144.5,66.7
144,133.26,-9.99,0.9678,0.5409,145.2,81.1,67.1
145,136.00,-9.93,1.0056,0.1365,150.0,20.5,67.2
146,135.58,-11.14,1.0708,1.0773,150.0,150.0,66.0
147,135.58,-11.14,0.9621,0.8063,144.3,120.9,66.0
148,135.19,-12.35,0.8699,1.0537,130.5,150.0,64.8
149,133.64,-12.97,0.9677,0.8417,145.1,126.3,64.0
150,133.47,-13.56,1.0411,0.5825,150.0,87.4,63.4
151,133.47,-13.56,0.8135,0.7790,122.0,116.8,63.4
152,132.48,-12.38,0.9748,0.4964,146.2,74.5,64.6
153,132.66,-11.79,0.7239,0.6047,108.6,90.7,65.2
154,129.51,-13.59,-0.9920,-1.0503,-148.8,-150.0,63.2
155,129.51,-13.59,-0.8871,-0.4312,-133.1,-64.7,63.2
156,130.55,-13.38,-0.0215,0.9753,-3.2,146.3,259.7
157,130.49,-13.58,-0.9181,0.9168,-137.7,137.5,259.7
158,130.44,-13.78,-0.9353,0.9345,-140.3,140.2,259.7
159,130.44,-13.78,-1.0829,1.0292,-150.0,150.0,259.7
160,130.39,-13.98,-0.9866,-0.0305,-148.0,-4.6,259.7
161,130.33,-14.18,-0.5099,-0.0672,-76.5,-10.1,259.7
162,130.33,-14.18,-0.1174,0.7602,-17.6,114.0,259.7
163,130.28,-14.38,-0.7822,0.7917,-117.3,118.8,259.7
164,130.23,-14.58,-0.9363,0.9022,-140.5,135.3,259.7
165,130.17,-14.78,-0.8929,-0.1383,-133.9,-20.7,259.7
166,121.81,-14.76,-0.9674,0.1792,-145.1,26.9,61.8
167,121.81,-14.76,-0.7919,-0.8675,-118.8,-130.1,61.8
168,131.24,-17.10,0.9355,-0.2726,140.3,-40.9,59.8
169,131.24,-17.10,0.8583,-0.9016,128.7,-135.2,59.8
170,132.32,-18.29,1.0221,0.0151,150.0,2.3,58.7
171,132.32,-18.29,-1.0153,-0.9438,-150.0,-141.6,58.7
172,132.32,-18.29,0.9503,-0.8434,142.5,-126.5,58.7
173,132.21,-18.88,1.0298,-0.9659,150.0,-144.9,58.1
174,133.44,-19.49,0.9977,-1.0036,149.7,-150.0,57.6
175,133.44,-19.49,0.8589,-0.6042,128.8,-90.6,57.6
176,132.00,-20.05,0.9627,-0.7735,144.4,-116.0,57.0
177,130.68,-20.02,0.9992,0.0861,149.9,12.9,56.9
178,130.68,-20.02,-1.0476,-0.9104,-150.0,-136.6,56.9
179,128.21,-19.38,-0.9407,-0.9363,-141.1,-140.4,57.5
180,127.04,-18.79,-1.1613,-1.0387,-150.0,-150.0,58.0
181,124.68,-18.18,-1.1288,0.3368,-150.0,50.5,58.4
