step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,90.04,9.26,-0.7437,1.0000,-111.6,150.0,0.0
2,89.26,9.18,0.1609,0.2765,24.1,41.5,0.0
3,89.26,9.18,-0.0470,0.2992,-7.1,44.9,0.0
4,89.26,9.18,-0.0471,0.2995,-7.1,44.9,0.0
5,90.04,9.26,-0.2758,0.3244,-41.4,48.7,0.0
6,91.09,9.92,-0.3784,0.4953,-56.8,74.3,0.0
7,90.30,9.83,0.1355,0.2949,20.3,44.2,0.0
8,90.04,9.26,0.0030,0.1513,0.5,22.7,0.0
9,90.04,9.26,-0.0683,0.3037,-10.2,45.6,0.0
10,90.82,9.34,-0.2993,0.3289,-44.9,49.3,0.0
11,90.04,9.26,0.1414,0.2818,21.2,42.3,0.0
12,89.26,9.18,0.1601,0.2803,24.0,42.0,0.0
13,89.26,9.18,-0.0479,0.3029,-7.2,45.4,0.0
14,88.48,9.09,0.1785,0.2791,26.8,41.9,0.0
15,88.48,9.09,-0.0273,0.3015,-4.1,45.2,0.0
16,87.72,9.01,0.1969,0.2780,29.5,41.7,0.0
17,87.72,9.01,-0.0070,0.3001,-1.0,45.0,0.0
18,86.96,8.93,0.2152,0.2769,32.3,41.5,0.5
19,86.21,8.85,0.2333,0.2755,35.0,41.3,1.3
20,85.47,8.78,0.2513,0.2740,37.7,41.1,2.0
21,85.47,8.78,0.0532,0.2952,8.0,44.3,2.0
22,85.47,8.78,0.0533,0.2955,8.0,44.3,2.0
23,84.73,8.70,0.2693,0.2734,40.4,41.0,2.3
24,84.00,8.62,0.2871,0.2720,43.1,40.8,3.0
25,84.00,8.62,0.0927,0.2925,13.9,43.9,3.0
26,83.28,8.55,0.3048,0.2710,45.7,40.6,3.8
27,83.28,8.55,0.1123,0.2912,16.8,43.7,3.8
28,82.56,8.47,0.3225,0.2700,48.4,40.5,4.9
29,82.56,8.47,0.1317,0.2900,19.8,43.5,4.9
30,82.56,8.47,0.1319,0.2903,19.8,43.5,4.9
31,82.56,8.47,0.1320,0.2907,19.8,43.6,4.9
32,81.86,8.40,0.3404,0.2697,51.1,40.5,5.6
33,81.86,8.40,0.1513,0.2894,22.7,43.4,5.6
34,82.56,8.47,-0.0567,0.3111,-8.5,46.7,4.9
35,82.56,8.47,0.1327,0.2921,19.9,43.8,4.9
36,81.86,8.40,0.3411,0.2711,51.2,40.7,5.6
37,81.86,8.40,0.1520,0.2908,22.8,43.6,5.6
38,82.56,8.47,-0.0560,0.3125,-8.4,46.9,4.9
39,82.56,8.47,0.1334,0.2935,20.0,44.0,4.9
40,82.56,8.47,0.1336,0.2938,20.0,44.1,4.9
41,82.56,8.47,0.1338,0.2942,20.1,44.1,4.9
42,83.28,8.55,-0.0762,0.3161,-11.4,47.4,3.8
43,83.28,8.55,0.1149,0.2968,17.2,44.5,3.8
44,84.00,8.62,-0.0969,0.3191,-14.5,47.9,3.0
45,84.00,8.62,0.0959,0.2995,14.4,44.9,3.0
46,84.73,8.70,-0.1179,0.3221,-17.7,48.3,2.3
47,85.47,8.78,-0.1393,0.3245,-20.9,48.7,2.0
