step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,88.78,6.48,-0.3741,1.0000,-56.1,150.0,0.0
2,89.55,6.55,-0.2603,0.2482,-39.0,37.2,0.0
3,88.78,6.48,0.1714,0.2073,25.7,31.1,0.0
4,88.78,6.48,-0.0342,0.2272,-5.1,34.1,0.0
5,88.78,6.48,-0.0342,0.2275,-5.1,34.1,0.0
6,89.55,6.55,-0.2605,0.2493,-39.1,37.4,0.0
7,88.78,6.48,0.1712,0.2085,25.7,31.3,0.0
8,88.78,6.48,-0.0344,0.2283,-5.2,34.2,0.0
9,88.78,6.48,-0.0344,0.2286,-5.2,34.3,0.0
10,88.78,6.48,-0.0345,0.2289,-5.2,34.3,0.0
11,88.78,6.48,-0.0345,0.2292,-5.2,34.4,0.0
12,88.78,6.48,-0.0346,0.2294,-5.2,34.4,0.0
13,88.78,6.48,-0.0346,0.2297,-5.2,34.5,0.0
14,88.78,6.48,-0.0347,0.2300,-5.2,34.5,0.0
15,88.78,6.48,-0.0347,0.2303,-5.2,34.5,0.0
16,88.78,6.48,-0.0347,0.2306,-5.2,34.6,0.0
17,88.78,6.48,-0.0348,0.2309,-5.2,34.6,0.0
18,88.78,6.48,-0.0348,0.2311,-5.2,34.7,0.0
19,88.78,6.48,-0.0349,0.2314,-5.2,34.7,0.0
20,88.78,6.48,-0.0349,0.2317,-5.2,34.8,0.0
21,88.78,6.48,-0.0350,0.2320,-5.2,34.8,0.0
22,88.78,6.48,-0.0350,0.2323,-5.2,34.8,0.0
23,88.78,6.48,-0.0350,0.2326,-5.3,34.9,0.0
24,88.78,6.48,-0.0351,0.2328,-5.3,34.9,0.0
25,88.78,6.48,-0.0351,0.2331,-5.3,35.0,0.0
26,88.78,6.48,-0.0352,0.2334,-5.3,35.0,0.0
27,88.78,6.48,-0.0352,0.2337,-5.3,35.1,0.0
28,88.78,6.48,-0.0353,0.2340,-5.3,35.1,0.0
29,88.78,6.48,-0.0353,0.2343,-5.3,35.1,0.0
30,88.78,6.48,-0.0353,0.2345,-5.3,35.2,0.0
31,88.78,6.48,-0.0354,0.2348,-5.3,35.2,0.0
32,88.78,6.48,-0.0354,0.2351,-5.3,35.3,0.0
33,88.78,6.48,-0.0355,0.2354,-5.3,35.3,0.0
34,88.78,6.48,-0.0355,0.2357,-5.3,35.3,0.0
35,88.78,6.48,-0.0355,0.2359,-5.3,35.4,0.0
36,88.78,6.48,-0.0356,0.2362,-5.3,35.4,0.0
37,88.78,6.48,-0.0356,0.2365,-5.3,35.5,0.0
38,88.78,6.48,-0.0357,0.2368,-5.4,35.5,0.0
39,88.78,6.48,-0.0357,0.2371,-5.4,35.6,0.0
40,88.78,6.48,-0.0358,0.2374,-5.4,35.6,0.0
41,88.78,6.48,-0.0358,0.2376,-5.4,35.6,0.0
42,88.78,6.48,-0.0358,0.2379,-5.4,35.7,0.0
43,88.78,6.48,-0.0359,0.2382,-5.4,35.7,0.0
44,88.78,6.48,-0.0359,0.2385,-5.4,35.8,0.0
45,88.78,6.48,-0.0360,0.2388,-5.4,35.8,0.0
46,88.78,6.48,-0.0360,0.2391,-5.4,35.9,0.0
47,88.78,6.48,-0.0361,0.2393,-5.4,35.9,0.0
48,88.78,6.48,-0.0361,0.2396,-5.4,35.9,0.0
49,88.78,6.48,-0.0361,0.2399,-5.4,36.0,0.0
50,88.78,6.48,-0.0362,0.2402,-5.4,36.0,0.0
51,88.01,6.40,0.1877,0.2192,28.2,32.9,0.0
52,88.78,6.48,-0.2398,0.2601,-36.0,39.0,0.0
53,88.78,6.48,-0.0363,0.2410,-5.4,36.2,0.0
