step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,66.66,7.43,1.0000,1.0000,150.0,150.0,20.4
2,66.66,7.43,0.5570,0.2522,83.6,37.8,20.4
3,66.66,7.43,0.5577,0.2525,83.7,37.9,20.4
4,66.66,7.43,0.5584,0.2528,83.8,37.9,20.4
5,66.08,7.38,0.7300,0.2377,109.5,35.6,21.4
6,66.08,7.38,0.5754,0.2520,86.3,37.8,21.4
7,66.08,7.38,0.5761,0.2524,86.4,37.9,21.4
8,66.08,7.38,0.5768,0.2527,86.5,37.9,21.4
9,66.26,7.89,0.5263,0.4020,78.9,60.3,21.3
10,67.25,7.49,0.2819,0.1491,42.3,22.4,19.8
11,69.64,7.71,-0.1535,0.3215,-23.0,48.2,17.9
12,69.64,7.71,0.4845,0.2627,72.7,39.4,17.9
13,72.10,7.94,-0.2376,0.3318,-35.6,49.8,15.0
14,75.29,8.26,-0.5161,0.3611,-77.4,54.2,12.2
15,79.30,8.66,-0.8402,0.3968,-126.0,59.5,7.7
16,79.30,8.66,0.2283,0.2894,34.3,43.4,7.7
17,84.00,8.62,-1.0000,0.2791,-150.0,41.9,3.0
18,90.04,9.26,-1.0000,0.4760,-150.0,71.4,0.0
19,98.28,10.16,-1.0000,0.5718,-150.0,85.8,0.0
20,98.28,10.16,-0.2784,0.3311,-41.8,49.7,0.0
21,107.80,11.83,-1.0000,0.8213,-150.0,123.2,0.0
22,117.48,13.61,-1.0000,0.8976,-150.0,134.6,0.0
23,122.69,13.64,-1.0000,0.4325,-150.0,64.9,0.0
24,122.69,13.64,-0.9334,0.4257,-140.0,63.9,0.0
25,125.04,13.93,-1.0000,0.5117,-150.0,76.8,0.0
26,124.60,13.25,-0.8693,0.2342,-130.4,35.1,0.0
27,117.76,12.42,1.0000,0.1753,150.0,26.3,0.0
28,117.76,12.42,-0.8065,0.3953,-121.0,59.3,0.0
29,109.42,11.44,1.0000,0.1069,150.0,16.0,0.0
30,101.83,10.56,1.0000,0.1138,150.0,17.1,0.0
31,93.23,9.61,1.0000,0.0661,150.0,9.9,0.0
32,93.23,9.61,-0.1540,0.3219,-23.1,48.3,0.0
33,85.47,8.78,1.0000,0.0786,150.0,11.8,2.0
34,78.40,8.05,1.0000,0.0885,150.0,13.3,8.7
35,70.86,7.82,1.0000,0.2144,150.0,32.2,16.6
36,70.86,7.82,0.4440,0.2757,66.6,41.4,16.6
37,66.66,7.43,1.0000,0.1614,150.0,24.2,20.4
38,64.19,6.73,1.0000,0.0586,150.0,8.8,23.3
39,64.36,7.23,0.5756,0.3941,86.3,59.1,23.2
40,64.36,7.23,0.6205,0.2610,93.1,39.2,23.2
41,63.79,7.18,0.7873,0.2467,118.1,37.0,23.7
42,63.63,6.68,0.6851,0.1140,102.8,17.1,23.9
43,67.66,7.03,-0.5412,0.3513,-81.2,52.7,19.5
44,67.66,7.03,0.5353,0.2570,80.3,38.6,19.5
45,72.54,7.48,-0.8935,0.3894,-134.0,58.4,14.5
46,79.08,8.12,-1.0000,0.4566,-150.0,68.5,8.0
47,86.96,8.93,-1.0000,0.5246,-150.0,78.7,0.5
48,86.96,8.93,0.0214,0.3082,3.2,46.2,0.5
49,95.72,9.88,-1.0000,0.5859,-150.0,87.9,0.0
50,108.78,11.95,-1.0000,0.9409,-150.0,141.1,0.0
51,122.69,13.64,-1.0000,0.8835,-150.0,132.5,0.0
52,122.69,13.64,-0.9346,0.4337,-140.2,65.0,0.0
53,128.69,14.38,-1.0000,0.6526,-150.0,97.9,0.0
54,130.73,13.99,-1.0000,0.3394,-150.0,50.9,0.0
55,131.54,13.45,-1.0000,0.2832,-150.0,42.5,0.0
56,131.54,13.45,-1.0000,0.4286,-150.0,64.3,0.0
57,124.93,12.03,0.7615,0.0138,114.2,2.1,0.0
58,110.71,10.41,1.0000,-0.0848,150.0,-12.7,0.0
59,99.42,9.17,1.0000,-0.0156,150.0,-2.3,0.0
60,99.42,9.17,-0.3228,0.3147,-48.4,47.2,0.0
61,90.30,8.21,1.0000,0.0328,150.0,4.9,0.0
62,80.71,7.25,1.0000,0.0077,150.0,1.1,6.8
63,73.41,6.57,1.0000,0.0619,150.0,9.3,13.8
64,73.41,6.57,0.3720,0.2451,55.8,36.8,13.8
65,70.49,6.80,1.0000,0.3123,150.0,46.8,17.0
66,67.91,6.08,1.0000,0.0405,150.0,6.1,19.3
67,67.49,6.53,0.6432,0.3642,96.5,54.6,19.6
68,67.49,6.53,0.5325,0.2441,79.9,36.6,19.6
69,68.50,6.13,0.2365,0.1271,35.5,19.1,18.7
70,68.08,6.58,0.6300,0.3658,94.5,54.9,19.1
71,72.15,6.45,-0.6769,0.2082,-101.5,31.2,15.0
72,72.15,6.45,0.4103,0.2421,61.5,36.3,15.0
73,76.64,6.87,-0.9060,0.3634,-135.9,54.5,10.9
74,82.82,7.46,-1.0000,0.4273,-150.0,64.1,4.3
75,91.08,8.30,-1.0000,0.5137,-150.0,77.1,0.0
76,91.08,8.30,-0.0942,0.2912,-14.1,43.7,0.0
77,100.31,9.27,-1.0000,0.5771,-150.0,86.6,0.0
78,114.16,11.40,-1.0000,0.9409,-150.0,141.1,0.0
79,125.79,13.39,-1.0000,0.9589,-150.0,143.8,0.0
80,125.79,13.39,-1.0000,0.4271,-150.0,64.1,0.0
81,131.54,13.45,-1.0000,0.4443,-150.0,66.6,0.0
82,136.69,12.11,-1.0000,0.0372,-150.0,5.6,0.0
83,136.65,10.18,-1.0000,-0.1756,-150.0,-26.3,0.0
84,136.65,10.18,-1.0000,0.3414,-150.0,51.2,0.0
85,129.89,5.17,0.6612,-1.0000,99.2,-150.0,0.0
86,116.52,2.91,1.0000,-0.4556,150.0,-68.3,0.0
87,103.39,-0.74,1.0000,-0.9233,150.0,-138.5,0.0
88,103.39,-0.74,-0.4359,0.0502,-65.4,7.5,0.0
89,90.81,-5.91,1.0000,-1.0000,150.0,-150.0,0.0
90,77.87,-9.54,1.0000,-1.0000,150.0,-150.0,9.6
91,67.63,-12.29,1.0000,-0.9879,150.0,-148.2,20.3
92,67.63,-12.29,0.3957,-0.2561,59.4,-38.4,20.3
93,68.85,-13.09,0.0383,-0.4921,5.7,-73.8,87.4
94,57.58,-11.95,1.0000,0.0577,150.0,8.6,30.3
95,55.01,-12.77,1.0000,-0.4881,150.0,-73.2,32.5
96,55.01,-12.77,0.7356,-0.2702,110.3,-40.5,32.5
