step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,88.49,7.50,-0.2917,1.0000,-43.8,150.0,0.0
2,88.49,7.50,-0.0266,0.2540,-4.0,38.1,0.0
3,88.49,7.50,-0.0266,0.2543,-4.0,38.1,0.0
4,88.49,7.50,-0.0267,0.2546,-4.0,38.2,0.0
5,89.26,7.58,-0.2525,0.2775,-37.9,41.6,0.0
6,89.26,7.58,-0.0473,0.2573,-7.1,38.6,0.0
7,90.30,8.21,-0.3502,0.4444,-52.5,66.7,0.0
8,90.30,8.21,-0.0750,0.2750,-11.3,41.2,0.0
9,90.30,8.21,-0.0751,0.2753,-11.3,41.3,0.0
10,90.30,8.21,-0.0752,0.2756,-11.3,41.3,0.0
11,90.04,7.66,-0.0004,0.1121,-0.1,16.8,0.0
12,90.30,8.21,-0.1434,0.4253,-21.5,63.8,0.0
13,90.30,8.21,-0.0755,0.2766,-11.3,41.5,0.0
14,90.30,8.21,-0.0756,0.2770,-11.3,41.5,0.0
15,90.30,8.21,-0.0757,0.2773,-11.3,41.6,0.0
16,89.26,7.58,0.2271,0.0909,34.1,13.6,0.0
17,89.52,8.13,-0.1221,0.4242,-18.3,63.6,0.0
18,89.52,8.13,-0.0550,0.2762,-8.3,41.4,0.0
19,88.49,7.50,0.2446,0.0907,36.7,13.6,0.0
20,88.49,7.50,-0.0279,0.2599,-4.2,39.0,0.0
21,88.49,7.50,-0.0279,0.2602,-4.2,39.0,0.0
22,88.49,7.50,-0.0279,0.2606,-4.2,39.1,0.0
23,88.49,7.50,-0.0280,0.2609,-4.2,39.1,0.0
24,88.49,7.50,-0.0280,0.2612,-4.2,39.2,0.0
25,88.49,7.50,-0.0280,0.2615,-4.2,39.2,0.0
26,88.49,7.50,-0.0281,0.2618,-4.2,39.3,0.0
27,88.49,7.50,-0.0281,0.2621,-4.2,39.3,0.0
28,88.49,7.50,-0.0281,0.2625,-4.2,39.4,0.0
29,87.73,7.42,0.1955,0.2406,29.3,36.1,0.0
30,87.73,7.42,-0.0078,0.2611,-1.2,39.2,0.0
31,87.73,7.42,-0.0078,0.2614,-1.2,39.2,0.0
32,87.73,7.42,-0.0078,0.2617,-1.2,39.3,0.0
33,87.73,7.42,-0.0078,0.2620,-1.2,39.3,0.0
34,87.73,7.42,-0.0078,0.2623,-1.2,39.3,0.0
35,87.73,7.42,-0.0079,0.2626,-1.2,39.4,0.0
36,86.98,7.35,0.2136,0.2410,32.0,36.2,0.5
37,86.98,7.35,0.0123,0.2613,1.8,39.2,0.5
38,86.98,7.35,0.0123,0.2616,1.8,39.2,0.5
39,86.98,7.35,0.0124,0.2619,1.9,39.3,0.5
40,86.98,7.35,0.0124,0.2622,1.9,39.3,0.5
41,86.98,7.35,0.0124,0.2625,1.9,39.4,0.5
42,86.98,7.35,0.0124,0.2628,1.9,39.4,0.5
43,86.98,7.35,0.0124,0.2631,1.9,39.5,0.5
44,86.98,7.35,0.0124,0.2635,1.9,39.5,0.5
45,86.23,7.28,0.2318,0.2422,34.8,36.3,1.3
46,86.23,7.28,0.0325,0.2621,4.9,39.3,1.3
47,86.23,7.28,0.0325,0.2624,4.9,39.4,1.3
48,86.23,7.28,0.0325,0.2627,4.9,39.4,1.3
49,85.49,7.20,0.2499,0.2417,37.5,36.3,2.0
50,85.49,7.20,0.0524,0.2614,7.9,39.2,2.0
51,85.49,7.20,0.0525,0.2617,7.9,39.3,2.0
52,85.49,7.20,0.0526,0.2620,7.9,39.3,2.0
53,85.49,7.20,0.0526,0.2621,7.9,39.3,2.0
54,85.49,7.20,0.0527,0.2621,7.9,39.3,2.0
