step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
1,85.99,6.73,0.4416,1.0000,66.2,150.0,1.5
2,85.99,6.73,0.0402,0.2335,6.0,35.0,1.5
3,85.99,6.73,0.0403,0.2337,6.0,35.1,1.5
4,85.99,6.73,0.0403,0.2340,6.1,35.1,1.5
5,86.74,6.80,-0.1781,0.2553,-26.7,38.3,0.8
6,86.74,6.80,0.0205,0.2365,3.1,35.5,0.8
7,87.73,7.42,-0.2706,0.4188,-40.6,62.8,0.0
8,87.73,7.42,-0.0060,0.2537,-0.9,38.1,0.0
9,87.73,7.42,-0.0060,0.2540,-0.9,38.1,0.0
10,87.73,7.42,-0.0060,0.2543,-0.9,38.2,0.0
11,87.73,7.42,-0.0060,0.2547,-0.9,38.2,0.0
12,87.73,7.42,-0.0060,0.2550,-0.9,38.2,0.0
13,87.49,6.88,0.0646,0.0945,9.7,14.2,0.0
14,87.49,6.88,0.0004,0.2409,0.1,36.1,0.0
15,88.25,6.95,-0.2223,0.2628,-33.3,39.4,0.0
16,88.25,6.95,-0.0199,0.2435,-3.0,36.5,0.0
17,88.25,6.95,-0.0199,0.2438,-3.0,36.6,0.0
18,88.25,6.95,-0.0199,0.2441,-3.0,36.6,0.0
19,88.25,6.95,-0.0199,0.2444,-3.0,36.7,0.0
20,88.25,6.95,-0.0200,0.2447,-3.0,36.7,0.0
21,88.25,6.95,-0.0200,0.2450,-3.0,36.7,0.0
22,88.25,6.95,-0.0200,0.2453,-3.0,36.8,0.0
23,88.25,6.95,-0.0200,0.2456,-3.0,36.8,0.0
24,88.25,6.95,-0.0201,0.2459,-3.0,36.9,0.0
25,88.25,6.95,-0.0201,0.2462,-3.0,36.9,0.0
26,88.25,6.95,-0.0201,0.2465,-3.0,37.0,0.0
27,88.25,6.95,-0.0201,0.2468,-3.0,37.0,0.0
28,88.25,6.95,-0.0202,0.2471,-3.0,37.1,0.0
29,88.25,6.95,-0.0202,0.2474,-3.0,37.1,0.0
30,88.25,6.95,-0.0202,0.2477,-3.0,37.2,0.0
31,89.02,7.03,-0.2451,0.2699,-36.8,40.5,0.0
32,89.02,7.03,-0.0408,0.2503,-6.1,37.5,0.0
33,89.02,7.03,-0.0408,0.2506,-6.1,37.6,0.0
34,89.02,7.03,-0.0409,0.2509,-6.1,37.6,0.0
35,89.02,7.03,-0.0409,0.2512,-6.1,37.7,0.0
36,89.02,7.03,-0.0410,0.2515,-6.1,37.7,0.0
37,88.25,6.95,0.1839,0.2299,27.6,34.5,0.0
38,89.02,7.03,-0.2454,0.2720,-36.8,40.8,0.0
39,89.02,7.03,-0.0411,0.2524,-6.2,37.9,0.0
40,89.02,7.03,-0.0411,0.2527,-6.2,37.9,0.0
41,89.02,7.03,-0.0412,0.2530,-6.2,37.9,0.0
42,89.02,7.03,-0.0412,0.2533,-6.2,38.0,0.0
43,89.02,7.03,-0.0413,0.2536,-6.2,38.0,0.0
44,89.02,7.03,-0.0413,0.2539,-6.2,38.1,0.0
45,89.02,7.03,-0.0414,0.2542,-6.2,38.1,0.0
46,89.02,7.03,-0.0414,0.2545,-6.2,38.2,0.0
47,89.79,7.10,-0.2686,0.2770,-40.3,41.5,0.0
48,89.79,7.10,-0.0622,0.2571,-9.3,38.6,0.0
49,89.79,7.10,-0.0623,0.2574,-9.3,38.6,0.0
50,89.02,7.03,0.1647,0.2355,24.7,35.3,0.0
51,89.02,7.03,-0.0418,0.2560,-6.3,38.4,0.0
52,89.02,7.03,-0.0418,0.2563,-6.3,38.4,0.0
53,89.79,7.10,-0.2689,0.2788,-40.3,41.8,0.0
54,89.79,7.10,-0.0626,0.2589,-9.4,38.8,0.0
55,89.79,7.10,-0.0627,0.2592,-9.4,38.9,0.0
56,89.79,7.10,-0.0628,0.2594,-9.4,38.9,0.0
57,89.79,7.10,-0.0628,0.2594,-9.4,38.9,0.0
58,89.79,7.10,-0.0629,0.2594,-9.4,38.9,0.0
59,89.79,7.10,-0.0630,0.2594,-9.4,38.9,0.0
60,89.79,7.10,-0.0631,0.2594,-9.5,38.9,0.0
61,89.79,7.10,-0.0631,0.2594,-9.5,38.9,0.0
62,89.79,7.10,-0.0632,0.2594,-9.5,38.9,0.0
63,90.30,8.21,-0.2115,0.5859,-31.7,87.9,0.0
64,90.30,8.21,-0.0769,0.2890,-11.5,43.4,0.0
65,48.38,-32.18,1.0000,-1.0000,150.0,-150.0,39.1
