step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,98.74,-57.95,-0.1214,-0.9254,-18.2,-138.8,5.5
1,98.74,-57.95,-0.8423,-0.9180,-126.3,-137.7,5.5
2,97.87,-57.76,-1.0448,-0.9845,-150.0,-147.7,5.7
3,98.74,-57.95,-0.9622,-0.9708,-144.3,-145.6,5.5
4,99.62,-58.13,-1.0121,-0.9143,-150.0,-137.1,5.2
5,99.62,-58.13,-0.3098,0.6170,-46.5,92.6,5.2
6,100.76,-58.96,0.3696,0.0022,55.4,0.3,3.6
7,103.50,-59.55,-0.4590,0.4519,-68.9,67.8,2.7
8,104.33,-57.34,0.2631,-0.8194,39.5,-122.9,5.6
9,104.33,-57.34,0.3371,-0.9666,50.6,-145.0,5.6
10,102.03,-53.41,0.5316,0.5022,79.7,75.3,9.0
11,100.52,-51.45,-0.1576,-0.3662,-23.6,-54.9,11.7
12,100.52,-51.45,0.3208,-0.0039,48.1,-0.6,11.7
13,99.26,-50.13,-0.3403,-0.5122,-51.0,-76.8,12.6
14,98.90,-48.98,0.1092,0.1258,16.4,18.9,14.4
15,97.40,-46.58,0.1233,-0.0087,18.5,-1.3,16.4
16,96.69,-43.85,-0.0885,-0.9183,-13.3,-137.7,19.6
17,95.26,-41.09,-0.0048,-0.9427,-0.7,-141.4,22.5
18,95.26,-41.09,0.1652,-0.6802,24.8,-102.0,22.5
19,94.76,-38.51,0.5672,0.6213,85.1,93.2,24.7
20,94.76,-38.51,-0.6088,-0.4662,-91.3,-69.9,24.7
21,93.50,-35.41,-0.1404,0.4469,-21.1,67.0,28.1
22,93.17,-32.47,-0.4252,-0.1045,-63.8,-15.7,31.3
23,92.19,-29.52,-0.1752,-0.5566,-26.3,-83.5,34.0
24,92.13,-25.74,0.2817,-0.0254,42.3,-3.8,37.7
25,90.71,-22.39,0.6786,0.1180,101.8,17.7,41.6
26,90.71,-22.39,0.3942,0.1596,59.1,23.9,41.6
27,88.79,-18.62,0.4274,-0.1797,64.1,-27.0,45.5
28,83.54,-14.89,-0.2871,0.5121,-43.1,76.8,49.6
29,78.23,-10.88,0.1073,0.0403,16.1,6.0,54.2
30,78.23,-10.88,-0.1822,0.8680,-27.3,130.2,54.2
31,72.22,-7.02,0.8636,-0.8424,129.5,-126.4,58.9
32,70.19,-1.28,0.3949,0.9478,59.2,142.2,77.6
33,70.19,-1.28,0.8781,0.3967,131.7,59.5,77.6
34,68.69,3.27,0.2936,0.1249,44.0,18.7,79.1
35,66.57,5.48,0.6927,-0.9022,103.9,-135.3,81.2
36,64.12,4.81,0.5416,1.0205,81.2,150.0,83.7
37,64.12,4.81,0.6927,-0.5377,103.9,-80.7,83.7
38,64.12,4.81,0.6406,0.7863,96.1,117.9,83.7
39,64.84,5.34,0.5558,-0.2022,83.4,-30.3,82.9
40,64.69,4.85,0.4570,-0.0046,68.5,-0.7,83.1
41,64.69,4.85,-0.2360,0.5935,-35.4,89.0,83.1
42,65.83,4.94,-0.5338,-0.3737,-80.1,-56.0,82.0
43,66.40,4.99,-0.8492,0.7966,-127.4,119.5,81.4
44,67.57,5.08,-0.4629,0.5645,-69.4,84.7,80.2
45,69.95,5.28,-0.2784,-0.0931,-41.8,-14.0,77.8
46,69.95,5.28,-0.2908,0.0588,-43.6,8.8,77.8
47,73.22,6.06,-0.2000,-0.4694,-30.0,-70.4,74.6
48,77.10,6.41,-0.4937,0.1581,-74.1,23.7,70.7
49,78.44,6.53,0.0692,0.3545,10.4,53.2,69.3
50,78.44,6.53,0.0707,0.3012,10.6,45.2,69.3
51,78.91,6.07,0.1614,-0.1393,24.2,-20.9,68.9
52,79.59,6.13,0.2737,-0.1312,41.1,-19.7,68.2
53,79.59,6.13,-0.0241,0.4792,-3.6,71.9,68.2
54,79.59,6.13,0.6417,0.8422,96.3,126.3,68.2
55,79.59,6.13,0.6504,0.5310,97.6,79.7,68.2
56,79.59,6.13,0.4205,-0.5802,63.1,-87.0,68.2
57,80.49,6.72,-0.3842,0.5415,-57.6,81.2,67.8
58,80.49,6.72,0.6264,-0.0544,94.0,-8.2,67.8
59,79.80,6.66,-0.1759,0.9658,-26.4,144.9,68.0
60,80.49,6.72,0.8346,-0.0896,125.2,-13.4,67.8
61,80.49,6.72,-0.1198,0.4366,-18.0,65.5,67.8
62,81.18,6.79,0.5169,-0.3603,77.5,-54.0,67.8
63,81.18,6.79,-0.1950,0.1445,-29.2,21.7,67.8
64,81.89,6.86,0.0077,0.5166,1.2,77.5,67.8
65,82.59,6.92,0.3293,0.7401,49.4,111.0,67.8
66,82.59,6.92,0.1008,0.6296,15.1,94.4,67.8
67,83.31,6.99,0.4489,-0.5355,67.3,-80.3,67.8
68,84.75,7.13,-0.1407,0.7460,-21.1,111.9,67.8
69,84.75,7.13,0.3594,-0.0553,53.9,-8.3,67.8
70,85.49,7.20,-0.3869,1.2380,-58.0,150.0,67.8
71,86.98,7.35,-0.5446,0.9186,-81.7,137.8,67.8
72,87.73,7.42,-0.9427,1.0213,-141.4,150.0,67.8
73,87.73,7.42,-0.9957,0.9358,-149.4,140.4,67.8
74,88.49,7.50,-0.9202,0.8927,-138.0,133.9,67.8
75,90.83,7.73,-0.7370,-0.7092,-110.6,-106.4,67.8
76,94.87,8.15,-0.8817,-1.1307,-132.3,-150.0,67.8
77,94.87,8.15,-0.3058,-0.3246,-45.9,-48.7,67.8
78,97.40,8.41,0.8648,0.5947,129.7,89.2,67.8
79,98.26,8.50,0.9625,0.4109,144.4,61.6,67.8
80,97.12,7.83,0.8779,0.8929,131.7,133.9,67.8
81,94.60,7.58,0.6134,-0.2820,92.0,-42.3,67.8
