step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,97.87,-57.76,-0.0200,-0.7709,-3.0,-115.6,5.7
1,97.87,-57.76,-0.8315,-1.0922,-124.7,-150.0,5.7
2,97.87,-57.76,-0.9690,-0.9283,-145.4,-139.2,5.7
3,98.11,-58.40,-0.9682,-1.1566,-145.2,-150.0,5.1
4,98.11,-58.40,-1.0464,-0.6382,-150.0,-95.7,5.1
5,98.11,-58.40,-1.0222,-0.8872,-150.0,-133.1,5.1
6,98.99,-58.58,-1.0159,-0.3334,-150.0,-50.0,4.2
7,102.58,-59.35,0.2996,0.4100,44.9,61.5,3.0
8,104.59,-57.98,-0.1772,-0.5290,-26.6,-79.4,4.1
9,103.61,-55.44,0.6910,-0.7709,103.6,-115.6,7.0
10,103.61,-55.44,0.5261,-0.9663,78.9,-144.9,7.0
11,102.46,-54.64,-0.5267,-0.6744,-79.0,-101.2,7.7
12,100.92,-52.64,0.7222,0.4429,108.3,66.4,10.5
13,99.45,-50.71,-0.3021,-0.6080,-45.3,-91.2,12.0
14,99.45,-50.71,0.1721,-0.0061,25.8,-0.9,12.0
15,98.90,-48.98,0.1798,-0.3073,27.0,-46.1,14.4
16,97.55,-47.14,0.0870,0.3699,13.0,55.5,16.3
17,97.55,-47.14,0.2751,0.1129,41.3,16.9,16.3
18,96.82,-44.39,-0.6410,-0.9476,-96.1,-142.1,19.1
19,95.48,-42.14,0.5350,-1.1823,80.3,-150.0,21.5
20,94.14,-39.44,-0.0546,0.6339,-8.2,95.1,23.9
21,92.05,-36.23,0.0471,0.2520,7.1,37.8,27.6
22,92.05,-36.23,-0.7186,0.1336,-107.8,20.0,27.6
23,87.07,-31.92,-0.3953,-0.7553,-59.3,-113.3,32.4
24,81.93,-27.85,-0.1064,-0.3173,-16.0,-47.6,36.9
25,72.98,-22.54,-0.2185,0.2810,-32.8,42.1,43.3
26,72.98,-22.54,-0.4025,-0.3466,-60.4,-52.0,43.3
27,68.57,-18.17,0.4550,-0.1527,68.2,-22.9,47.7
28,62.44,-13.97,0.4414,0.8466,66.2,127.0,85.3
29,62.44,-13.97,0.5711,0.4142,85.7,62.1,85.3
30,56.41,-9.93,0.2916,-0.1071,43.7,-16.1,91.4
31,50.40,-6.00,-0.5527,-0.9677,-82.9,-145.2,97.4
32,50.40,-6.00,-0.6179,-0.6870,-92.7,-103.1,97.4
33,40.02,2.39,-0.1454,0.7216,-21.8,108.2,107.8
34,40.02,2.39,0.8032,0.5311,120.5,79.7,107.8
35,35.25,3.93,1.0319,-0.8361,150.0,-125.4,112.5
36,31.89,3.38,0.1756,0.9227,26.3,138.4,115.9
37,31.89,3.38,0.7442,-0.7008,111.6,-105.1,115.9
38,28.67,3.28,0.1397,1.2708,21.0,150.0,119.1
39,25.12,3.21,0.5029,-0.6901,75.4,-103.5,122.7
40,22.79,3.17,-0.9143,0.9584,-137.1,143.8,125.0
41,20.85,3.15,0.1157,0.7390,17.4,110.8,126.9
42,20.85,3.15,-0.0652,-0.5727,-9.8,-85.9,126.9
43,19.70,3.14,-0.7967,0.7181,-119.5,107.7,128.1
44,18.93,3.14,0.3905,0.5595,58.6,83.9,128.9
45,17.78,3.14,-0.7336,-0.8684,-110.0,-130.3,130.0
46,17.78,3.14,-1.0059,0.7722,-150.0,115.8,130.0
47,17.02,3.14,-0.2928,0.4938,-43.9,74.1,130.8
48,15.51,3.57,0.8584,0.3486,128.8,52.3,132.3
49,14.32,2.72,-0.9639,-0.9184,-144.6,-137.8,133.5
50,14.32,2.72,-1.0057,1.0658,-150.0,150.0,133.5
51,12.79,2.73,-0.0435,-0.4553,-6.5,-68.3,135.0
52,10.89,2.76,-0.9519,0.4873,-142.8,73.1,136.9
53,8.98,2.79,0.5360,-0.3116,80.4,-46.7,138.8
54,8.98,2.79,-1.0425,0.2628,-150.0,39.4,138.8
55,7.44,2.82,0.0318,-0.5704,4.8,-85.6,140.3
56,5.13,2.88,-1.0331,0.7338,-150.0,110.1,142.7
57,5.13,2.88,0.0316,-0.4212,4.7,-63.2,142.7
58,2.79,2.95,-0.5612,0.7616,-84.2,114.2,145.0
59,0.83,3.02,-0.2589,-0.2207,-38.8,-33.1,147.0
60,-1.56,3.11,-0.6306,0.8320,-94.6,124.8,149.3
61,-4.38,3.24,-0.6465,0.7310,-97.0,109.6,152.2
62,-4.38,3.24,-0.9112,0.9525,-136.7,142.9,152.2
63,-6.85,3.37,-1.0750,1.0547,-150.0,150.0,154.6
64,-9.36,3.51,-0.9952,1.0745,-149.3,150.0,157.2
65,-11.93,3.66,-0.9421,0.9830,-141.3,147.4,159.7
66,-11.93,3.66,-1.1011,0.9779,-150.0,146.7,159.7
67,-14.57,3.83,-1.0981,0.9486,-150.0,142.3,162.4
68,-17.27,4.02,-0.7694,1.1027,-115.4,150.0,165.1
