step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,99.49,-59.88,-0.2525,-0.8664,-37.9,-130.0,2.9
1,99.76,-60.53,-0.2744,0.9261,-41.2,138.9,2.3
2,99.76,-60.53,-0.1780,-0.5938,-26.7,-89.1,2.3
3,99.76,-60.53,-0.6553,0.0174,-98.3,2.6,2.3
4,100.65,-60.73,-0.4248,-0.2799,-63.7,-42.0,2.3
5,100.65,-60.73,-0.1024,0.2981,-15.4,44.7,2.3
6,100.65,-60.73,-0.4552,-0.4703,-68.3,-70.5,2.3
7,101.83,-61.60,-0.3360,-0.3349,-50.4,-50.2,1.5
8,103.03,-62.49,-0.4619,-0.2980,-69.3,-44.7,0.5
9,103.03,-62.49,-0.5235,-0.5613,-78.5,-84.2,0.5
10,103.03,-62.49,0.1779,-0.8208,26.7,-123.1,0.5
11,103.32,-63.17,0.1372,-0.5900,20.6,-88.5,0.0
12,103.32,-63.17,-0.1334,-0.5938,-20.0,-89.1,0.0
13,103.32,-63.17,-0.2529,-0.9449,-37.9,-141.7,0.0
14,104.26,-63.39,-0.6284,0.2966,-94.3,44.5,0.0
15,104.91,-62.91,-0.6248,0.7194,-93.7,107.9,0.0
16,105.27,-61.76,0.1412,0.2530,21.2,37.9,1.1
17,105.11,-59.29,0.4988,-0.9375,74.8,-140.6,2.7
18,105.11,-59.29,0.1967,0.1846,29.5,27.7,2.7
19,103.16,-56.51,0.8756,-0.6398,131.3,-96.0,6.5
20,101.56,-54.46,-0.0677,0.5878,-10.2,88.2,8.0
21,101.13,-53.25,-0.3004,-0.5279,-45.1,-79.2,9.9
22,101.13,-53.25,0.0634,-0.2153,9.5,-32.3,9.9
23,99.45,-50.71,-0.5782,-0.6294,-86.7,-94.4,12.0
24,97.87,-48.26,0.5913,0.4310,88.7,64.6,15.2
25,96.96,-44.94,-0.2751,-0.4542,-41.3,-68.1,18.0
26,96.96,-44.94,0.5085,-0.8436,76.3,-126.5,18.0
27,96.31,-42.25,-0.6078,-0.5183,-91.2,-77.8,21.3
28,94.76,-38.51,-0.1047,0.5168,-15.7,77.5,24.7
29,94.17,-34.51,-0.9078,-0.1378,-136.2,-20.7,28.7
