step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,99.76,-60.53,-0.0721,-0.5212,-10.8,-78.2,2.3
1,99.76,-60.53,-0.7368,-0.1528,-110.5,-22.9,2.3
2,99.76,-60.53,-0.4937,-0.6798,-74.1,-102.0,2.3
3,99.76,-60.53,-0.2986,-0.1747,-44.8,-26.2,2.3
4,100.02,-61.20,0.0885,0.4198,13.3,63.0,2.1
5,100.02,-61.20,0.0637,-0.2253,9.6,-33.8,2.1
6,101.83,-61.60,-0.2279,-0.5108,-34.2,-76.6,1.5
7,103.32,-63.17,0.1874,-0.7856,28.1,-117.8,0.0
8,103.32,-63.17,-0.4100,-0.6079,-61.5,-91.2,0.0
9,103.32,-63.17,-0.1377,-0.7383,-20.6,-110.7,0.0
10,103.32,-63.17,0.0682,0.0782,10.2,11.7,0.0
11,103.32,-63.17,0.2404,0.8497,36.1,127.5,0.0
12,103.32,-63.17,-0.1657,-0.8258,-24.8,-123.9,0.0
13,103.97,-62.70,0.6317,0.2977,94.8,44.6,0.2
14,103.68,-62.02,0.6987,0.2396,104.8,35.9,0.9
15,102.75,-61.81,-0.4172,-1.0136,-62.6,-150.0,1.2
16,103.03,-62.49,0.4185,-0.3255,62.8,-48.8,0.5
17,103.03,-62.49,0.1207,-1.0149,18.1,-150.0,0.5
18,102.47,-61.13,-0.5191,-1.1051,-77.9,-150.0,1.9
19,101.83,-61.60,-0.6576,-0.9861,-98.6,-147.9,1.5
20,101.83,-61.60,-0.2631,-0.5685,-39.5,-85.3,1.5
21,102.47,-61.13,-0.5099,-0.9464,-76.5,-142.0,1.9
22,102.47,-61.13,-0.0288,0.4975,-4.3,74.6,1.9
23,102.58,-59.35,-0.3671,-0.0493,-55.1,-7.4,3.0
24,103.24,-58.89,-0.0579,-0.3302,-8.7,-49.5,3.4
25,103.24,-58.89,0.3487,0.1032,52.3,15.5,3.4
26,102.92,-55.88,0.4343,-0.7127,65.1,-106.9,7.0
27,101.81,-52.81,0.6450,0.5252,96.7,78.8,10.3
28,100.14,-50.28,0.3983,0.3651,59.8,54.8,12.3
29,100.14,-50.28,0.1248,0.2644,18.7,39.7,12.3
30,98.57,-47.84,-0.4851,-0.3035,-72.8,-45.5,15.6
31,96.96,-44.94,-0.3120,-0.7894,-46.8,-118.4,18.0
