step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,97.54,-58.0,-0.328,-0.8751,-49.2,-131.3,0.0
1,94.3,-55.88,-0.9886,-0.9756,-148.3,-146.3,3.9
2,95.05,-49.06,-0.9781,-0.9245,-146.7,-138.7,10.7
3,95.61,-46.9,-1.0928,-0.7992,-150.0,-119.9,13.0
4,93.82,-43.8,-1.0878,-1.0941,-150.0,-150.0,16.5
5,95.0,-37.74,-0.7987,0.4584,-119.8,68.8,22.7
6,95.0,-36.16,-0.3365,0.4692,-50.5,70.4,24.3
7,92.37,-33.92,-0.0993,-0.4851,-14.9,-72.8,27.7
8,96.53,-29.23,0.5343,-0.1579,80.1,-23.7,34.0
9,95.9,-27.46,0.5558,-0.7124,83.4,-106.9,35.9
10,94.06,-20.48,0.555,-0.2467,83.3,-37.0,43.1
11,94.74,-18.3,0.2692,0.4243,40.4,63.6,45.4
12,95.76,-14.98,-0.343,-0.5541,-51.5,-83.1,48.9
13,94.61,-9.52,-0.2229,-1.0217,-33.4,-150.0,54.5
14,94.64,-8.59,-0.2189,-0.7557,-32.8,-113.4,55.4
15,92.82,-2.76,-0.0316,-0.0972,-4.7,-14.6,61.5
16,95.83,-1.71,0.25,-0.1722,37.5,-25.8,64.7
17,95.19,4.0,-0.0472,0.0629,-7.1,9.4,70.4
18,82.0,2.56,0.0369,0.5567,5.5,83.5,83.7
19,79.8,0.71,-0.1507,0.4835,-22.6,72.5,86.6
20,75.87,2.88,0.0445,0.7319,6.7,109.8,91.1
21,68.33,5.04,0.1132,-0.5379,17.0,-80.7,98.9
22,65.7,2.54,0.1852,-0.3117,27.8,-46.8,102.5
23,59.77,1.93,0.5306,-0.2464,79.6,-37.0,108.5
24,56.5,1.57,0.1239,-0.0498,18.6,-7.5,111.8
25,50.13,1.74,0.1589,0.3041,23.8,45.6,118.1
26,44.31,2.64,0.2498,-0.7842,37.5,-117.6,124.0
27,39.77,1.58,-0.0211,0.9563,-3.2,143.4,128.7
28,38.66,4.8,0.1027,-0.1017,15.4,-15.3,132.1
29,37.07,2.66,-0.7058,-0.294,-105.9,-44.1,134.8
30,29.71,3.13,-1.1552,-0.4752,-150.0,-71.3,142.1
31,24.13,4.73,-0.9171,0.0411,-137.6,6.2,147.9
32,23.39,4.8,-0.781,-0.0683,-117.2,-10.2,148.7
33,16.49,2.74,-0.8112,-0.2551,-121.7,-38.3,155.9
34,11.89,3.4,-0.3831,0.4838,-57.5,72.6,160.5
35,7.73,3.88,-0.1186,-0.4253,-17.8,-63.8,164.7
36,2.76,2.77,-0.7518,0.6872,-112.8,103.1,169.8
37,-1.9,0.87,-0.8324,-0.6932,-124.9,-104.0,174.8
38,-7.98,3.79,-0.7318,0.313,-109.8,46.9,181.6
39,-9.46,4.07,-1.0234,0.1799,-150.0,27.0,183.1
40,-14.75,3.5,-0.829,0.6089,-124.3,91.3,188.4
41,-19.0,1.89,-0.8562,0.7859,-128.4,117.9,193.0
