step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,98.68,-55.62,-0.4937,-0.9071,-74.1,-136.1,7.2
1,98.46,-55.00,-0.9931,-1.1684,-149.0,-150.0,7.9
2,98.46,-55.00,-0.9427,-1.0380,-141.4,-150.0,7.9
3,98.46,-55.00,-1.1631,-0.9757,-150.0,-146.3,7.9
4,98.46,-55.00,-0.9506,-0.9310,-142.6,-139.6,7.9
5,98.46,-55.00,-0.8535,-0.9713,-128.0,-145.7,7.9
6,98.46,-55.00,-0.9019,-0.9130,-135.3,-136.9,7.9
7,98.46,-55.00,-0.9020,-1.1179,-135.3,-150.0,7.9
8,98.46,-55.00,-1.0543,-1.2263,-150.0,-150.0,7.9
9,103.15,-54.20,0.6488,0.4544,97.3,68.2,8.0
10,101.61,-52.21,0.0412,-0.5056,6.2,-75.8,10.9
11,101.61,-52.21,-0.0725,-0.6654,-10.9,-99.8,10.9
12,101.02,-50.43,-0.3468,-0.5549,-52.0,-83.2,12.1
13,99.77,-49.12,0.6115,-0.8021,91.7,-120.3,13.5
14,99.77,-49.12,-0.6950,-0.5226,-104.2,-78.4,13.5
15,98.40,-47.28,0.2060,-0.8384,30.9,-125.8,16.1
16,97.10,-45.48,-0.9377,-0.9862,-140.7,-147.9,17.5
17,96.56,-43.32,-0.9794,-0.1855,-146.9,-27.8,20.2
18,95.26,-41.09,0.5150,-0.9414,77.3,-141.2,22.5
19,95.26,-41.09,0.2875,-0.9477,43.1,-142.1,22.5
20,93.95,-38.42,0.2650,-0.8962,39.7,-134.4,24.9
21,93.50,-35.41,0.5335,0.2728,80.0,40.9,28.1
22,89.27,-31.65,-0.2035,-0.6994,-30.5,-104.9,32.5
23,89.27,-31.65,-0.8126,-0.6200,-121.9,-93.0,32.5
24,83.29,-27.04,0.0983,0.2949,14.7,44.2,37.6
25,74.87,-21.75,-0.2820,0.1990,-42.3,29.9,43.9
26,70.65,-15.25,-0.4582,-0.4767,-68.7,-71.5,50.9
27,70.65,-15.25,-0.4707,-0.9417,-70.6,-141.3,50.9
28,65.37,-9.36,-0.8706,0.0252,-130.6,3.8,82.4
29,60.22,-1.37,0.5694,0.6529,85.4,97.9,87.6
30,54.83,3.21,0.4350,-0.0056,65.3,-0.8,93.0
31,54.83,3.21,-0.2810,-0.7966,-42.2,-119.5,93.0
32,48.43,2.38,-0.4066,-0.7133,-61.0,-107.0,99.4
33,43.87,2.14,-0.1033,-0.8332,-15.5,-125.0,103.9
34,39.51,1.94,-0.0030,-0.5270,-0.4,-79.1,108.3
35,39.51,1.94,0.0589,-0.8180,8.8,-122.7,108.3
36,35.31,1.78,-0.0595,-0.2157,-8.9,-32.3,112.5
37,31.99,1.25,-0.3019,0.7619,-45.3,114.3,115.8
38,28.80,1.16,-0.5900,0.6700,-88.5,100.5,119.0
39,28.80,1.16,-0.1077,0.8696,-16.2,130.4,119.0
40,26.06,1.11,-0.1479,0.6694,-22.2,100.4,121.7
41,22.97,1.06,-0.2549,0.9199,-38.2,138.0,124.8
42,19.57,1.45,-0.8014,0.1052,-120.2,15.8,128.2
43,19.57,1.45,-0.8179,0.7785,-122.7,116.8,128.2
44,15.42,1.87,-0.8355,-0.0539,-125.3,-8.1,132.4
45,11.24,1.91,-0.8972,-0.7594,-134.6,-113.9,136.5
46,7.81,1.54,-0.8825,-0.1156,-132.4,-17.3,140.0
47,7.81,1.54,-0.2183,-0.0224,-32.7,-3.4,140.0
48,3.97,1.63,-0.8632,-0.4811,-129.5,-72.2,143.8
49,0.07,1.76,-0.7004,0.4835,-105.1,72.5,147.7
50,-3.91,1.92,-0.6466,0.6535,-97.0,98.0,151.7
51,-3.91,1.92,-0.7477,0.9664,-112.2,145.0,151.7
52,-7.97,1.68,-1.0032,1.1058,-150.0,150.0,155.8
53,-12.20,1.91,-1.0103,0.9459,-150.0,141.9,160.0
54,-12.20,1.91,-0.9831,1.0501,-147.5,150.0,160.0
55,-16.60,2.17,-1.0802,1.0648,-150.0,150.0,164.4
