step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,95.69,-53.90,-0.2020,0.2011,-30.3,30.2,9.7
1,95.69,-53.90,0.7560,-0.6160,113.4,-92.4,9.7
2,95.69,-53.90,0.9507,-0.8680,142.6,-130.2,9.7
3,95.90,-54.50,1.0040,-0.0882,150.0,-13.2,8.7
4,95.69,-53.90,1.0276,-0.7474,150.0,-112.1,9.7
5,95.69,-53.90,0.7711,-0.7298,115.7,-109.5,9.7
6,94.66,-53.15,0.8297,0.7012,124.5,105.2,10.6
7,93.02,-52.85,0.3617,-0.8818,54.3,-132.3,11.0
8,90.63,-52.40,-0.6395,-0.6515,-95.9,-97.7,11.7
9,90.63,-52.40,-0.8880,-0.5130,-133.2,-76.9,11.7
10,90.03,-52.84,-0.8516,-0.2555,-127.7,-38.3,11.3
11,90.27,-51.25,-0.3647,0.7635,-54.7,114.5,12.6
12,93.09,-50.68,-0.2094,-0.3826,-31.4,-57.4,12.8
13,93.56,-49.68,-0.9758,-0.8533,-146.4,-128.0,13.8
14,93.56,-49.68,-1.1276,-0.9072,-150.0,-136.1,13.8
15,95.72,-46.32,-0.8529,-1.0239,-127.9,-150.0,16.8
16,95.72,-46.32,-1.0137,-0.8542,-150.0,-128.1,16.8
17,97.03,-41.84,-0.9937,-1.1204,-149.1,-150.0,21.6
18,97.03,-41.84,-1.0545,-0.7530,-150.0,-113.0,21.6
19,98.18,-39.44,0.2519,0.1091,37.8,16.4,23.4
20,98.43,-35.94,-0.6037,-0.7571,-90.5,-113.6,27.4
21,98.84,-32.00,1.0171,0.9720,150.0,145.8,31.3
22,98.84,-32.00,-0.1393,-0.4886,-20.9,-73.3,31.3
23,96.97,-28.44,-1.0622,-0.7363,-150.0,-110.4,34.5
24,96.15,-25.01,-0.9430,-0.9636,-141.4,-144.5,37.9
25,96.15,-25.01,-0.8881,-0.9716,-133.2,-145.7,37.9
26,95.48,-22.12,-0.6231,-1.0125,-93.5,-150.0,41.4
27,93.47,-18.26,0.7623,-0.1308,114.3,-19.6,45.4
28,89.43,-14.46,0.0866,-0.3984,13.0,-59.8,49.2
29,89.43,-14.46,-0.5479,-0.4220,-82.2,-63.3,49.2
30,85.28,-9.85,0.0814,-0.4727,12.2,-70.9,54.4
31,76.19,-5.99,-0.0668,0.8999,-10.0,135.0,59.4
32,72.60,0.72,-0.0763,0.1696,-11.4,25.4,75.2
33,72.60,0.72,0.1316,0.5698,19.7,85.5,75.2
34,66.98,5.04,0.1919,0.1207,28.8,18.1,80.8
35,60.96,5.03,0.3056,-0.0567,45.8,-8.5,86.8
36,56.35,5.15,-0.4838,-0.7277,-72.6,-109.1,91.4
37,52.33,4.87,-0.2466,0.0513,-37.0,7.7,95.5
38,52.33,4.87,-0.1543,-0.2148,-23.2,-32.2,95.5
39,48.02,4.58,0.5760,0.2776,86.4,41.6,99.8
40,44.79,4.39,0.8708,-0.4772,130.6,-71.6,103.0
41,41.14,3.75,0.4664,-0.0198,70.0,-3.0,106.6
42,41.14,3.75,0.3740,-0.8681,56.1,-130.2,106.6
43,37.27,3.58,0.4944,0.4765,74.2,71.5,110.5
44,33.52,3.43,0.5724,-0.5245,85.9,-78.7,114.3
45,30.62,2.91,-0.8635,0.8368,-129.5,125.5,117.2
46,30.62,2.91,-0.3749,-0.3143,-56.2,-47.1,117.2
47,28.62,2.85,-0.6317,0.8904,-94.7,133.6,119.2
48,27.83,2.83,0.0850,0.6814,12.7,102.2,120.0
49,27.83,2.83,0.7495,0.6664,112.4,100.0,120.0
50,27.83,2.83,-0.2749,-0.8353,-41.2,-125.3,120.0
51,27.48,3.26,-0.8032,0.6414,-120.5,96.2,120.3
52,26.30,3.23,0.2047,0.9068,30.7,136.0,121.5
53,24.73,3.20,-0.0831,0.0667,-12.5,10.0,123.1
54,24.73,3.20,-0.3823,-0.2181,-57.3,-32.7,123.1
55,23.95,3.19,-0.5707,0.3461,-85.6,51.9,123.8
56,22.79,3.17,0.4356,0.4866,65.3,73.0,125.0
57,22.79,3.17,-0.6988,-0.8027,-104.8,-120.4,125.0
58,21.20,2.73,-0.9550,0.2588,-143.3,38.8,126.6
59,19.67,2.72,0.0232,1.0562,3.5,150.0,128.1
60,18.13,2.71,-0.6993,-0.9214,-104.9,-138.2,129.7
61,16.61,2.71,-0.8481,0.9602,-127.2,144.0,131.2
62,16.61,2.71,0.5512,0.7796,82.7,116.9,131.2
63,14.30,2.30,-1.0367,-1.1203,-150.0,-150.0,133.5
64,12.40,2.31,-1.0019,0.8412,-150.0,126.2,135.4
65,9.73,2.35,0.0050,0.1070,0.7,16.1,138.1
66,9.73,2.35,-0.8902,-0.7053,-133.5,-105.8,138.1
67,7.44,2.40,-1.0256,0.9569,-150.0,143.5,140.4
68,4.35,2.47,0.1601,0.8749,24.0,131.2,143.4
69,1.62,2.56,-0.4414,1.0185,-66.2,150.0,146.2
70,1.62,2.56,-0.7422,1.0372,-111.3,150.0,146.2
71,-1.14,2.66,-0.9754,1.1504,-146.3,150.0,148.9
72,-4.36,2.80,-0.9948,1.0359,-149.2,150.0,152.1
73,-7.23,2.95,-0.9244,0.9736,-138.7,146.0,155.0
74,-7.23,2.95,-1.0561,0.9645,-150.0,144.7,155.0
75,-10.18,3.11,-0.9840,1.1055,-147.6,150.0,158.0
76,-13.20,3.29,-1.0770,0.9134,-150.0,137.0,161.0
77,-16.76,3.53,-1.1727,0.7866,-150.0,118.0,164.5
