step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,95.49,-53.31,0.6175,-0.6352,92.6,-95.3,10.3
1,95.49,-53.31,0.5958,-0.1390,89.4,-20.8,10.3
2,95.49,-53.31,1.0582,-0.5946,150.0,-89.2,10.3
3,95.49,-53.31,1.0298,-0.3404,150.0,-51.1,10.3
4,95.49,-53.31,0.8749,-0.7117,131.2,-106.8,10.3
5,95.69,-53.90,0.4454,-0.3841,66.8,-57.6,9.7
6,93.84,-53.00,0.1533,-0.0999,23.0,-15.0,10.8
7,91.24,-51.97,-0.3112,-0.6143,-46.7,-92.1,11.8
8,91.24,-51.97,-0.9493,-0.8686,-142.4,-130.3,11.8
9,87.96,-50.84,-1.0066,0.7136,-150.0,107.0,13.3
10,90.88,-50.83,-1.1011,0.0986,-150.0,14.8,13.0
11,90.88,-50.83,-0.9579,-0.0877,-143.7,-13.2,13.0
12,91.06,-51.40,-0.8197,-0.8869,-123.0,-133.0,12.4
13,92.03,-52.11,-0.0984,-0.8887,-14.8,-133.3,11.7
14,97.63,-52.59,-0.5707,-0.9315,-85.6,-139.7,10.9
15,99.36,-52.91,0.9365,-0.6247,140.5,-93.7,10.4
16,99.36,-52.91,0.3046,0.5910,45.7,88.7,10.4
17,102.46,-54.64,-0.0886,-0.4019,-13.3,-60.3,7.7
18,103.15,-54.20,-0.3499,-0.1103,-52.5,-16.5,8.0
19,102.72,-52.98,0.2377,-0.2319,35.7,-34.8,10.0
20,102.72,-52.98,0.5849,0.1139,87.7,17.1,10.0
21,100.71,-52.05,0.0699,-0.1022,10.5,-15.3,11.1
22,101.41,-51.61,-0.2371,-0.4615,-35.6,-69.2,11.5
23,101.21,-51.02,-0.2544,-0.3708,-38.2,-55.6,11.7
24,101.21,-51.02,0.2106,-0.5925,31.6,-88.9,11.7
25,100.14,-50.28,-0.2493,-0.3711,-37.4,-55.7,12.3
26,99.95,-49.70,-0.0806,-0.5672,-12.1,-85.1,12.9
27,100.48,-48.70,0.3971,-0.2911,59.6,-43.7,14.5
28,100.48,-48.70,-0.0972,-0.9033,-14.6,-135.5,14.5
29,99.27,-47.42,-0.3559,-0.7747,-53.4,-116.2,15.9
30,99.67,-45.88,0.3201,0.2373,48.0,35.6,16.8
31,98.25,-43.56,-0.7611,-1.0494,-114.2,-150.0,19.8
32,98.25,-43.56,-0.4075,-0.9524,-61.1,-142.9,19.8
33,97.76,-41.42,-0.6124,-1.0378,-91.9,-150.0,22.0
34,97.24,-38.81,-0.2193,-0.8283,-32.9,-124.2,24.1
35,96.69,-35.25,1.2144,0.8578,150.0,128.7,28.1
36,96.69,-35.25,-0.8330,-0.7512,-124.9,-112.7,28.1
37,96.32,-31.78,0.4149,-0.4823,62.2,-72.3,31.7
38,96.13,-27.89,-0.4786,-0.4107,-71.8,-61.6,35.6
39,94.56,-23.98,0.7514,-0.2926,112.7,-43.9,39.1
40,94.56,-23.98,0.2496,0.1579,37.4,23.7,39.1
41,94.89,-19.72,0.9280,-0.4391,139.2,-65.9,43.4
42,95.53,-15.44,-0.2865,-0.0914,-43.0,-13.7,48.1
43,95.54,-11.59,0.4675,0.5771,70.1,86.6,51.9
44,95.54,-11.59,0.0422,0.5327,6.3,79.9,51.9
45,95.94,-7.20,0.3213,-0.0698,48.2,-10.5,55.6
46,96.47,-3.19,0.3607,0.1937,54.1,29.1,59.5
47,97.67,-0.07,-0.7042,-0.3114,-105.6,-46.7,63.2
48,97.67,-0.07,1.0165,-0.9165,150.0,-137.5,63.2
49,97.23,4.61,-1.0884,0.2854,-150.0,42.8,67.8
50,97.74,5.73,0.4231,-0.9859,63.5,-147.9,67.8
51,97.74,5.73,-0.9064,0.6731,-136.0,101.0,67.8
52,98.61,5.81,0.7636,-0.7221,114.5,-108.3,67.8
