step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,98.26,-60.80,0.2241,-0.8439,33.6,-126.6,2.3
1,98.26,-60.80,-0.0643,0.8141,-9.6,122.1,2.3
2,98.26,-60.80,0.4124,-0.7067,61.9,-106.0,2.3
3,98.26,-60.80,0.1356,-0.0987,20.3,-14.8,2.3
4,98.26,-60.80,0.6288,-0.6336,94.3,-95.0,2.3
5,98.26,-60.80,0.7759,-0.0489,116.4,-7.3,2.3
6,97.39,-60.61,0.4604,-0.6402,69.1,-96.0,2.4
7,97.39,-60.61,0.8427,-0.2291,126.4,-34.4,2.4
8,98.26,-60.80,0.5635,-0.7313,84.5,-109.7,2.3
9,95.43,-59.59,0.7049,-0.7932,105.7,-119.0,3.7
10,94.35,-58.77,0.3678,-0.3376,55.2,-50.6,5.0
11,94.35,-58.77,0.7660,-0.4519,114.9,-67.8,5.0
12,91.89,-58.26,0.3865,-0.5991,58.0,-89.9,5.7
13,93.29,-57.97,-0.1829,-0.2721,-27.4,-40.8,5.9
14,93.29,-57.97,-0.3834,0.1926,-57.5,28.9,5.9
15,95.18,-58.95,-0.6889,0.0012,-103.3,0.2,4.4
16,94.26,-56.45,-0.7908,0.1720,-118.6,25.8,7.0
17,94.87,-56.00,-0.2503,-0.9631,-37.5,-144.5,7.3
18,94.87,-56.00,-0.9357,-1.0405,-140.3,-150.0,7.3
19,94.44,-54.78,-0.6770,-0.7599,-101.5,-114.0,8.6
20,93.84,-53.00,-0.5839,-0.3864,-87.6,-58.0,10.8
21,94.37,-49.82,-0.7610,-0.3175,-114.2,-47.6,13.5
22,95.85,-49.54,-0.7207,-0.2576,-108.1,-38.6,13.6
23,95.85,-49.54,-0.8913,-0.9500,-133.7,-142.5,13.6
24,95.43,-45.23,-0.9645,-1.0167,-144.7,-150.0,17.9
25,97.03,-41.84,-0.6604,-0.9696,-99.1,-145.4,21.6
26,96.07,-36.68,0.4992,-1.0643,74.9,-150.0,26.9
27,96.07,-36.68,0.6357,-0.4296,95.4,-64.4,26.9
28,97.11,-31.36,-0.9682,0.0202,-145.2,3.0,32.1
29,95.31,-26.88,0.5664,-0.3853,85.0,-57.8,36.7
30,95.31,-26.88,0.9857,-0.2687,147.9,-40.3,36.7
31,93.87,-22.05,0.2628,-0.3798,39.4,-57.0,41.6
32,89.86,-16.33,-0.2603,-0.4708,-39.0,-70.6,47.7
33,84.25,-11.25,-0.0869,-0.0161,-13.0,-2.4,53.2
34,75.92,-4.64,-0.0687,0.7767,-10.3,116.5,60.7
35,75.92,-4.64,0.2915,-0.1390,43.7,-20.8,60.7
36,73.07,2.17,0.3509,0.1021,52.6,15.3,74.7
37,67.99,4.64,-0.1916,0.1523,-28.7,22.8,79.8
38,67.99,4.64,0.0084,-0.5805,1.3,-87.1,79.8
39,63.97,4.32,-0.1473,0.8731,-22.1,131.0,83.8
40,60.67,4.07,0.4442,0.0444,66.6,6.7,87.1
41,58.55,3.92,0.5450,0.5461,81.8,81.9,89.2
42,56.47,3.78,0.8633,-0.9070,129.5,-136.1,91.3
43,56.47,3.78,0.7106,0.7320,106.6,109.8,91.3
44,54.95,3.67,0.9873,-0.7173,148.1,-107.6,92.8
45,52.96,3.54,0.3999,0.9407,60.0,141.1,94.8
46,51.87,3.02,0.9976,-0.9045,149.6,-135.7,95.9
47,51.87,3.02,0.3647,0.9335,54.7,140.0,95.9
48,51.38,2.99,0.6802,-0.8492,102.0,-127.4,96.4
49,52.24,2.60,-0.5561,1.0163,-83.4,150.0,95.5
50,52.24,2.60,-0.6583,-0.3776,-98.7,-56.6,95.5
51,54.09,2.26,-0.7791,0.3883,-116.9,58.2,93.7
52,57.00,2.00,-0.7749,0.7042,-116.2,105.6,90.8
53,61.34,2.74,-0.6569,0.6720,-98.5,100.8,86.4
54,66.93,3.13,-0.1845,0.4760,-27.7,71.4,80.9
55,66.93,3.13,0.1422,0.3334,21.3,50.0,80.9
56,71.71,3.50,0.9182,-0.0127,137.7,-1.9,76.1
57,77.17,4.92,0.4161,0.3368,62.4,50.5,70.6
58,77.17,4.92,0.5202,-0.3197,78.0,-47.9,70.6
59,80.55,5.21,0.6938,0.5914,104.1,88.7,67.8
60,80.35,4.69,0.7973,-0.4335,119.6,-65.0,67.8
61,79.86,5.15,0.3833,1.0693,57.5,150.0,67.9
62,80.55,5.21,1.1574,-0.8417,150.0,-126.3,67.8
63,80.55,5.21,0.1622,0.9827,24.3,147.4,67.8
64,81.94,5.33,0.9221,-0.8258,138.3,-123.9,67.8
65,85.54,5.66,-0.1015,0.6295,-15.2,94.4,67.8
66,90.86,6.15,-0.0222,-0.6268,-3.3,-94.0,67.8
67,90.86,6.15,-0.7869,-0.9539,-118.0,-143.1,67.8
68,92.52,4.73,-0.8916,-0.6612,-133.7,-99.2,67.8
69,92.86,3.71,-1.0127,-0.2172,-150.0,-32.6,67.4
70,93.79,2.24,-1.1116,-0.6460,-150.0,-96.9,65.8
71,93.79,2.24,-0.8380,-0.4678,-125.7,-70.2,65.8
72,92.14,0.08,-0.8243,-0.6765,-123.6,-101.5,63.3
73,93.95,-1.32,-0.8464,-0.9142,-127.0,-137.1,62.3
74,97.04,0.41,0.5890,0.4580,88.3,68.7,63.2
75,97.04,0.41,0.4013,-0.5334,60.2,-80.0,63.2
76,99.20,1.60,-0.5234,-0.0434,-78.5,-6.5,63.9
77,99.56,4.28,-0.0831,-0.8917,-12.5,-133.8,67.4
78,99.48,5.89,-0.5115,-0.6417,-76.7,-96.3,67.8
79,99.48,5.89,0.5280,0.9597,79.2,143.9,67.8
80,97.74,5.73,1.1287,0.8055,150.0,120.8,67.8
81,97.15,6.21,0.2658,0.6438,39.9,96.6,67.8
82,96.57,6.69,-0.0705,0.2899,-10.6,43.5,67.8
83,96.57,6.69,0.1134,0.5704,17.0,85.6,67.8
84,94.90,6.53,-0.4712,0.0687,-70.7,10.3,67.8
85,94.08,6.45,-0.9232,-0.8831,-138.5,-132.5,67.8
86,94.08,6.45,-1.0517,0.0893,-150.0,13.4,67.8
87,94.90,6.53,-0.5448,0.7932,-81.7,119.0,67.8
88,97.42,6.77,0.8242,-0.1631,123.6,-24.5,67.8
