step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,-133.00,120.50,-1.0156,-0.8323,-150.0,-124.8,259.7
1,-133.00,120.50,-1.1111,0.1955,-150.0,29.3,259.7
2,-133.00,120.50,-0.9372,-0.4358,-140.6,-65.4,259.7
3,-133.00,120.50,-0.9216,-0.5319,-138.2,-79.8,259.7
4,-133.00,120.50,0.6019,0.4183,90.3,62.7,259.7
5,141.22,-74.33,0.9211,1.0625,138.2,150.0,3.1
6,141.22,-74.33,0.9004,-0.9711,135.1,-145.7,3.1
7,141.22,-74.33,1.1072,1.7868,150.0,150.0,3.1
8,141.22,-74.33,-1.0043,-1.0630,-150.0,-150.0,3.1
9,141.22,-74.33,-0.6192,-1.5172,-92.9,-150.0,3.1
10,141.22,-74.33,0.9161,0.9452,137.4,141.8,3.1
11,141.22,-74.33,-0.9002,-1.1607,-135.0,-150.0,3.1
12,141.22,-74.33,0.8431,0.5870,126.5,88.1,3.1
13,141.22,-74.33,-1.0659,-0.9179,-150.0,-137.7,3.1
14,141.22,-74.33,-0.9991,-1.0602,-149.9,-150.0,3.1
15,143.26,-73.32,-0.8196,-1.1371,-122.9,-150.0,4.2
16,152.44,-77.25,1.0336,0.7662,150.0,114.9,0.6
17,148.55,-75.45,-0.8158,0.6398,-122.4,96.0,2.3
18,148.55,-75.45,-0.8758,-0.8485,-131.4,-127.3,2.3
19,148.55,-75.45,-0.9585,0.5891,-143.8,88.4,2.3
20,148.55,-75.45,-0.3316,-0.5531,-49.7,-83.0,2.3
21,148.55,-75.45,-1.1072,0.9728,-150.0,145.9,2.3
22,148.55,-75.45,-0.4441,1.3923,-66.6,150.0,2.3
23,148.55,-75.45,-0.9961,-0.5086,-149.4,-76.3,2.3
24,148.55,-75.45,-0.7791,2.1447,-116.9,150.0,2.3
25,148.55,-75.45,-0.3928,-0.9136,-58.9,-137.0,2.3
26,148.55,-75.45,-1.1000,0.9887,-150.0,148.3,2.3
27,148.55,-75.45,-0.7518,0.1645,-112.8,24.7,2.3
28,146.45,-71.83,1.0347,-0.7959,150.0,-119.4,5.8
29,145.88,-73.22,-0.9809,-1.0542,-147.1,-150.0,4.4
30,151.48,-70.76,-0.6334,-1.1548,-95.0,-150.0,7.1
31,151.48,-70.76,0.9724,0.9682,145.9,145.2,7.1
32,150.50,-69.01,-1.0521,-1.1945,-150.0,-150.0,8.8
33,148.68,-65.63,-0.8538,-0.8093,-128.1,-121.4,12.1
34,145.91,-65.76,0.8850,1.2011,132.7,150.0,11.8
35,145.49,-64.94,-0.9944,-0.9660,-149.2,-144.9,12.7
36,145.49,-64.94,-0.1217,-0.9929,-18.3,-148.9,12.7
37,145.49,-64.94,0.9101,-0.9894,136.5,-148.4,12.7
38,145.49,-64.94,-0.1135,-0.3897,-17.0,-58.5,12.7
39,145.49,-64.94,-0.9147,-0.8005,-137.2,-120.1,12.7
40,145.49,-64.94,1.0185,-0.7708,150.0,-115.6,12.7
41,145.49,-64.94,-0.9638,2.0225,-144.6,150.0,12.7
42,145.49,-64.94,-0.7449,-0.5686,-111.7,-85.3,12.7
43,145.49,-64.94,-0.2531,-0.3936,-38.0,-59.0,12.7
44,145.49,-64.94,0.9775,0.5200,146.6,78.0,12.7
45,144.35,-65.42,-1.0131,-0.9630,-150.0,-144.5,12.1
46,144.78,-66.24,0.8483,0.5507,127.2,82.6,11.3
47,145.49,-64.94,-0.8555,-0.8134,-128.3,-122.0,12.7
