step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,133.00,120.50,-1.0838,0.0653,-150.0,9.8,259.7
1,133.00,120.50,-1.0071,-0.8877,-150.0,-133.2,259.7
2,133.00,120.50,-0.8839,-0.9780,-132.6,-146.7,259.7
3,133.00,120.50,0.5732,0.4799,86.0,72.0,259.7
4,133.00,120.50,-1.1081,-1.0329,-150.0,-150.0,259.7
5,133.00,120.50,-1.0401,-0.8701,-150.0,-130.5,259.7
6,133.00,120.50,-0.8296,-1.1276,-124.4,-150.0,259.7
7,133.00,120.50,-1.0659,0.4995,-150.0,74.9,259.7
8,133.53,-56.30,-0.9155,0.0666,-137.3,10.0,20.8
9,133.53,-56.30,0.0165,1.3653,2.5,150.0,20.8
10,134.91,-56.56,0.6982,0.6513,104.7,97.7,20.6
11,136.62,-57.55,-0.7460,-0.8583,-111.9,-128.7,19.7
12,133.00,-52.35,-1.0312,-1.1632,-150.0,-150.0,259.7
13,133.00,-52.35,0.6133,1.1962,92.0,150.0,259.7
14,135.72,-55.38,-0.9447,-0.7082,-141.7,-106.2,21.8
15,136.56,-54.20,-0.9413,-1.0009,-141.2,-150.0,23.0
16,136.02,-52.80,0.9400,-0.8173,141.0,-122.6,24.4
17,136.02,-52.80,0.2000,-0.7796,30.0,-116.9,24.4
18,134.13,-51.18,-0.8916,-0.8932,-133.7,-134.0,25.9
19,134.89,-53.25,-0.6416,-0.9402,-96.2,-141.0,23.9
20,134.63,-52.56,-0.9354,-0.5238,-140.3,-78.6,24.6
21,134.63,-52.56,-0.4613,-0.9548,-69.2,-143.2,24.6
22,134.63,-52.56,-0.7001,-0.8956,-105.0,-134.3,24.6
23,134.63,-52.56,-0.2608,-0.1050,-39.1,-15.7,24.6
24,134.63,-52.56,-0.9156,-0.9221,-137.3,-138.3,24.6
25,134.63,-52.56,0.5673,0.2675,85.1,40.1,24.6
26,134.63,-52.56,-0.9982,-0.8110,-149.7,-121.6,24.6
27,134.63,-52.56,0.1438,-0.8596,21.6,-128.9,24.6
28,134.63,-52.56,-0.5303,-0.5942,-79.5,-89.1,24.6
29,134.63,-52.56,0.0384,-1.0171,5.8,-150.0,24.6
30,134.63,-52.56,-0.9430,-0.9119,-141.5,-136.8,24.6
31,133.67,-49.82,-0.5729,-0.2433,-85.9,-36.5,27.2
32,134.13,-51.18,-1.1217,-0.2858,-150.0,-42.9,25.9
33,132.44,-45.85,-0.5581,-0.3701,-83.7,-55.5,31.2
34,128.37,-39.24,-0.9435,-0.9582,-141.5,-143.7,37.6
35,127.83,-35.62,-0.3664,-0.8721,-55.0,-130.8,41.2
36,127.48,-31.49,-1.0111,-0.9991,-150.0,-149.9,45.3
37,126.16,-29.08,-0.4238,-0.8353,-63.6,-125.3,47.7
38,126.16,-29.08,0.8893,-0.8053,133.4,-120.8,47.7
39,126.16,-29.08,1.0232,0.1903,150.0,28.5,47.7
40,126.16,-29.08,0.4450,0.2326,66.7,34.9,47.7
41,126.16,-29.08,-1.0115,-0.8591,-150.0,-128.9,47.7
42,126.16,-29.08,0.2409,-1.2503,36.1,-150.0,47.7
43,126.16,-29.08,1.1222,0.3850,150.0,57.8,47.7
44,126.16,-29.08,-1.0643,-0.9230,-150.0,-138.4,47.7
45,126.16,-29.08,0.2420,-0.8854,36.3,-132.8,47.7
46,126.16,-29.08,0.4668,-0.6923,70.0,-103.8,47.7
47,126.19,-26.79,-1.2232,-1.0229,-150.0,-150.0,49.9
