step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,0.00,0.00,-1.0146,-1.0624,-150.0,-150.0,259.7
1,0.00,0.00,-1.0277,-0.8731,-150.0,-131.0,259.7
2,0.00,0.00,-0.9766,-0.9258,-146.5,-138.9,259.7
3,0.00,0.00,-0.9850,-0.8770,-147.8,-131.6,259.7
4,0.00,0.00,-1.0031,-0.6847,-150.0,-102.7,259.7
5,0.00,0.00,-0.8259,-0.8626,-123.9,-129.4,259.7
6,0.00,0.00,-1.0594,-0.9128,-150.0,-136.9,259.7
7,0.00,0.00,-1.2515,-0.8586,-150.0,-128.8,259.7
8,0.00,0.00,-0.8759,-0.9554,-131.4,-143.3,259.7
9,0.00,0.00,-1.0785,-1.0048,-150.0,-150.0,259.7
10,0.00,0.00,-0.9223,-0.8703,-138.3,-130.5,259.7
11,0.00,0.00,-1.0274,-1.0081,-150.0,-150.0,259.7
12,0.00,0.00,-1.0102,-0.9779,-150.0,-146.7,259.7
13,0.00,0.00,-0.8394,-0.8767,-125.9,-131.5,259.7
14,0.00,0.00,-1.1311,-0.8498,-150.0,-127.5,259.7
15,0.00,0.00,-1.0890,-1.0483,-150.0,-150.0,259.7
16,0.00,0.00,-0.8869,-0.7035,-133.0,-105.5,259.7
17,140.34,-56.89,-0.9632,-0.7018,-144.5,-105.3,20.5
18,135.52,-51.41,-0.8655,-0.7581,-129.8,-113.7,25.8
19,135.28,-50.72,-0.8853,-0.8238,-132.8,-123.6,26.4
20,134.18,-47.36,-0.9737,-1.0603,-146.0,-150.0,29.8
21,134.18,-47.36,-0.9561,-0.6264,-143.4,-94.0,29.8
22,134.18,-47.36,-0.9368,-0.1700,-140.5,-25.5,29.8
23,134.18,-47.36,-0.8937,-0.6075,-134.1,-91.1,29.8
24,134.18,-47.36,-0.9630,-0.7308,-144.4,-109.6,29.8
25,134.18,-47.36,-1.0700,-0.0765,-150.0,-11.5,29.8
26,134.18,-47.36,-1.0041,-0.7034,-150.0,-105.5,29.8
27,134.18,-47.36,0.9171,-0.3523,137.6,-52.9,29.8
28,134.18,-47.36,-1.0368,-0.7902,-150.0,-118.5,29.8
29,133.02,-47.82,-0.9929,-0.4115,-148.9,-61.7,29.2
30,133.44,-44.74,-1.0282,-0.8417,-150.0,-126.3,32.3
31,131.62,-42.65,-0.9067,-0.1474,-136.0,-22.1,34.4
32,130.97,-39.53,-0.5073,-0.9676,-76.1,-145.1,37.4
33,130.57,-37.08,0.2063,-0.4838,30.9,-72.6,39.8
34,130.21,-34.07,0.8735,-0.4736,131.0,-71.0,42.8
35,130.21,-34.07,0.9862,-0.5151,147.9,-77.3,42.8
36,130.21,-34.07,1.0476,-0.9763,150.0,-146.4,42.8
37,130.21,-34.07,0.9006,-0.6359,135.1,-95.4,42.8
38,130.21,-34.07,1.0418,-1.1228,150.0,-150.0,42.8
39,130.21,-34.07,0.9780,-0.4640,146.7,-69.6,42.8
40,130.21,-34.07,0.7756,-1.0666,116.3,-150.0,42.8
41,130.21,-34.07,1.0538,0.1001,150.0,15.0,42.8
42,130.21,-34.07,-0.9062,-0.9046,-135.9,-135.7,42.8
43,130.21,-34.07,0.9307,-0.9033,139.6,-135.5,42.8
44,130.16,-33.47,0.9331,-0.2501,140.0,-37.5,43.4
45,128.75,-31.59,-1.0995,-0.9807,-150.0,-147.1,45.3
46,128.69,-27.51,-1.1504,-1.1139,-150.0,-150.0,49.3
47,121.69,-22.05,-0.8736,-0.7436,-131.0,-111.5,54.5
48,121.30,-19.12,-0.7146,-0.0928,-107.2,-13.9,259.7
49,120.52,-17.59,-0.8777,0.3597,-131.7,53.9,259.7
50,118.94,-14.54,-0.8144,1.3200,-122.2,150.0,259.7
51,118.15,-13.02,-1.1051,0.8025,-150.0,120.4,259.7
52,110.24,-12.64,-0.9017,0.8001,-135.3,120.0,63.3
53,114.92,-10.94,-0.8643,0.9289,-129.6,139.3,65.4
54,112.38,-9.54,-0.8881,0.9640,-133.2,144.6,259.7
55,112.38,-9.54,-0.8782,0.8918,-131.7,133.8,259.7
56,111.44,-8.08,-1.1120,-0.5427,-150.0,-81.4,259.7
57,133.77,0.37,0.9566,-0.2015,143.5,-30.2,77.4
58,133.77,0.37,1.0486,-1.0723,150.0,-150.0,77.4
59,133.77,0.37,0.8374,-1.0548,125.6,-150.0,77.4
60,137.61,0.01,-0.9521,-0.8394,-142.8,-125.9,77.2
61,134.94,-2.64,-1.1458,-1.0487,-150.0,-150.0,74.5
62,134.94,-2.64,-0.6144,-0.4027,-92.2,-60.4,74.5
63,134.94,-2.64,-0.3225,-0.6261,-48.4,-93.9,74.5
64,134.65,-3.27,1.0257,0.1273,150.0,19.1,73.8
65,132.74,-4.59,0.8561,0.2701,128.4,40.5,72.4
66,130.09,-4.71,1.1608,-0.7356,150.0,-110.3,72.2
67,130.09,-4.71,0.9752,-1.0852,146.3,-150.0,72.2
68,130.09,-4.71,1.0393,0.1855,150.0,27.8,72.2
69,131.10,0.19,-0.8199,0.5624,-123.0,84.4,77.1
70,130.10,0.73,0.5441,-0.9540,81.6,-143.1,77.6
71,130.10,0.73,0.8457,-1.0540,126.9,-150.0,77.6
72,130.43,1.37,1.0764,-1.1272,150.0,-150.0,78.3
73,130.43,1.37,1.1023,-0.8706,150.0,-130.6,78.3
74,130.59,2.51,-0.9624,-0.0887,-144.4,-13.3,259.7
75,130.59,2.51,-0.8349,-0.0270,-125.2,-4.0,259.7
76,130.71,3.36,-0.9894,-0.3596,-148.4,-53.9,259.7
77,130.82,4.22,-0.9770,-0.8485,-146.5,-127.3,259.7
78,130.82,4.22,-0.1147,-0.8809,-17.2,-132.1,259.7
