step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,133.00,-74.42,-0.4889,-1.0063,-73.3,-150.0,259.7
1,133.00,-74.42,0.5748,1.0404,86.2,150.0,259.7
2,133.00,-74.48,0.8150,0.6395,122.3,95.9,259.7
3,138.27,-71.32,-0.8687,-0.6272,-130.3,-94.1,6.0
4,133.00,-71.38,-0.7104,-0.6288,-106.6,-94.3,259.7
5,139.72,-73.94,-0.9848,-0.5708,-147.7,-85.6,3.4
6,139.72,-73.94,-0.8862,-1.1707,-132.9,-150.0,3.4
7,133.00,-73.44,0.8933,0.6349,134.0,95.2,259.7
8,133.00,-73.45,-1.0065,-1.0140,-150.0,-150.0,259.7
9,138.24,-73.56,-0.8496,0.7933,-127.4,119.0,3.7
10,138.24,-73.56,-1.0271,-0.8427,-150.0,-126.4,3.7
11,141.74,-75.23,0.9556,-0.8217,143.3,-123.3,2.2
12,141.74,-75.23,1.1599,-0.4321,150.0,-64.8,2.2
13,146.42,-76.46,-0.8630,-0.8833,-129.5,-132.5,1.2
14,146.42,-76.46,1.0173,-0.8076,150.0,-121.1,1.2
15,152.54,-79.69,0.5313,-1.9256,79.7,-150.0,0.0
16,152.44,-77.25,0.1559,-1.1643,23.4,-150.0,0.6
17,151.87,-76.30,-0.7368,-1.0765,-110.5,-150.0,1.5
18,151.87,-76.30,-0.4485,-1.0207,-67.3,-150.0,1.5
19,151.87,-76.30,0.9462,-0.9212,141.9,-138.2,1.5
20,151.87,-76.30,0.7545,-1.1634,113.2,-150.0,1.5
21,149.18,-71.74,-1.2138,-0.9951,-150.0,-149.3,6.0
22,149.18,-71.74,-1.0544,-1.0356,-150.0,-150.0,6.0
23,148.68,-70.85,-1.0049,-0.7050,-150.0,-105.8,6.9
24,133.00,-71.20,-0.7406,-0.8084,-111.1,-121.3,259.7
25,141.63,-62.69,-0.8820,-0.4135,-132.3,-62.0,14.7
26,141.63,-62.69,-0.7962,0.3406,-119.4,51.1,14.7
27,138.71,-59.31,-0.8892,-0.9189,-133.4,-137.8,18.0
28,139.51,-58.10,-0.9759,-1.1883,-146.4,-150.0,19.2
29,140.98,-58.38,0.9554,0.7058,143.3,105.9,19.0
30,140.98,-58.38,0.7404,-1.1311,111.1,-150.0,19.0
31,138.27,-55.17,-0.9208,-0.6246,-138.1,-93.7,22.1
32,139.15,-53.99,-1.0825,0.7748,-150.0,116.2,23.3
33,137.44,-53.04,0.1015,-0.8507,15.2,-127.6,24.2
34,137.44,-53.04,-0.8662,-0.9628,-129.9,-144.4,24.2
35,138.35,-51.87,-1.0271,-1.0558,-150.0,-150.0,25.4
36,131.93,-43.92,0.9033,-0.7909,135.5,-118.6,33.0
37,131.77,-43.28,0.9610,0.9201,144.1,138.0,33.7
38,131.77,-43.28,-0.8640,-0.9736,-129.6,-146.0,33.7
39,132.09,-44.56,0.9935,-0.7745,149.0,-116.2,32.4
40,132.09,-44.56,0.0472,-1.1220,7.1,-150.0,32.4
41,132.09,-44.56,0.7229,-0.8155,108.4,-122.3,32.4
42,132.09,-44.56,-0.1997,-1.1521,-30.0,-150.0,32.4
43,132.09,-44.56,0.5012,-1.0034,75.2,-150.0,32.4
44,132.09,-44.56,0.8327,-0.7457,124.9,-111.8,32.4
45,132.09,-44.56,-0.4802,-0.9797,-72.0,-146.9,32.4
46,132.09,-44.56,0.7963,-0.7557,119.4,-113.4,32.4
47,131.09,-40.15,1.2091,-0.4654,150.0,-69.8,36.8
48,130.76,-38.30,1.0859,-0.9882,150.0,-148.2,38.6
49,128.75,-31.59,-0.9082,-0.9413,-136.2,-141.2,45.3
50,126.19,-26.79,-0.6833,-1.0374,-102.5,-150.0,49.9
51,126.24,-25.64,1.0952,-0.7133,150.0,-107.0,51.1
52,125.37,-21.61,-0.9343,-0.6411,-140.2,-96.2,55.1
53,126.76,-20.50,-0.9937,-0.7870,-149.1,-118.1,56.3
54,126.76,-20.50,-0.9368,-0.9535,-140.5,-143.0,56.3
55,125.80,-18.76,-0.8589,-0.7380,-128.8,-110.7,58.0
56,125.13,-16.70,-1.1079,0.2907,-150.0,43.6,259.7
57,125.88,-13.04,-1.0520,-0.2340,-150.0,-35.1,63.6
58,125.88,-13.04,-1.0363,-0.7650,-150.0,-114.8,63.6
59,124.31,-10.19,-1.0496,0.2692,-150.0,40.4,66.5
60,129.59,-5.93,-0.9900,-0.7049,-148.5,-105.7,71.0
61,129.59,-5.93,-1.0040,0.2945,-150.0,44.2,71.0
62,132.53,-2.17,1.0272,0.8777,150.0,131.7,74.8
63,133.88,-2.09,0.3124,1.1286,46.9,150.0,75.0
64,136.54,0.57,0.8831,-0.6329,132.5,-94.9,77.7
65,134.82,-0.18,0.9779,0.4728,146.7,70.9,76.9
66,134.82,-0.18,1.0627,1.0657,150.0,150.0,76.9
67,135.83,1.77,0.4660,0.3159,69.9,47.4,78.9
68,137.70,5.10,0.9149,-0.9567,137.2,-143.5,82.3
69,138.93,7.16,0.9187,-1.0523,137.8,-150.0,84.4
70,138.93,7.16,-0.5482,-1.0070,-82.2,-150.0,84.4
71,138.35,8.42,-0.7924,-0.9398,-118.9,-141.0,85.6
72,139.80,8.56,-1.1134,-0.8712,-150.0,-130.7,85.8
73,135.95,8.82,-0.8507,-0.8636,-127.6,-129.5,85.9
74,135.95,8.82,-1.0814,-0.8825,-150.0,-132.4,85.9
75,133.00,11.33,0.9045,-0.9919,135.7,-148.8,259.7
76,133.00,13.11,0.6828,0.5273,102.4,79.1,259.7
77,133.00,14.88,-0.7782,-1.0032,-116.7,-150.0,259.7
78,133.00,14.88,1.0344,-0.9662,150.0,-144.9,259.7
79,133.00,16.66,0.9978,-0.8473,149.7,-127.1,259.7
80,133.00,18.44,0.8449,-0.8695,126.7,-130.4,259.7
81,133.00,20.21,0.9895,-0.3755,148.4,-56.3,259.7
82,133.00,20.21,-0.2444,-0.8955,-36.7,-134.3,259.7
83,135.05,15.34,0.8397,-0.8524,126.0,-127.9,92.4
84,132.80,15.71,-0.9553,-0.9402,-143.3,-141.0,92.7
85,132.80,15.71,-0.9849,-0.8621,-147.7,-129.3,92.7
86,133.00,17.31,-1.0889,0.5245,-150.0,78.7,259.7
87,133.00,17.31,-0.7844,-0.9318,-117.7,-139.8,259.7
88,133.00,17.31,-0.9928,-0.6805,-148.9,-102.1,259.7
89,133.00,17.31,-0.9751,-0.6331,-146.3,-95.0,259.7
90,133.00,17.31,-0.9815,-0.8305,-147.2,-124.6,259.7
91,133.00,17.31,-0.9713,-1.0212,-145.7,-150.0,259.7
92,133.00,17.31,-0.5082,-0.2284,-76.2,-34.3,259.7
93,133.00,17.31,-1.0324,-0.9032,-150.0,-135.5,259.7
94,133.00,17.31,-0.8811,-0.9984,-132.2,-149.8,259.7
95,133.00,17.31,-1.1820,-0.2591,-150.0,-38.9,259.7
96,133.00,19.78,0.9943,-1.0939,149.1,-150.0,259.7
97,132.82,22.25,1.1434,-0.9644,150.0,-144.7,259.7
98,130.79,18.13,1.0932,-0.2775,150.0,-41.6,95.0
99,141.96,24.86,-0.8895,-1.1266,-133.4,-150.0,102.2
100,153.44,35.59,-0.9325,-0.5212,-139.9,-78.2,112.4
101,152.59,36.24,-0.8626,1.0906,-129.4,150.0,112.4
102,152.59,36.24,-0.7244,1.0618,-108.7,150.0,112.4
103,152.59,36.24,-0.1025,0.9863,-15.4,147.9,112.4
104,152.59,36.24,1.0769,1.1079,150.0,150.0,112.4
105,150.09,36.54,0.9557,1.0169,143.4,150.0,112.4
106,133.36,33.02,0.8265,0.0946,124.0,14.2,124.6
107,120.40,28.91,0.8500,1.0078,127.5,150.0,137.8
108,119.20,28.68,0.2360,-0.7228,35.4,-108.4,139.0
109,118.58,29.28,-0.9622,-1.0059,-144.3,-150.0,139.6
110,119.16,30.12,-0.7174,-1.0422,-107.6,-150.0,139.0
111,116.80,29.64,-0.9443,-1.0004,-141.6,-150.0,141.4
112,116.80,29.64,-0.8829,-0.8275,-132.4,-124.1,141.4
113,116.80,29.64,-1.0891,-0.6535,-150.0,-98.0,141.4
114,116.80,29.64,-0.9084,0.4480,-136.3,67.2,141.4
115,116.80,29.64,-0.7494,0.9939,-112.4,149.1,141.4
116,116.80,29.64,-0.9751,1.0506,-146.3,150.0,141.4
117,116.80,29.64,-0.9005,1.0899,-135.1,150.0,141.4
118,117.40,29.04,0.8622,1.0742,129.3,150.0,140.8
119,106.26,22.18,-1.0606,0.9009,-150.0,135.1,152.3
120,105.25,22.01,-0.9070,1.1582,-136.0,150.0,153.3
121,101.73,22.05,-0.9782,0.9527,-146.7,142.9,156.9
122,98.35,22.11,-1.0199,0.8960,-150.0,134.4,160.2
123,94.71,21.49,-0.9148,0.9720,-137.2,145.8,163.9
124,94.71,21.49,-0.8821,0.8698,-132.3,130.5,163.9
125,92.95,21.19,0.7220,0.9712,108.3,145.7,165.7
126,91.37,19.69,1.0876,1.1710,150.0,150.0,167.3
127,91.37,19.69,-0.9833,0.9324,-147.5,139.9,167.3
128,88.04,19.15,-0.8607,1.0318,-129.1,150.0,170.7
129,86.42,18.89,0.2346,0.9054,35.2,135.8,172.3
130,84.05,18.52,-0.8547,0.9981,-128.2,149.7,174.7
