step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,133.00,-99.10,-1.0612,-0.9656,-150.0,-144.8,259.7
1,133.00,-101.04,-0.7517,-0.9357,-112.8,-140.4,259.7
2,133.00,-102.99,-0.7559,-1.0988,-113.4,-150.0,259.7
3,133.00,-104.94,0.4079,-1.0371,61.2,-150.0,259.7
4,133.00,-104.94,-1.0092,-1.0123,-150.0,-150.0,259.7
5,133.00,-104.94,-0.7697,-1.1665,-115.4,-150.0,259.7
6,133.00,-104.94,0.4959,-0.6961,74.4,-104.4,259.7
7,133.00,-104.94,0.3525,-0.6928,52.9,-103.9,259.7
8,133.00,-104.94,-0.8873,-0.7873,-133.1,-118.1,259.7
9,133.00,-104.94,0.9825,-0.8846,147.4,-132.7,259.7
10,133.00,-104.94,-1.2762,-0.8856,-150.0,-132.8,259.7
11,133.00,-104.94,-0.8136,-0.8256,-122.0,-123.8,259.7
12,133.00,-104.94,-0.3027,-1.0255,-45.4,-150.0,259.7
13,133.00,-108.83,0.5994,-0.1825,89.9,-27.4,259.7
14,133.00,-112.73,-0.8330,0.5088,-125.0,76.3,259.7
15,151.30,-75.37,0.7778,-0.9505,116.7,-142.6,2.5
16,133.00,-74.81,-1.0197,-0.8574,-150.0,-128.6,259.7
17,142.38,-61.44,1.1125,-0.8326,150.0,-124.9,16.0
18,139.18,-57.36,-0.8129,-0.8997,-121.9,-135.0,20.0
19,139.18,-57.36,-0.9091,-1.3226,-136.4,-150.0,20.0
20,139.18,-57.36,0.0750,-1.0905,11.3,-150.0,20.0
21,139.18,-57.36,1.1255,0.3507,150.0,52.6,20.0
22,139.18,-57.36,-0.9344,-1.0425,-140.2,-150.0,20.0
23,139.18,-57.36,-1.1132,-0.5457,-150.0,-81.9,20.0
24,139.18,-57.36,0.9324,-1.4904,139.9,-150.0,20.0
25,139.18,-57.36,0.5470,-1.2385,82.0,-150.0,20.0
26,138.27,-55.17,-0.3930,-0.9112,-59.0,-136.7,22.1
27,136.44,-50.26,-1.1724,-0.6374,-150.0,-95.6,26.9
28,135.56,-47.56,-0.0515,-1.1695,-7.7,-150.0,29.6
29,134.99,-45.58,-0.8963,-0.5988,-134.4,-89.8,31.6
30,130.66,-37.69,0.6743,-0.2705,101.1,-40.6,39.2
31,130.11,-32.88,-0.3865,-1.0849,-58.0,-150.0,44.0
32,130.11,-32.88,0.9863,-0.9093,147.9,-136.4,44.0
33,130.11,-32.88,1.0056,0.0641,150.0,9.6,44.0
34,130.11,-32.88,0.5605,-1.0005,84.1,-150.0,44.0
35,130.11,-32.88,0.8421,-0.0583,126.3,-8.7,44.0
36,130.11,-32.88,0.7041,-0.8031,105.6,-120.5,44.0
37,130.11,-32.88,0.7081,-0.6833,106.2,-102.5,44.0
38,130.11,-32.88,0.2016,-0.7999,30.2,-120.0,44.0
39,130.11,-32.88,0.9445,-0.4681,141.7,-70.2,44.0
40,130.11,-32.88,0.8109,-0.1411,121.6,-21.2,44.0
41,128.71,-26.93,0.5416,-1.0644,81.2,-150.0,49.9
42,128.71,-26.93,-0.3055,-0.9070,-45.8,-136.0,49.9
43,128.71,-26.93,0.7547,-0.8226,113.2,-123.4,49.9
44,128.91,-15.92,-0.8553,-1.0849,-128.3,-150.0,61.0
45,129.68,-13.00,0.0546,-1.0054,8.2,-150.0,63.8
46,126.97,-9.55,0.1429,-0.8838,21.4,-132.6,67.2
47,126.71,-4.96,-1.1313,-0.3301,-150.0,-49.5,259.7
48,126.22,-2.74,-0.8836,-1.0260,-132.5,-150.0,259.7
49,125.72,-0.53,-1.0820,-0.2543,-150.0,-38.2,259.7
50,125.72,-0.53,-0.3270,0.3867,-49.1,58.0,259.7
51,125.72,-0.53,-0.9866,0.7378,-148.0,110.7,259.7
52,125.72,-0.53,-0.9957,-0.3698,-149.4,-55.5,259.7
53,125.72,-0.53,-0.8291,-1.0120,-124.4,-150.0,259.7
54,125.72,-0.53,0.2836,-0.9106,42.5,-136.6,259.7
55,125.72,-0.53,-0.5726,0.6506,-85.9,97.6,259.7
56,125.72,-0.53,-1.1101,-0.8839,-150.0,-132.6,259.7
57,125.72,-0.53,-0.9393,-1.1932,-140.9,-150.0,259.7
58,125.72,-0.53,-0.7969,-1.1026,-119.5,-150.0,259.7
59,124.73,3.89,0.3251,-0.8473,48.8,-127.1,259.7
60,123.73,8.32,0.8670,-0.9460,130.1,-141.9,259.7
61,122.74,12.75,0.8551,-1.0548,128.3,-150.0,259.7
62,121.75,17.17,-0.8891,-0.7423,-133.4,-111.3,259.7
63,121.25,19.39,-1.1596,-0.7274,-150.0,-109.1,259.7
64,137.16,18.38,1.0039,-0.7199,150.0,-108.0,95.5
65,137.16,18.38,0.9527,1.1427,142.9,150.0,95.5
66,137.16,18.38,-0.5987,1.0007,-89.8,150.0,95.5
67,137.16,18.38,0.8918,0.9783,133.8,146.7,95.5
68,137.16,18.38,1.1983,-0.1882,150.0,-28.2,95.5
