step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,130.74,-63.83,0.5326,-0.9874,79.9,-148.1,13.1
1,130.87,-64.14,-0.9556,-0.7743,-143.3,-116.1,259.7
2,130.37,-63.06,-0.3768,-1.1112,-56.5,-150.0,13.9
3,130.37,-63.06,-0.2783,-1.1845,-41.7,-150.0,13.9
4,130.37,-63.06,-0.3392,-1.1114,-50.9,-150.0,13.9
5,130.27,-62.87,-1.1560,-1.2130,-150.0,-150.0,259.7
6,131.11,-64.61,-1.0707,-0.9470,-150.0,-142.0,12.3
7,132.85,-65.70,-0.8645,-0.2879,-129.7,-43.2,11.4
8,132.85,-65.70,-0.4768,-0.4761,-71.5,-71.4,11.4
9,134.24,-66.01,-0.2053,-0.9280,-30.8,-139.2,11.1
10,136.91,-63.79,-0.7478,-0.8170,-112.2,-122.6,13.4
11,137.97,-63.32,-1.1188,-0.3454,-150.0,-51.8,13.9
12,137.97,-63.32,-0.9970,-1.0551,-149.5,-150.0,13.9
13,136.62,-57.55,-1.0229,-0.9981,-150.0,-149.7,19.7
14,135.72,-55.38,-0.4953,-0.4742,-74.3,-71.1,21.8
15,134.89,-53.25,-0.9648,-0.9280,-144.7,-139.2,23.9
16,134.89,-53.25,-0.0606,-0.7235,-9.1,-108.5,23.9
17,134.38,-51.87,0.0486,-0.9449,7.3,-141.7,25.3
18,134.38,-51.87,-0.6416,-0.7491,-96.2,-112.4,25.3
19,134.13,-51.18,-1.0062,-0.9704,-150.0,-145.6,25.9
20,134.13,-51.18,-0.9538,-0.6615,-143.1,-99.2,25.9
21,134.13,-51.18,-0.9023,-1.0792,-135.3,-150.0,25.9
22,132.63,-46.50,-0.7085,-0.3824,-106.3,-57.4,30.5
23,131.29,-46.31,-1.0544,-0.6720,-150.0,-100.8,30.7
24,131.29,-46.31,-0.7216,-0.0949,-108.2,-14.2,30.7
25,130.61,-43.75,0.8552,-0.1486,128.3,-22.3,33.2
26,127.91,-36.22,-0.6213,-0.9070,-93.2,-136.1,40.6
27,129.11,-35.74,0.2263,-0.7729,34.0,-115.9,41.2
28,129.11,-35.74,0.9614,-0.9332,144.2,-140.0,41.2
29,127.76,-35.03,-0.5365,-1.1210,-80.5,-150.0,41.8
