step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,-133.00,-120.50,-0.9617,-0.7652,-144.3,-114.8,259.7
1,-133.00,-120.50,-0.9577,-0.9249,-143.7,-138.7,259.7
2,-133.00,-120.50,-0.9319,-0.9230,-139.8,-138.5,259.7
3,-133.00,-120.50,-0.9190,-1.1462,-137.9,-150.0,259.7
4,-133.00,-120.50,-1.1060,-0.1796,-150.0,-26.9,259.7
5,-133.00,-120.50,-1.0328,-0.8702,-150.0,-130.5,259.7
6,-133.00,-120.50,-1.1154,-0.9322,-150.0,-139.8,259.7
7,-133.00,-120.50,-0.9756,-0.1040,-146.3,-15.6,259.7
8,-133.00,-120.50,-1.1272,-0.4295,-150.0,-64.4,259.7
9,-133.00,-120.50,-0.9943,-0.8862,-149.1,-132.9,259.7
10,-133.00,-120.50,-0.9487,-0.3020,-142.3,-45.3,259.7
11,-133.00,-120.50,-0.9717,-0.9051,-145.8,-135.8,259.7
12,-133.00,-120.50,-1.0118,-0.4770,-150.0,-71.6,259.7
13,137.74,-57.09,-0.9002,0.8358,-135.0,125.4,20.2
14,133.00,-55.68,-0.9486,-0.5792,-142.3,-86.9,259.7
15,134.89,-53.25,-0.8198,-0.2347,-123.0,-35.2,23.9
16,134.89,-53.25,-0.9177,-0.6605,-137.7,-99.1,23.9
17,134.89,-53.25,-0.9956,-0.6478,-149.3,-97.2,23.9
18,134.89,-53.25,-1.0698,-0.6100,-150.0,-91.5,23.9
19,134.89,-53.25,-0.7593,-0.3587,-113.9,-53.8,23.9
20,134.89,-53.25,-0.9493,-0.8231,-142.4,-123.5,23.9
21,137.13,-55.63,0.0072,-0.8059,1.1,-120.9,21.6
22,137.13,-55.63,0.9745,-0.6757,146.2,-101.4,21.6
23,133.02,-47.82,-0.4745,-0.6793,-71.2,-101.9,29.2
24,131.48,-42.02,0.0051,-0.6650,0.8,-99.8,35.0
25,131.34,-41.39,0.6404,-0.6777,96.1,-101.6,35.6
26,131.34,-41.39,0.8762,0.1020,131.4,15.3,35.6
27,131.34,-41.39,0.2027,-0.8976,30.4,-134.6,35.6
28,130.97,-39.53,0.9974,-0.8800,149.6,-132.0,37.4
29,130.48,-36.47,0.9351,-0.9546,140.3,-143.2,40.5
30,127.51,-32.08,0.8482,-0.4883,127.2,-73.2,44.8
31,127.51,-32.08,-0.7902,-0.7952,-118.5,-119.3,44.8
32,127.51,-32.08,-0.8635,-1.0831,-129.5,-150.0,44.8
33,127.51,-32.08,0.7622,-1.0635,114.3,-150.0,44.8
34,127.51,-32.08,0.9364,0.2776,140.5,41.6,44.8
35,127.51,-32.08,-0.6888,-0.7669,-103.3,-115.0,44.8
36,127.43,-30.33,-0.4962,-1.0765,-74.4,-150.0,46.5
37,123.79,-25.52,-0.9165,-0.9770,-137.5,-146.6,51.2
38,123.79,-25.52,-0.9540,-1.1441,-143.1,-150.0,51.2
39,123.79,-25.52,-1.1646,-0.7489,-150.0,-112.3,51.2
40,123.79,-25.52,-1.0707,-0.8052,-150.0,-120.8,51.2
41,123.79,-25.52,-1.0649,-1.1443,-150.0,-150.0,51.2
42,123.79,-25.52,-0.7808,-0.7201,-117.1,-108.0,51.2
43,123.79,-25.52,-0.8950,-0.6840,-134.3,-102.6,51.2
44,123.79,-25.52,-0.8589,0.2165,-128.8,32.5,51.2
45,123.79,-25.52,-1.0366,-0.6973,-150.0,-104.6,51.2
46,123.79,-25.52,-1.0251,-0.8741,-150.0,-131.1,51.2
47,121.51,-22.05,-1.0485,-0.9364,-150.0,-140.5,259.7
48,119.23,-11.42,-0.8813,0.9508,-132.2,142.6,65.1
49,134.52,4.19,-0.2481,-0.4710,-37.2,-70.6,81.3
50,134.99,9.37,1.0364,-0.8219,150.0,-123.3,86.5
51,136.82,12.21,1.0963,-1.1455,150.0,-150.0,89.3
52,136.82,12.21,1.1022,-0.8238,150.0,-123.6,89.3
53,136.82,12.21,-0.4436,-0.7297,-66.5,-109.5,89.3
54,136.82,12.21,-0.8353,-0.3565,-125.3,-53.5,89.3
55,136.82,12.21,-1.0774,0.7856,-150.0,117.8,89.3
56,136.82,12.21,-0.9916,0.5748,-148.7,86.2,89.3
57,136.82,12.21,-0.8001,-0.2298,-120.0,-34.5,89.3
58,136.82,12.21,-1.2358,-0.1001,-150.0,-15.0,89.3
59,136.82,12.21,-1.0044,-0.4232,-150.0,-63.5,89.3
60,136.82,12.21,-0.8921,-0.6040,-133.8,-90.6,89.3
61,139.87,16.68,-1.0956,-0.9221,-150.0,-138.3,94.0
62,139.87,16.68,-1.0586,0.7731,-150.0,116.0,94.0
63,138.87,20.74,-0.7070,0.2237,-106.1,33.6,98.0
64,138.00,21.31,-0.8165,0.2881,-122.5,43.2,98.5
65,150.15,31.70,-1.0859,-0.2640,-150.0,-39.6,109.4
66,150.15,31.70,-0.8374,0.9149,-125.6,137.2,109.4
67,146.01,34.87,0.8972,0.8174,134.6,122.6,112.4
68,146.01,34.87,0.9537,0.9852,143.1,147.8,112.4
69,146.01,34.87,1.0059,-0.8111,150.0,-121.7,112.4
70,146.01,34.87,-0.0388,1.1806,-5.8,150.0,112.4
71,146.01,34.87,1.1198,0.9309,150.0,139.6,112.4
72,146.01,34.87,0.0517,1.1671,7.8,150.0,112.4
73,146.01,34.87,0.6075,0.1878,91.1,28.2,112.4
74,146.01,34.87,-0.7644,-0.1730,-114.7,-25.9,112.4
75,145.23,35.51,0.9067,2.1446,136.0,150.0,112.6
