step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,153.39,-33.82,-0.9808,-1.3965,-147.1,-150.0,0.0
1,153.39,-33.82,-0.9078,-0.9395,-136.2,-140.9,0.0
2,153.35,-33.19,-1.2796,-0.6877,-150.0,-103.2,0.0
3,153.35,-33.19,-0.8310,-1.1207,-124.7,-150.0,0.0
4,153.35,-33.19,-0.9711,-0.8863,-145.7,-132.9,0.0
5,153.35,-33.19,0.0423,-1.0156,6.3,-150.0,0.0
6,153.35,-33.19,-0.8962,-0.9989,-134.4,-149.8,0.0
7,153.35,-33.19,-0.6323,-0.1859,-94.8,-27.9,0.0
8,153.35,-33.19,-0.8174,-0.9569,-122.6,-143.5,0.0
9,153.35,-33.19,-1.0559,-1.5316,-150.0,-150.0,0.0
10,153.35,-33.19,-1.6301,-0.8618,-150.0,-129.3,0.0
11,153.35,-33.19,-0.8455,-1.5716,-126.8,-150.0,0.0
12,153.35,-33.19,1.2268,-0.7216,150.0,-108.2,0.0
13,154.95,-33.32,-1.0999,-1.1626,-150.0,-150.0,0.0
14,154.95,-33.32,-0.3953,-0.9126,-59.3,-136.9,0.0
15,154.95,-33.32,0.4787,-0.8699,71.8,-130.5,0.0
16,154.95,-33.32,-0.1408,-1.3648,-21.1,-150.0,0.0
17,153.30,-32.55,-0.8095,-0.8741,-121.4,-131.1,0.4
18,159.94,-33.72,-0.9835,-0.9182,-147.5,-137.7,0.0
19,163.29,-32.03,-0.9038,-0.9962,-135.6,-149.4,0.0
20,122.18,-6.11,0.3093,-0.8681,46.4,-130.2,34.5
21,122.18,-6.11,0.9422,-1.0147,141.3,-150.0,34.5
22,122.18,-6.11,-0.4960,0.9654,-74.4,144.8,34.5
23,122.18,-6.11,0.6555,-0.8062,98.3,-120.9,34.5
24,122.18,-6.11,-0.5986,0.9557,-89.8,143.3,34.5
25,120.38,-5.06,0.6562,0.0683,98.4,10.2,36.4
26,118.88,-3.47,-0.7522,0.8329,-112.8,124.9,38.5
27,115.95,-1.11,-0.2161,-0.0806,-32.4,-12.1,181.0
28,113.28,1.03,0.5603,1.0344,84.0,150.0,181.0
29,110.61,3.17,-0.7447,0.9121,-111.7,136.8,181.0
30,107.93,5.31,0.2237,-0.4020,33.6,-60.3,181.0
31,102.59,9.58,-0.4583,0.5006,-68.7,75.1,181.0
32,97.25,13.86,-0.6722,-0.4000,-100.8,-60.0,181.0
33,97.25,13.86,0.3461,0.4733,51.9,71.0,181.0
34,97.25,13.86,0.9309,0.6021,139.6,90.3,181.0
35,97.25,13.86,0.4404,-0.0362,66.1,-5.4,181.0
36,97.25,13.86,0.0241,0.8724,3.6,130.9,181.0
