step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,150.44,-35.45,-0.5578,-0.8496,-83.7,-127.4,0.0
1,150.44,-35.45,-0.8046,-1.0139,-120.7,-150.0,0.0
2,150.44,-35.45,-0.8930,-0.9739,-133.9,-146.1,0.0
3,150.44,-35.45,-1.0568,-0.9774,-150.0,-146.6,0.0
4,150.44,-35.45,-1.1438,-0.9579,-150.0,-143.7,0.0
5,150.44,-35.45,-0.2216,-1.1480,-33.2,-150.0,0.0
6,148.91,-35.31,-0.8536,-0.8794,-128.0,-131.9,0.0
7,153.67,-36.38,-0.8796,-0.7610,-131.9,-114.1,0.0
8,153.67,-36.38,-1.0494,-2.5260,-150.0,-150.0,0.0
9,153.67,-36.38,-0.9409,2.0599,-141.1,150.0,0.0
10,153.67,-36.38,-1.0827,-0.3006,-150.0,-45.1,0.0
11,153.67,-36.38,-1.0995,0.0809,-150.0,12.1,0.0
12,153.67,-36.38,-0.9661,-0.5164,-144.9,-77.5,0.0
13,153.67,-36.38,-0.5693,-0.3142,-85.4,-47.1,0.0
14,155.29,-36.53,0.8023,-0.6809,120.3,-102.1,0.0
15,155.29,-36.53,0.6362,0.0450,95.4,6.7,0.0
16,158.43,-35.53,0.9360,0.0454,140.4,6.8,0.0
17,160.06,-35.03,-1.0903,-0.9001,-150.0,-135.0,0.0
18,161.78,-35.18,-0.9875,-1.0090,-148.1,-150.0,0.0
19,158.11,-30.37,-1.0078,-0.8912,-150.0,-133.7,1.0
20,133.41,-16.12,-0.4098,0.2125,-61.5,31.9,20.7
21,131.15,-14.96,0.9421,-1.1420,141.3,-150.0,22.7
22,132.32,-14.72,0.1342,-0.9716,20.1,-145.7,181.0
23,130.57,-13.06,-0.8051,-0.9172,-120.8,-137.6,181.0
24,128.82,-11.40,0.1461,-0.9287,21.9,-139.3,181.0
25,127.07,-9.74,0.6248,-0.7815,93.7,-117.2,181.0
26,127.07,-9.74,0.1700,-0.8625,25.5,-129.4,181.0
27,127.07,-9.74,-0.3012,-0.3568,-45.2,-53.5,181.0
28,127.07,-9.74,-0.0558,-0.5807,-8.4,-87.1,181.0
29,127.07,-9.74,0.3489,-0.2426,52.3,-36.4,181.0
30,127.07,-9.74,0.5449,-0.9187,81.7,-137.8,181.0
31,127.07,-9.74,0.1813,-0.6719,27.2,-100.8,181.0
32,127.07,-9.74,0.1364,0.2247,20.5,33.7,181.0
33,125.32,-8.07,-0.7692,0.9056,-115.4,135.8,181.0
34,123.57,-6.41,0.2503,0.3454,37.5,51.8,181.0
35,121.82,-4.75,-0.0749,1.0293,-11.2,150.0,181.0
36,116.56,0.24,0.8187,0.4033,122.8,60.5,181.0
37,114.81,1.90,0.5266,0.4162,79.0,62.4,181.0
38,113.06,3.56,-0.6257,0.7522,-93.9,112.8,181.0
39,111.31,5.22,-0.7644,0.0404,-114.7,6.1,181.0
40,109.56,6.89,-0.3424,-0.3141,-51.4,-47.1,181.0
41,107.81,8.55,-1.1535,0.6258,-150.0,93.9,181.0
42,106.06,10.21,-0.7342,-0.5341,-110.1,-80.1,181.0
43,104.31,11.87,-0.2002,-1.2230,-30.0,-150.0,181.0
44,102.56,13.54,0.6633,-0.8597,99.5,-129.0,181.0
45,100.81,15.20,0.7993,-1.0986,119.9,-150.0,181.0
46,99.06,16.86,1.1420,-0.7281,150.0,-109.2,181.0
47,97.31,18.52,1.0005,-0.6493,150.0,-97.4,181.0
48,95.56,20.19,0.9893,0.0561,148.4,8.4,181.0
49,93.81,21.85,1.0913,0.7725,150.0,115.9,181.0
50,39.35,37.92,-0.6676,0.9268,-100.1,139.0,128.3
51,37.98,38.57,-0.8828,-0.2205,-132.4,-33.1,129.5
52,36.44,38.43,-1.0121,-0.7530,-150.0,-113.0,131.1
53,34.11,36.69,-0.9608,0.1252,-144.1,18.8,133.4
54,33.12,36.62,0.1026,0.8600,15.4,129.0,134.3
55,29.20,36.38,0.7944,0.8079,119.2,121.2,138.1
56,24.38,36.20,0.8055,0.8693,120.8,130.4,142.8
57,23.34,35.42,0.9709,0.8170,145.6,122.6,143.9
58,22.39,35.40,0.8638,1.0441,129.6,150.0,144.8
59,19.03,34.64,0.0346,0.9965,5.2,149.5,148.1
60,14.28,33.25,-0.3515,0.8269,-52.7,124.0,153.0
61,11.74,34.51,-1.1110,0.8385,-150.0,125.8,181.0
62,8.68,34.95,-0.9205,-0.6516,-138.1,-97.7,181.0
63,13.85,33.99,-0.9554,0.9461,-143.3,141.9,153.2
64,11.52,34.08,-1.1587,1.1868,-150.0,150.0,155.4
65,10.59,34.13,-1.1560,1.0531,-150.0,150.0,156.2
66,9.65,34.17,-0.8192,0.2567,-122.9,38.5,157.1
67,9.65,34.17,-0.9492,0.6375,-142.4,95.6,157.1
68,9.65,34.17,-1.1782,-0.5845,-150.0,-87.7,157.1
69,8.24,34.26,-0.8874,-0.8545,-133.1,-128.2,158.4
70,8.24,34.26,-0.8332,-0.4399,-125.0,-66.0,158.4
71,8.24,33.52,-0.9621,-0.4784,-144.3,-71.8,158.6
72,7.77,33.55,-1.2306,-0.3710,-150.0,-55.7,159.0
73,4.98,32.31,-1.0559,-0.6676,-150.0,-100.1,161.9
74,-0.56,30.69,1.0474,-0.3661,150.0,-54.9,167.4
75,-1.89,29.46,0.4614,0.5662,69.2,84.9,169.1
76,-1.89,29.46,0.0474,-0.0886,7.1,-13.3,169.1
77,-2.36,29.51,0.2015,0.4346,30.2,65.2,169.5
78,-4.61,28.42,0.4855,0.0317,72.8,4.8,171.9
79,-7.21,26.11,0.6301,-0.3838,94.5,-57.6,175.2
80,-8.51,26.31,0.1582,-0.0406,23.7,-6.1,181.0
81,-10.18,25.82,-0.0754,0.0574,-11.3,8.6,181.0
82,-10.18,25.82,0.0152,0.2253,2.3,33.8,181.0
83,-11.84,25.32,-1.0495,0.5421,-150.0,81.3,181.0
84,-13.50,24.83,-0.9208,0.0265,-138.1,4.0,181.0
85,-17.63,19.01,-0.4913,0.5490,-73.7,82.4,187.5
86,-19.02,18.62,0.0501,0.8441,7.5,126.6,188.9
87,-19.02,18.62,0.5283,1.0314,79.2,150.0,188.9
88,-20.82,17.74,0.4128,0.9415,61.9,141.2,190.8
89,-21.73,17.30,0.2654,1.1422,39.8,150.0,191.8
90,-21.73,17.30,0.8379,0.8820,125.7,132.3,191.8
91,-21.73,17.30,0.8596,0.7555,128.9,113.3,191.8
92,-23.99,16.21,0.8482,1.0999,127.2,150.0,181.0
93,-25.61,15.42,0.8555,0.8926,128.3,133.9,181.0
94,-27.24,14.63,0.4552,0.9958,68.3,149.4,181.0
95,-27.24,14.63,0.5595,1.1427,83.9,150.0,181.0
96,-28.86,13.85,-0.2446,0.8786,-36.7,131.8,181.0
97,-28.86,13.85,-0.6885,1.0211,-103.3,150.0,181.0
98,-28.61,11.22,-0.8091,0.0521,-121.4,7.8,200.8
99,-28.61,11.22,0.7626,0.8268,114.4,124.0,200.8
100,-28.19,11.68,-0.1668,1.0666,-25.0,150.0,200.2
101,-30.54,10.42,0.0341,0.9056,5.1,135.8,202.8
102,-30.54,10.42,-0.1612,0.9680,-24.2,145.2,202.8
103,-32.70,8.13,0.2347,1.0505,35.2,150.0,205.8
104,-32.70,8.13,0.8572,1.0046,128.6,150.0,205.8
105,-32.70,8.13,0.6413,0.9277,96.2,139.2,205.8
106,-32.26,8.59,0.7992,1.1025,119.9,150.0,205.2
107,-32.26,8.59,0.6097,1.0363,91.5,150.0,205.2
108,-31.94,9.56,0.6961,0.8789,104.4,131.8,204.3
109,-31.94,9.56,0.8131,0.9363,122.0,140.4,204.3
110,-31.94,9.56,0.7016,1.0975,105.2,150.0,204.3
111,-31.94,9.56,0.8502,1.0322,127.5,150.0,204.3
112,-31.83,9.04,1.0041,0.9916,150.0,148.7,204.6
113,-31.83,9.04,0.8618,1.1365,129.3,150.0,204.6
114,-30.54,10.42,-0.3753,0.8735,-56.3,131.0,202.8
115,-30.11,10.88,-0.6936,0.7513,-104.0,112.7,202.1
116,-29.15,11.28,-0.5785,1.0873,-86.8,150.0,201.2
117,-29.15,11.28,-1.0277,0.9768,-150.0,146.5,201.2
118,-27.89,12.69,-1.0995,1.2061,-150.0,150.0,199.3
119,-27.47,13.17,-1.0190,0.9072,-150.0,136.1,198.7
120,-27.47,13.17,-1.1598,0.9895,-150.0,148.4,198.7
121,-26.53,13.58,-0.9588,1.0686,-143.8,150.0,197.7
122,-26.53,13.58,-1.1084,0.9449,-150.0,141.7,197.7
123,-25.71,14.54,-1.0298,1.1449,-150.0,150.0,196.5
124,-25.07,13.92,-1.0500,0.9649,-150.0,144.7,196.4
125,-25.07,13.92,-1.1602,0.3849,-150.0,57.7,196.4
126,-25.14,14.22,-1.1185,0.9617,-150.0,144.3,181.0
127,-24.94,14.37,-0.9485,0.7283,-142.3,109.2,181.0
128,-24.94,14.37,-1.0047,1.1776,-150.0,150.0,181.0
129,-24.75,14.52,-0.9125,0.9938,-136.9,149.1,181.0
130,-24.55,14.66,-0.9557,0.7097,-143.4,106.4,181.0
131,-24.36,14.81,-1.0970,0.5944,-150.0,89.2,181.0
132,-24.16,14.95,-1.1812,-0.7190,-150.0,-107.9,181.0
133,-23.97,15.10,-0.4945,0.0372,-74.2,5.6,181.0
134,-23.77,15.24,-0.8556,-0.1030,-128.3,-15.5,181.0
135,-23.58,15.39,-0.9011,0.3874,-135.2,58.1,181.0
136,-23.58,15.39,-0.7200,1.0006,-108.0,150.0,181.0
137,-23.19,15.68,-0.9527,0.7478,-142.9,112.2,181.0
138,-23.19,15.68,-0.8998,0.8068,-135.0,121.0,181.0
139,-22.99,15.83,-0.8895,1.0223,-133.4,150.0,181.0
140,-22.80,15.97,-0.8753,-0.1789,-131.3,-26.8,181.0
141,-22.80,15.97,-1.0427,0.4166,-150.0,62.5,181.0
142,-22.80,15.97,-1.0328,1.3002,-150.0,150.0,181.0
143,-22.60,16.12,-0.9516,0.8275,-142.7,124.1,181.0
144,-22.21,16.41,-1.0436,0.8871,-150.0,133.1,181.0
145,-22.02,16.56,-1.0920,0.8655,-150.0,129.8,181.0
146,-22.02,16.56,-1.0253,0.7488,-150.0,112.3,181.0
147,-21.82,16.70,-0.8254,0.7214,-123.8,108.2,181.0
148,-21.82,16.70,-1.0825,0.5436,-150.0,81.5,181.0
149,-21.63,16.85,-0.8789,0.4819,-131.8,72.3,181.0
150,-21.43,17.00,-0.8683,0.8964,-130.2,134.5,181.0
151,-21.24,17.14,-0.3285,0.4257,-49.3,63.9,181.0
152,-21.24,17.14,-0.6313,0.8158,-94.7,122.4,181.0
153,-21.05,17.29,-0.8994,0.9423,-134.9,141.3,181.0
154,-20.85,17.43,-0.8167,1.2823,-122.5,150.0,181.0
155,-20.66,17.58,-0.7374,0.6834,-110.6,102.5,181.0
156,-20.66,17.58,-1.0367,1.0110,-150.0,150.0,181.0
157,-20.46,17.72,-0.8107,1.1754,-121.6,150.0,181.0
158,-20.27,17.87,-0.7466,0.6691,-112.0,100.4,181.0
159,-20.07,18.02,-0.8320,1.0818,-124.8,150.0,181.0
160,-19.88,18.16,-0.4519,0.9636,-67.8,144.5,181.0
161,-19.68,18.31,-0.4865,0.5181,-73.0,77.7,181.0
162,-19.68,18.31,-0.9082,0.7663,-136.2,114.9,181.0
163,-19.49,18.45,-0.3546,-0.0623,-53.2,-9.3,181.0
164,-19.49,18.45,-0.4530,0.7161,-68.0,107.4,181.0
165,-19.10,18.75,-0.6258,0.9200,-93.9,138.0,181.0
166,-19.10,18.75,-0.9427,1.2318,-141.4,150.0,181.0
167,-18.90,18.89,-0.5188,0.9407,-77.8,141.1,181.0
168,-18.90,18.89,-1.1865,0.8770,-150.0,131.6,181.0
169,-18.71,19.04,-1.0251,0.7613,-150.0,114.2,181.0
170,-18.51,19.18,-0.7727,1.0619,-115.9,150.0,181.0
171,-53.88,-28.54,-0.9355,0.6864,-140.3,103.0,248.5
