step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,151.64,-29.93,-0.8248,-0.8774,-123.7,-131.6,2.9
1,151.64,-29.93,-0.9823,-1.0642,-147.3,-150.0,2.9
2,151.64,-29.31,-0.8139,-1.0499,-122.1,-150.0,3.5
3,151.64,-29.31,-0.9215,-1.0191,-138.2,-150.0,3.5
4,151.64,-29.93,-0.6247,-0.9526,-93.7,-142.9,2.9
5,153.22,-29.41,-1.1975,-0.8387,-150.0,-125.8,2.9
6,153.22,-29.41,0.9359,-1.1407,140.4,-150.0,2.9
7,159.81,-29.19,1.0975,-1.0020,150.0,-150.0,1.6
8,159.81,-29.19,0.7298,-1.0952,109.5,-150.0,1.6
9,157.08,-22.04,0.8792,-0.9474,131.9,-142.1,7.7
10,157.08,-22.04,0.2891,-0.9400,43.4,-141.0,7.7
11,148.06,-19.30,-0.1743,-0.8771,-26.2,-131.6,12.3
12,148.06,-19.30,-0.1887,-0.9556,-28.3,-143.3,12.3
13,148.06,-19.30,0.1536,-1.1308,23.0,-150.0,12.3
14,127.38,-11.02,0.8650,-1.0260,129.7,-150.0,27.8
15,126.37,-10.47,0.7729,-0.9117,115.9,-136.8,28.7
16,121.86,-1.62,-0.9212,-0.4372,-138.2,-65.6,38.1
17,121.86,-1.62,-0.9059,-0.9313,-135.9,-139.7,38.1
18,121.86,-1.62,-0.8240,-1.1078,-123.6,-150.0,38.1
19,124.54,3.79,0.6573,-1.0196,98.6,-150.0,40.4
20,123.71,4.31,-0.7924,-0.8824,-118.9,-132.4,41.4
21,123.22,5.45,1.0062,-0.7342,150.0,-110.1,42.3
22,122.76,6.60,-0.1233,0.9737,-18.5,146.1,43.5
23,136.65,15.74,0.2272,-0.7888,34.1,-118.3,41.8
24,139.64,18.18,-0.4675,-0.9795,-70.1,-146.9,41.8
25,142.20,19.93,-1.0515,0.3685,-150.0,55.3,41.5
26,145.52,22.56,0.8617,-1.0892,129.3,-150.0,41.4
27,148.36,24.46,-1.0910,-0.9815,-150.0,-147.2,41.0
28,152.71,29.74,-0.9712,-0.8004,-145.7,-120.1,41.8
29,151.84,33.49,-0.2853,-0.8309,-42.8,-124.6,43.8
30,152.26,40.11,-0.9613,-0.5032,-144.2,-75.5,46.9
31,158.70,56.19,-0.0904,-0.8977,-13.6,-134.6,51.6
