step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,147.40,-35.17,-0.8947,-1.0698,-134.2,-150.0,0.0
1,145.91,-35.03,-1.0866,-1.1265,-150.0,-150.0,0.2
2,147.40,-35.17,-0.8398,-1.4117,-126.0,-150.0,0.0
3,145.91,-35.03,-0.7993,-1.4125,-119.9,-150.0,0.2
4,145.91,-35.03,-1.1478,-1.1997,-150.0,-150.0,0.2
5,147.40,-35.17,0.4137,-0.8221,62.1,-123.3,0.0
6,147.47,-35.79,1.7541,-0.9912,150.0,-148.7,0.0
7,147.47,-35.79,0.7013,-1.0280,105.2,-150.0,0.0
8,148.99,-35.93,-0.7186,-0.9746,-107.8,-146.2,0.0
9,150.52,-36.08,-0.9617,-0.9410,-144.3,-141.2,0.0
10,152.09,-36.23,-1.1192,-1.0321,-150.0,-150.0,0.0
11,154.82,-30.14,-1.3503,-1.1154,-150.0,-150.0,2.0
12,154.82,-30.14,-1.0756,-1.1871,-150.0,-150.0,2.0
13,151.64,-29.31,-0.4280,-1.0255,-64.2,-150.0,3.5
14,151.65,-28.68,0.8054,-0.9094,120.8,-136.4,4.0
15,134.31,-17.85,0.4903,-0.9947,73.5,-149.2,18.9
16,134.31,-17.85,0.6130,-0.9766,92.0,-146.5,18.9
17,134.31,-17.85,0.2693,-1.0288,40.4,-150.0,18.9
18,126.87,-12.71,-0.3042,1.0771,-45.6,150.0,26.7
19,121.28,-5.58,0.2150,0.0897,32.2,13.5,35.5
20,121.62,-5.71,-0.0228,-0.5453,-3.4,-81.8,181.0
21,121.62,-5.71,0.3146,0.4696,47.2,70.4,181.0
22,119.52,-3.47,-0.8675,0.9061,-130.1,135.9,181.0
23,117.42,-1.23,0.3575,0.4289,53.6,64.3,181.0
24,115.32,1.01,0.4850,0.3642,72.8,54.6,181.0
25,113.22,3.25,0.2415,-0.7129,36.2,-106.9,181.0
26,109.02,7.73,-1.0119,-0.4538,-150.0,-68.1,181.0
27,109.02,7.73,-0.4216,-0.1302,-63.2,-19.5,181.0
28,106.93,9.97,-0.5373,-0.8656,-80.6,-129.8,181.0
29,104.83,12.21,0.6763,-0.0915,101.4,-13.7,181.0
30,102.73,14.45,0.9923,-0.9350,148.9,-140.2,181.0
31,102.73,14.45,-0.3025,-0.1622,-45.4,-24.3,181.0
32,72.00,29.26,-0.8064,1.0666,-121.0,150.0,95.4
33,70.34,29.64,-0.3682,0.5702,-55.2,85.5,97.1
34,69.68,29.53,-0.8640,0.4442,-129.6,66.6,97.7
35,69.68,29.53,-0.0965,-0.2268,-14.5,-34.0,97.7
36,67.39,31.15,-0.3200,1.1177,-48.0,150.0,100.3
37,67.39,31.15,-0.3931,1.2172,-59.0,150.0,100.3
38,63.30,34.30,-0.7611,0.7874,-114.2,118.1,181.0
39,58.66,35.31,-1.1351,1.0210,-150.0,150.0,109.6
40,54.52,36.12,-0.8540,1.0183,-128.1,150.0,113.6
41,54.27,35.34,-0.8895,0.8952,-133.4,134.3,113.7
42,51.93,36.47,-0.5545,1.1395,-83.2,150.0,116.1
43,51.93,36.47,-0.6174,1.1449,-92.6,150.0,116.1
44,50.81,36.30,-0.5660,0.7871,-84.9,118.1,117.2
45,50.50,37.01,-0.9077,1.0518,-136.1,150.0,117.5
46,49.39,36.85,-0.8463,1.2643,-127.0,150.0,118.6
47,49.39,36.85,-0.4949,1.0481,-74.2,150.0,118.6
48,46.12,36.41,0.7998,1.1087,120.0,150.0,121.6
49,42.81,37.53,1.1765,1.0785,150.0,150.0,125.0
50,39.68,37.19,0.4943,0.9550,74.1,143.2,127.9
51,39.68,37.19,-0.4420,1.0200,-66.3,150.0,127.9
52,35.77,37.59,-0.7382,0.7705,-110.7,115.6,131.7
53,32.27,37.33,-0.9107,0.7107,-136.6,106.6,135.1
54,28.46,37.89,-0.9718,1.0536,-145.8,150.0,138.7
55,28.46,37.89,-0.8565,0.8368,-128.5,125.5,138.7
56,28.46,37.89,-1.1789,1.1261,-150.0,150.0,138.7
57,24.95,36.98,-1.0530,0.8712,-150.0,130.7,142.1
58,20.64,36.91,-1.1549,0.6927,-150.0,103.9,146.2
59,16.78,36.17,-0.8835,0.8659,-132.5,129.9,150.0
60,16.78,36.17,-0.9553,0.7732,-143.3,116.0,150.0
61,12.01,34.80,-0.9271,0.4770,-139.1,71.6,154.8
62,11.05,34.10,-0.8825,0.8525,-132.4,127.9,155.8
63,7.77,33.55,-0.9233,0.9652,-138.5,144.8,159.0
64,4.05,32.38,-0.8216,0.7868,-123.2,118.0,162.8
65,-0.99,30.05,-0.7328,0.6711,-109.9,100.7,168.1
66,-2.83,29.56,-0.6697,0.9086,-100.5,136.3,169.9
67,-2.83,29.56,-0.8236,0.8687,-123.5,130.3,169.9
68,-18.32,20.25,-0.4766,0.7506,-71.5,112.6,187.4
69,-18.32,20.25,0.2360,0.9130,35.4,137.0,187.4
70,-18.67,22.31,-0.2007,0.9663,-30.1,145.0,181.0
71,-18.67,22.31,-0.8389,1.0200,-125.8,150.0,181.0
72,-22.72,21.44,-0.2360,1.3521,-35.4,150.0,181.0
73,-22.72,21.44,-0.2291,1.2535,-34.4,150.0,181.0
74,-26.78,20.56,-0.6000,0.9613,-90.0,144.2,181.0
75,-26.78,20.56,-0.4831,0.9529,-72.5,142.9,181.0
76,-26.78,20.56,-0.2996,1.0361,-44.9,150.0,181.0
77,-30.84,19.69,-0.5165,0.9271,-77.5,139.1,181.0
78,-34.90,18.82,-0.4287,0.9656,-64.3,144.8,181.0
79,-34.90,18.82,-0.5839,1.0138,-87.6,150.0,181.0
80,-34.90,18.82,-1.0100,1.1146,-150.0,150.0,181.0
81,-38.96,17.94,-0.9408,0.9932,-141.1,149.0,181.0
82,-47.08,16.19,0.3290,1.0171,49.3,150.0,181.0
83,-51.13,15.32,-0.6509,0.9787,-97.6,146.8,181.0
84,-55.19,14.45,-0.8100,0.8950,-121.5,134.2,181.0
85,-55.19,14.45,-0.9567,0.8401,-143.5,126.0,181.0
86,-59.25,13.57,-1.0323,1.0672,-150.0,150.0,181.0
87,-59.25,13.57,-0.8517,0.6509,-127.8,97.6,181.0
88,-59.25,13.57,-1.0330,0.8245,-150.0,123.7,181.0
89,-59.25,13.57,-0.7838,1.1012,-117.6,150.0,181.0
90,-63.31,12.70,-0.7975,0.7189,-119.6,107.8,181.0
91,-67.37,11.83,-0.9826,0.9840,-147.4,147.6,181.0
92,-71.43,10.95,-0.5214,0.4641,-78.2,69.6,181.0
93,-75.49,10.08,-0.6244,0.5251,-93.7,78.8,181.0
94,-79.54,9.20,-0.7744,0.7595,-116.2,113.9,181.0
95,-87.66,7.46,-0.8558,0.3076,-128.4,46.1,181.0
96,-91.72,6.58,-0.4273,-0.1701,-64.1,-25.5,181.0
97,-91.72,6.58,-0.0455,0.9639,-6.8,144.6,181.0
98,-95.78,5.71,-0.9850,1.0443,-147.8,150.0,181.0
99,-99.84,4.83,-0.8483,0.9197,-127.3,138.0,181.0
100,-99.84,4.83,-0.5577,0.9412,-83.7,141.2,181.0
101,-99.84,4.83,1.0666,1.0379,150.0,150.0,181.0
102,-103.89,3.96,0.6608,1.0562,99.1,150.0,181.0
103,-107.95,3.09,-0.3073,0.9053,-46.1,135.8,181.0
104,-107.95,3.09,0.5198,0.9292,78.0,139.4,181.0
105,-112.01,2.21,0.3984,1.0848,59.8,150.0,181.0
106,-116.07,1.34,-0.0022,1.0036,-0.3,150.0,181.0
107,-124.19,-0.41,-0.3724,1.0405,-55.9,150.0,181.0
108,-128.25,-1.28,0.3510,0.9191,52.7,137.9,181.0
109,-128.25,-1.28,0.7950,0.6522,119.2,97.8,181.0
110,-132.30,-2.16,1.1513,0.5340,150.0,80.1,181.0
111,-133.00,-3.03,1.0555,0.9313,150.0,139.7,181.0
112,-133.00,-3.03,1.0339,0.3358,150.0,50.4,181.0
113,-133.00,-3.90,1.0405,0.8096,150.0,121.4,181.0
114,-133.00,-4.78,1.0739,0.6215,150.0,93.2,181.0
115,-53.81,-27.61,1.1138,0.5701,150.0,85.5,247.6
