step,x_mm,y_mm,action_norm1,action_norm2,current1,current2,progress
0,144.44,-34.90,-1.1617,-0.7488,-150.0,-112.3,0.8
1,144.38,-34.28,-1.0679,0.0821,-150.0,12.3,1.4
2,144.38,-34.28,-0.9316,-0.1371,-139.7,-20.6,1.4
3,144.38,-34.28,-0.9088,0.3999,-136.3,60.0,1.4
4,144.38,-34.28,-0.4345,0.6421,-65.2,96.3,1.4
5,144.38,-34.28,0.9842,-0.0307,147.6,-4.6,1.4
6,144.38,-34.28,1.1640,-1.2708,150.0,-150.0,1.4
7,144.38,-34.28,0.7166,-1.0375,107.5,-150.0,1.4
8,144.38,-34.28,-0.4498,-1.2703,-67.5,-150.0,1.4
9,144.38,-34.28,-0.6812,-0.9833,-102.2,-147.5,1.4
10,144.38,-34.28,-0.9659,-0.8050,-144.9,-120.8,1.4
11,144.38,-34.28,-1.1400,0.2598,-150.0,39.0,1.4
12,144.38,-34.28,-0.3927,0.7486,-58.9,112.3,1.4
13,144.38,-34.28,0.5855,0.8097,87.8,121.5,1.4
14,144.38,-34.28,0.8500,-0.5919,127.5,-88.8,1.4
15,144.38,-34.28,0.8409,-0.1221,126.1,-18.3,1.4
16,145.84,-34.41,0.3783,0.4729,56.7,70.9,0.8
17,155.20,-35.88,-0.8677,-1.0204,-130.2,-150.0,0.0
18,155.20,-35.88,-1.0733,-0.9081,-150.0,-136.2,0.0
19,155.20,-35.88,-1.0533,-1.0571,-150.0,-150.0,0.0
20,155.20,-35.88,-1.0067,-1.0265,-150.0,-150.0,0.0
21,155.20,-35.88,-1.1624,-1.1389,-150.0,-150.0,0.0
22,155.20,-35.88,-1.0591,-1.0356,-150.0,-150.0,0.0
23,155.20,-35.88,1.0027,-0.8804,150.0,-132.1,0.0
24,155.20,-35.88,0.8026,-1.1000,120.4,-150.0,0.0
25,152.17,-36.87,0.6209,0.5471,93.1,82.1,0.0
26,145.91,-35.03,1.0659,-1.0657,150.0,-150.0,0.2
27,142.94,-34.16,-0.1896,-0.9029,-28.4,-135.4,1.9
28,133.00,-34.58,0.6750,-0.9791,101.2,-146.9,181.0
29,133.00,-34.55,-1.1270,-0.5854,-150.0,-87.8,181.0
30,133.00,-34.51,-0.7936,-0.7833,-119.0,-117.5,181.0
31,133.00,-34.45,-0.2596,-0.5990,-38.9,-89.9,181.0
32,133.00,-34.35,0.9942,-0.8369,149.1,-125.5,181.0
33,133.00,-34.35,0.0097,-0.9807,1.5,-147.1,181.0
34,133.00,-34.35,-0.0329,-0.3652,-4.9,-54.8,181.0
35,133.00,-34.35,-0.2052,0.1321,-30.8,19.8,181.0
36,133.00,-34.35,0.5775,-1.0479,86.6,-150.0,181.0
37,133.00,-34.28,-0.8543,-0.2985,-128.1,-44.8,181.0
38,133.00,-34.28,0.4987,-0.8401,74.8,-126.0,181.0
39,133.00,-34.25,-0.2833,-0.7222,-42.5,-108.3,181.0
40,133.00,-34.21,-0.5290,0.2057,-79.4,30.9,181.0
41,133.00,-34.11,0.9384,-1.0988,140.8,-150.0,181.0
42,133.00,-34.08,0.8513,-1.0370,127.7,-150.0,181.0
43,133.00,-34.04,1.0809,-0.9236,150.0,-138.5,181.0
44,133.00,-34.01,-0.7536,-0.9896,-113.0,-148.4,181.0
45,133.00,-33.91,0.2201,-1.0323,33.0,-150.0,181.0
46,133.00,-33.91,0.8548,-0.7917,128.2,-118.8,181.0
47,133.00,-33.91,0.7377,-1.2102,110.7,-150.0,181.0
48,133.00,-33.91,0.3435,-0.8357,51.5,-125.3,181.0
49,133.00,-33.91,-0.1477,-0.7800,-22.1,-117.0,181.0
50,133.00,-33.91,0.4814,-0.1137,72.2,-17.0,181.0
51,133.00,-33.91,0.8619,-0.9395,129.3,-140.9,181.0
52,133.00,-33.91,0.2327,-0.8635,34.9,-129.5,181.0
53,133.00,-33.91,0.5458,-0.6914,81.9,-103.7,181.0
54,133.00,-33.88,-0.0029,-0.9525,-0.4,-142.9,181.0
55,133.00,-33.81,-0.2613,-0.9990,-39.2,-149.9,181.0
56,133.00,-33.77,0.7073,-0.8887,106.1,-133.3,181.0
57,133.00,-33.74,0.7842,-0.8137,117.6,-122.1,181.0
58,133.00,-33.71,0.5987,-0.8095,89.8,-121.4,181.0
59,133.00,-33.67,0.9804,-0.9227,147.1,-138.4,181.0
60,133.00,-33.64,-1.3629,-1.0301,-150.0,-150.0,181.0
61,133.00,-33.61,-1.0391,-0.1318,-150.0,-19.8,181.0
62,133.00,-33.57,0.2397,-1.0516,36.0,-150.0,181.0
63,133.00,-33.54,0.3538,-0.8282,53.1,-124.2,181.0
64,133.00,-33.50,-0.4412,-1.0890,-66.2,-150.0,181.0
65,133.00,-33.47,0.1737,-1.0794,26.1,-150.0,181.0
66,133.00,-33.47,-0.6846,-1.0392,-102.7,-150.0,181.0
67,133.00,-33.47,-1.5481,-0.8685,-150.0,-130.3,181.0
68,133.00,-33.47,0.1843,-0.9617,27.7,-144.3,181.0
69,133.00,-33.47,-0.7691,-1.0784,-115.4,-150.0,181.0
70,133.00,-33.47,0.8388,-0.9496,125.8,-142.4,181.0
71,133.00,-33.44,-1.3524,-0.8754,-150.0,-131.3,181.0
72,133.00,-33.40,-0.8810,-1.0222,-132.1,-150.0,181.0
73,133.00,-33.37,-1.0543,-0.9940,-150.0,-149.1,181.0
74,133.00,-33.34,-0.5612,-1.0040,-84.2,-150.0,181.0
75,133.00,-33.30,0.2708,-1.0052,40.6,-150.0,181.0
76,133.00,-33.27,-0.9914,-0.8999,-148.7,-135.0,181.0
77,59.53,28.52,-0.8881,0.5198,-133.2,78.0,107.2
78,59.53,28.52,-0.4923,1.0898,-73.8,150.0,107.2
79,59.53,28.52,-0.8227,0.9061,-123.4,135.9,107.2
80,59.53,28.52,0.3515,-0.5127,52.7,-76.9,107.2
81,59.53,28.52,0.3103,0.6440,46.5,96.6,107.2
82,59.21,29.13,0.9736,0.1247,146.0,18.7,107.7
83,61.83,30.22,0.8740,0.7648,131.1,114.7,105.4
84,61.83,30.22,1.0066,0.8050,150.0,120.8,105.4
85,62.10,30.94,0.8674,0.6368,130.1,95.5,105.3
86,63.31,31.14,0.6076,0.9807,91.1,147.1,104.2
87,62.70,31.04,0.7383,0.9285,110.7,139.3,104.7
88,62.99,31.77,0.5859,0.9033,87.9,135.5,104.6
89,64.19,33.38,0.8721,0.8114,130.8,121.7,103.9
90,65.76,37.32,1.0321,0.4096,150.0,61.4,103.5
91,67.57,49.26,0.7357,-0.8404,110.4,-126.1,104.5
92,67.57,49.26,-0.5089,-0.9179,-76.3,-137.7,104.5
93,67.57,49.26,-1.0436,-0.9867,-150.0,-148.0,104.5
94,67.57,49.26,-0.9599,0.3890,-144.0,58.3,104.5
95,67.57,49.26,-0.5932,0.4372,-89.0,65.6,104.5
96,67.57,49.26,-0.3875,0.9158,-58.1,137.4,104.5
97,67.57,49.26,-0.2148,0.9640,-32.2,144.6,104.5
98,67.57,49.26,-0.1554,0.8470,-23.3,127.0,104.5
99,67.57,49.26,-0.6971,0.7899,-104.6,118.5,104.5
100,66.77,56.78,0.3541,-0.2206,53.1,-33.1,106.7
101,58.63,72.28,-0.8987,0.9603,-134.8,144.1,115.1
102,52.20,75.00,-0.7759,0.9532,-116.4,143.0,119.5
103,46.06,66.07,0.3296,1.0990,49.4,150.0,123.5
104,45.74,64.80,-0.5459,1.1866,-81.9,150.0,123.5
105,46.38,64.90,-0.7590,1.0906,-113.8,150.0,123.5
106,47.01,62.62,0.2530,0.7009,38.0,105.1,122.7
107,47.95,61.62,-0.8107,1.0415,-121.6,150.0,121.7
108,51.38,58.86,0.1288,0.8718,19.3,130.8,119.1
109,54.45,55.21,0.1476,1.0808,22.1,150.0,116.0
110,57.53,51.83,0.9464,0.8873,142.0,133.1,113.3
111,64.12,53.19,0.5618,1.1140,84.3,150.0,108.0
112,69.45,55.40,-0.5268,0.8850,-79.0,132.7,104.2
113,70.70,53.73,0.1064,1.0314,16.0,150.0,103.1
114,68.26,49.41,0.8591,0.4285,128.9,64.3,103.9
115,67.57,49.26,0.6838,0.9464,102.6,142.0,104.5
116,66.48,48.12,-0.4064,0.6478,-61.0,97.2,105.3
117,63.73,45.79,-0.8285,0.4288,-124.3,64.3,107.1
118,62.07,44.60,-1.2226,0.9786,-150.0,146.8,108.2
119,62.07,44.60,-1.0740,0.9617,-150.0,144.3,108.2
120,62.07,44.60,-0.7610,0.4116,-114.2,61.7,108.2
121,62.07,44.60,-0.1573,0.3270,-23.6,49.1,108.2
122,62.07,44.60,-1.0229,0.5891,-150.0,88.4,108.2
123,62.07,44.60,-0.8041,0.7610,-120.6,114.2,108.2
124,62.07,44.60,-0.8400,0.7804,-126.0,117.1,108.2
125,53.58,38.24,0.6947,0.9330,104.2,140.0,114.8
126,52.43,38.06,-0.0893,0.7863,-13.4,117.9,115.8
127,51.62,37.17,0.3800,1.1287,57.0,150.0,116.5
128,45.91,35.64,0.6199,0.7826,93.0,117.4,121.8
129,45.91,35.64,0.2743,0.8528,41.1,127.9,121.8
130,42.42,35.96,0.3027,0.9725,45.4,145.9,125.3
131,39.84,35.69,0.0176,0.8708,2.6,130.6,127.7
132,36.97,36.17,-0.7507,0.7854,-112.6,117.8,130.6
133,34.11,36.69,-0.7463,0.2905,-111.9,43.6,133.4
134,33.12,36.62,-0.8322,1.0698,-124.8,150.0,134.3
135,31.51,35.75,-0.7811,0.3167,-117.2,47.5,135.9
136,31.51,35.75,-1.0830,0.6514,-150.0,97.7,135.9
137,31.51,35.75,-0.7886,0.6383,-118.3,95.7,135.9
138,31.51,35.75,-0.8928,0.2667,-133.9,40.0,135.9
139,31.15,36.49,-0.7716,0.3697,-115.7,55.4,136.2
140,30.17,36.43,-0.8136,0.6072,-122.0,91.1,137.2
141,28.12,35.57,-0.8860,0.5798,-132.9,87.0,139.2
142,25.24,35.46,-0.9097,0.1722,-136.5,25.8,142.0
143,3.66,29.63,-0.4336,-0.4846,-65.0,-72.7,163.9
144,-3.10,26.94,0.8961,0.8499,134.4,127.5,171.1
145,-3.98,26.39,0.8206,0.8542,123.1,128.1,172.1
146,-5.73,25.31,0.4733,0.8906,71.0,133.6,174.2
147,-6.61,24.78,0.6084,0.8179,91.3,122.7,175.2
148,-7.55,24.89,-0.5198,0.9353,-78.0,140.3,175.9
149,-20.41,15.48,-0.8440,-0.5564,-126.6,-83.5,191.7
150,-22.12,14.09,0.1734,1.0992,26.0,150.0,193.9
151,-23.02,13.67,0.6307,0.6914,94.6,103.7,194.9
152,-27.14,11.97,-0.4427,0.9392,-66.4,140.9,181.0
153,-27.14,11.97,-0.1065,0.9424,-16.0,141.4,181.0
154,-27.14,11.97,-0.6998,0.9411,-105.0,141.2,181.0
155,-27.14,11.97,0.4945,1.1207,74.2,150.0,181.0
156,-27.14,11.97,-0.0478,1.0727,-7.2,150.0,181.0
157,-27.14,11.97,-0.6871,1.1165,-103.1,150.0,181.0
158,-27.14,11.97,-0.8205,1.0810,-123.1,150.0,181.0
159,-27.14,11.97,-0.7538,1.0555,-113.1,150.0,181.0
160,-27.14,11.97,-0.7395,0.5496,-110.9,82.4,181.0
161,-27.14,11.97,-1.0008,1.0006,-150.0,150.0,181.0
162,-33.05,4.72,-0.4544,-1.0978,-68.2,-150.0,208.4
163,-33.05,4.72,0.7393,0.9207,110.9,138.1,208.4
164,-33.05,4.72,-0.3604,0.9550,-54.1,143.3,208.4
165,-32.51,4.67,-0.9452,1.1140,-141.8,150.0,208.1
166,-34.77,2.49,-0.6265,0.9762,-94.0,146.4,211.2
167,-34.86,2.97,-0.6541,0.9641,-98.1,144.6,210.9
168,-38.32,0.79,-0.9219,1.0467,-138.3,150.0,181.0
169,-40.78,-0.72,-0.9683,1.0646,-145.3,150.0,181.0
170,-53.08,-8.25,-0.8206,1.0521,-123.1,150.0,181.0
171,-53.08,-8.25,-0.6529,1.0343,-97.9,150.0,181.0
172,-53.08,-8.25,0.0003,0.9675,0.1,145.1,181.0
173,-53.08,-8.25,1.1376,1.0063,150.0,150.0,181.0
174,-53.08,-8.25,0.8938,0.9732,134.1,146.0,181.0
175,-53.08,-8.25,1.0137,1.0151,150.0,150.0,181.0
176,-53.08,-8.25,0.8073,0.8601,121.1,129.0,181.0
177,-53.08,-8.25,0.8668,0.7795,130.0,116.9,181.0
178,-53.08,-8.25,0.8147,0.8683,122.2,130.3,181.0
179,-53.08,-8.25,0.8728,0.7481,130.9,112.2,181.0
180,-55.54,-9.76,1.0190,0.9393,150.0,140.9,181.0
181,-58.01,-11.26,0.9683,0.5496,145.2,82.4,181.0
182,-60.47,-12.77,0.9576,0.9405,143.6,141.1,181.0
183,-62.93,-14.28,1.0735,0.8161,150.0,122.4,181.0
184,-65.39,-15.78,0.9736,1.0723,146.0,150.0,181.0
185,-67.85,-17.29,-0.8976,0.9522,-134.6,142.8,181.0
186,-54.34,-23.93,0.9118,-0.7553,136.8,-113.3,244.5
